TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607113949.35, 458.818, 6.619, 221.003, 12.847, 3000.371, 2840.132, 2827.502, 220.69, 60.051, -0.996, 0.0, 0.058, , , , , , , , 
3607113950.35, 458.992, 6.618, 221.007, 12.844, 2999.898, 2839.982, 2827.353, 221.582, 60.051, -0.996, 0.0, 0.051, , , , , , , , 
3607113951.01, 457.958, 6.632, 221.039, 12.843, 3000.157, 2839.56, 2827.341, 216.338, 60.051, -0.996, 0.0, 0.059, , , , , , , , 
3607113951.01, 457.958, 6.632, 221.039, 12.843, 3000.157, 2839.56, 2827.341, 216.338, 60.051, -0.996, 0.0, 0.059, 221.039, 216.338, 220.806, 450.0, 50.0, 850.0, 400.0, 400.0
3607113951.35, 457.913, 6.631, 221.555, 12.82, 2999.171, 2838.358, 2825.549, 227.341, 60.05, -0.996, 0.0, 0.333, , , , , , , , 
3607113952.35, 457.903, 6.629, 225.859, 12.597, 2999.491, 2845.84, 2833.392, 215.828, 60.051, -0.996, 0.0, 0.053, , , , , , , , 
3607113953.35, 457.792, 6.632, 225.762, 12.552, 2999.247, 2836.001, 2823.99, 213.977, 60.05, -0.996, 0.0, 0.053, , , , , , , , 
3607113953.35, 457.792, 6.632, 225.762, 12.552, 2999.247, 2836.001, 2823.99, 213.977, 60.05, -0.996, 0.0, 0.053, 225.762, 213.977, 225.612, 450.0, 50.0, 850.0, 400.0, 400.0
3607113953.35, 457.792, 6.632, 225.762, 12.552, 2999.247, 2836.001, 2823.99, 213.977, 60.05, -0.996, 0.0, 0.053, , , , , , , , 
3607113954.35, 458.756, 6.62, 230.695, 12.333, 2999.84, 2846.168, 2834.312, 203.765, 60.05, -0.996, 0.0, 0.057, , , , , , , , 
3607113955.35, 458.728, 6.619, 230.682, 12.347, 3000.149, 2849.269, 2837.158, 213.846, 60.05, -0.996, 0.0, 0.054, , , , , , , , 
3607113956.01, 458.807, 6.619, 230.598, 12.331, 2999.813, 2845.8, 2833.711, 209.75, 60.051, -0.996, 0.0, 0.054, , , , , , , , 
3607113956.01, 458.807, 6.619, 230.598, 12.331, 2999.813, 2845.8, 2833.711, 209.75, 60.051, -0.996, 0.0, 0.054, 230.598, 209.75, 230.418, 450.0, 50.0, 850.0, 400.0, 400.0
3607113956.35, 458.894, 6.618, 230.935, 12.365, 3000.134, 2853.745, 2841.39, 218.55, 60.05, -0.996, 0.0, 0.337, , , , , , , , 
3607113957.35, 458.724, 6.62, 235.485, 12.039, 2999.896, 2836.362, 2823.114, -215.59, 60.051, 0.995, 0.0, 0.06, , , , , , , , 
3607113958.35, 459.879, 6.604, 235.423, 12.031, 3001.455, 2834.808, 2822.502, -203.085, 60.051, 0.996, 0.0, 0.056, , , , , , , , 
3607113958.35, 459.879, 6.604, 235.423, 12.031, 3001.455, 2834.808, 2822.502, -203.085, 60.051, 0.996, 0.0, 0.056, 235.423, -203.085, 235.224, 412.3, -177.1, 850.0, 589.4, 437.7
3607113958.35, 459.879, 6.604, 235.423, 12.031, 3001.455, 2834.808, 2822.502, -203.085, 60.051, 0.996, 0.0, 0.056, , , , , , , , 
3607113959.35, 459.811, 6.606, 235.999, 12.068, 3000.44, 2848.886, 2836.404, -203.36, 60.051, 0.996, 0.0, 0.054, , , , , , , , 
3607113960.35, 459.891, 6.604, 236.036, 12.052, 3000.771, 2845.755, 2833.492, -199.714, 60.051, 0.996, 0.0, 0.054, , , , , , , , 
3607113961.01, 459.862, 6.606, 236.045, 12.047, 3000.885, 2845.319, 2833.08, -200.123, 60.051, 0.996, 0.0, 0.058, , , , , , , , 
3607113961.01, 459.862, 6.606, 236.045, 12.047, 3000.885, 2845.319, 2833.08, -200.123, 60.051, 0.996, 0.0, 0.058, 236.045, -200.123, 235.818, 294.5, -294.9, 850.0, 589.4, 555.5
3607113961.35, 459.948, 6.604, 236.037, 12.083, 3000.783, 2852.797, 2840.834, -202.662, 60.05, 0.996, 0.0, 0.333, , , , , , , , 
3607113962.35, 460.859, 6.591, 236.595, 12.012, 3000.934, 2844.76, 2832.165, -207.493, 60.051, 0.996, 0.0, 0.056, , , , , , , , 
3607113963.68, 460.894, 6.589, 236.614, 11.996, 3000.615, 2841.533, 2829.133, -203.567, 60.051, 0.996, 0.0, 0.053, , , , , , , , 
