TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607114052.01, 463.869, 4.334, 230.484, 8.232, 1978.064, 1899.881, 1880.161, 232.364, 60.05, -0.99, 0.0, 0.055, , , , , , , , 
3607114052.01, 463.869, 4.334, 230.484, 8.232, 1978.064, 1899.881, 1880.161, 232.364, 60.05, -0.99, 0.0, 0.055, 230.484, 232.364, 230.418, 450.0, 50.0, 850.0, 400.0, 400.0
3607114052.35, 463.846, 4.336, 231.178, 8.15, 1978.226, 1885.6, 1862.91, 232.676, 60.051, -0.988, 0.0, 0.324, , , , , , , , 
3607114053.35, 463.771, 4.337, 235.225, 8.012, 1978.087, 1882.755, 1868.899, -169.543, 60.05, 0.993, 0.0, 0.053, , , , , , , , 
3607114054.35, 462.807, 4.344, 235.205, 8.021, 1977.757, 1889.524, 1875.354, -167.898, 60.051, 0.993, 0.0, 0.053, , , , , , , , 
3607114054.35, 462.807, 4.344, 235.205, 8.021, 1977.757, 1889.524, 1875.354, -167.898, 60.051, 0.993, 0.0, 0.053, 235.205, -167.898, 235.224, 450.0, -135.8, 850.0, 585.8, 400.0
3607114054.35, 462.807, 4.344, 235.205, 8.021, 1977.757, 1889.524, 1875.354, -167.898, 60.051, 0.993, 0.0, 0.053, , , , , , , , 
3607114055.35, 462.869, 4.345, 235.814, 7.998, 1978.292, 1889.325, 1874.941, -170.837, 60.05, 0.993, 0.0, 0.055, , , , , , , , 
3607114056.35, 462.772, 4.345, 235.796, 8.002, 1977.784, 1893.042, 1879.599, -172.851, 60.051, 0.993, 0.0, 0.054, , , , , , , , 
3607114057.01, 463.919, 4.333, 235.809, 7.989, 1978.049, 1887.051, 1872.744, -173.042, 60.051, 0.993, 0.0, 0.055, , , , , , , , 
3607114057.01, 463.919, 4.333, 235.809, 7.989, 1978.049, 1887.051, 1872.744, -173.042, 60.051, 0.993, 0.0, 0.055, 235.809, -173.042, 235.818, 339.2, -250.2, 850.0, 589.4, 510.8
3607114057.35, 463.817, 4.336, 235.879, 7.98, 1977.968, 1885.477, 1870.446, -176.793, 60.051, 0.992, 0.0, 0.33, , , , , , , , 
3607114058.35, 463.808, 4.336, 236.44, 8.004, 1978.07, 1891.133, 1876.018, -180.672, 60.051, 0.992, 0.0, 0.053, , , , , , , , 
3607114059.35, 463.934, 4.334, 236.363, 7.958, 1977.985, 1885.779, 1870.337, -178.733, 60.05, 0.992, 0.0, 0.053, , , , , , , , 
3607114059.35, 463.934, 4.334, 236.363, 7.958, 1977.985, 1885.779, 1870.337, -178.733, 60.05, 0.992, 0.0, 0.053, 236.363, -178.733, 236.412, 234.3, -355.1, 823.7, 589.4, 589.4
3607114059.35, 463.934, 4.334, 236.363, 7.958, 1977.985, 1885.779, 1870.337, -178.733, 60.05, 0.992, 0.0, 0.053, , , , , , , , 
3607114060.35, 464.954, 4.326, 237.019, 7.967, 1977.963, 1892.384, 1877.548, -178.182, 60.05, 0.992, 0.0, 0.053, , , , , , , , 
3607114061.35, 464.855, 4.326, 237.031, 7.971, 1977.595, 1895.288, 1882.206, -170.366, 60.05, 0.993, 0.0, 0.057, , , , , , , , 
3607114062.01, 464.881, 4.328, 236.994, 7.937, 1978.353, 1884.055, 1869.273, -175.62, 60.051, 0.992, 0.0, 0.053, , , , , , , , 
3607114062.01, 464.881, 4.328, 236.994, 7.937, 1978.353, 1884.055, 1869.273, -175.62, 60.051, 0.992, 0.0, 0.053, 236.994, -175.62, 237.006, 114.8, -400.0, 704.2, 514.8, 589.4
3607114062.35, 464.963, 4.326, 237.051, 7.954, 1977.69, 1888.295, 1873.789, -170.972, 60.051, 0.992, 0.0, 0.334, , , , , , , , 
3607114063.35, 465.279, 4.324, 237.593, 7.927, 1977.606, 1882.016, 1867.427, -175.495, 60.051, 0.992, 0.0, 0.055, , , , , , , , 
3607114064.35, 465.851, 4.314, 237.604, 7.945, 1976.754, 1891.395, 1876.027, -180.48, 60.05, 0.992, 0.0, 0.054, , , , , , , , 
3607114064.35, 465.851, 4.314, 237.604, 7.945, 1976.754, 1891.395, 1876.027, -180.48, 60.05, 0.992, 0.0, 0.054, 237.604, -180.48, 237.6, 0.0, -400.0, 588.6, 400.0, 588.6
3607114064.35, 465.851, 4.314, 237.604, 7.945, 1976.754, 1891.395, 1876.027, -180.48, 60.05, 0.992, 0.0, 0.054, , , , , , , , 
3607114065.35, 465.86, 4.317, 238.76, 7.887, 1977.549, 1887.024, 1871.132, -182.78, 60.051, 0.992, 0.0, 0.054, , , , , , , , 
3607114066.35, 465.92, 4.316, 238.803, 7.886, 1977.488, 1889.571, 1875.043, -183.082, 60.05, 0.992, 0.0, 0.057, , , , , , , , 
3607114067.01, 464.775, 4.327, 238.812, 7.926, 1977.802, 1895.884, 1880.606, -179.087, 60.05, 0.992, 0.0, 0.054, , , , , , , , 
3607114067.01, 464.775, 4.327, 238.812, 7.926, 1977.802, 1895.884, 1880.606, -179.087, 60.05, 0.992, 0.0, 0.054, 238.812, -179.087, 238.8, 0.0, -400.0, 400.0, 400.0, 400.0
3607114067.35, 464.855, 4.326, 239.017, 7.848, 1977.934, 1879.924, 1864.383, -181.64, 60.05, 0.992, 0.0, 0.332, , , , , , , , 
3607114068.35, 464.862, 4.326, 239.994, 7.954, 1978.354, 1909.441, 1867.722, -361.422, 60.051, 0.978, 0.0, 0.055, , , , , , , , 
3607114069.35, 464.877, 4.325, 239.999, 7.96, 1977.984, 1913.093, 1868.916, -373.555, 60.051, 0.977, 0.0, 0.054, , , , , , , , 
3607114069.35, 464.877, 4.325, 239.999, 7.96, 1977.984, 1913.093, 1868.916, -373.555, 60.051, 0.977, 0.0, 0.054, 239.999, -373.555, 240.0, 0.0, -400.0, 400.0, 400.0, 400.0
3607114069.35, 464.877, 4.325, 239.999, 7.96, 1977.984, 1913.093, 1868.916, -373.555, 60.051, 0.977, 0.0, 0.054, , , , , , , , 
3607114070.35, 465.858, 4.315, 241.07, 8.028, 1977.131, 1939.565, 1866.184, -498.49, 60.051, 0.962, 0.0, 0.057, , , , , , , , 
3607114071.35, 465.793, 4.316, 241.15, 8.091, 1977.362, 1956.613, 1871.967, -546.05, 60.05, 0.957, 0.0, 0.054, , , , , , , , 
3607114072.01, 465.853, 4.315, 241.123, 8.074, 1977.219, 1950.804, 1862.652, -553.183, 60.051, 0.955, 0.0, 0.056, , , , , , , , 
3607114072.01, 465.853, 4.315, 241.123, 8.074, 1977.219, 1950.804, 1862.652, -553.183, 60.051, 0.955, 0.0, 0.056, 241.123, -553.183, 241.2, 0.0, -400.0, 400.0, 400.0, 400.0
3607114072.35, 465.879, 4.317, 241.329, 8.064, 1977.682, 1949.611, 1862.618, -549.059, 60.051, 0.956, 0.0, 0.33, , , , , , , , 
3607114073.35, 465.829, 4.318, 242.344, 8.032, 1977.969, 1947.032, 1854.393, -566.851, 60.051, 0.953, 0.0, 0.051, , , , , , , , 
3607114074.35, 464.877, 4.327, 242.324, 8.084, 1978.067, 1961.709, 1869.468, -567.953, 60.05, 0.953, 0.0, 0.057, , , , , , , , 
3607114074.35, 464.877, 4.327, 242.324, 8.084, 1978.067, 1961.709, 1869.468, -567.953, 60.05, 0.953, 0.0, 0.057, 242.324, -567.953, 242.4, 0.0, -571.5, 400.0, 571.5, 400.0
3607114074.35, 464.877, 4.327, 242.324, 8.084, 1978.067, 1961.709, 1869.468, -567.953, 60.05, 0.953, 0.0, 0.057, , , , , , , , 
3607114075.35, 464.884, 4.326, 242.941, 8.05, 1977.761, 1958.666, 1867.378, -563.88, 60.05, 0.954, 0.0, 0.054, , , , , , , , 
3607114076.35, 464.799, 4.327, 242.897, 8.048, 1977.809, 1960.439, 1868.962, -569.238, 60.051, 0.953, 0.0, 0.052, , , , , , , , 
3607114077.01, 463.81, 4.337, 242.933, 8.066, 1978.239, 1962.203, 1869.888, -570.216, 60.051, 0.953, 0.0, 0.056, , , , , , , , 
3607114077.01, 463.81, 4.337, 242.933, 8.066, 1978.239, 1962.203, 1869.888, -570.216, 60.051, 0.953, 0.0, 0.056, 242.933, -570.216, 243.006, -98.9, -684.6, 400.0, 585.7, 498.9
3607114077.35, 463.853, 4.336, 242.982, 8.018, 1978.079, 1952.206, 1859.808, -567.976, 60.05, 0.953, 0.0, 0.331, , , , , , , , 
3607114078.35, 463.866, 4.336, 243.556, 8.028, 1978.381, 1956.892, 1863.394, -571.363, 60.051, 0.952, 0.0, 0.054, , , , , , , , 
3607114079.35, 463.897, 4.336, 243.527, 8.005, 1978.226, 1953.611, 1858.076, -577.096, 60.051, 0.951, 0.0, 0.054, , , , , , , , 
3607114079.35, 463.897, 4.336, 243.527, 8.005, 1978.226, 1953.611, 1858.076, -577.096, 60.051, 0.951, 0.0, 0.054, 243.527, -577.096, 243.612, -209.2, -794.9, 376.4, 585.7, 585.6
3607114079.35, 463.897, 4.336, 243.527, 8.005, 1978.226, 1953.611, 1858.076, -577.096, 60.051, 0.951, 0.0, 0.054, , , , , , , , 
3607114080.35, 462.829, 4.345, 244.149, 7.999, 1978.423, 1957.158, 1863.582, -570.884, 60.051, 0.952, 0.0, 0.053, , , , , , , , 
3607114081.35, 462.767, 4.346, 244.146, 8.003, 1978.019, 1959.17, 1866.912, -571.028, 60.05, 0.953, 0.0, 0.053, , , , , , , , 
3607114081.68, 462.833, 4.344, 244.147, 8.007, 1977.841, 1956.28, 1865.913, -561.041, 60.051, 0.954, 0.0, 0.056, , , , , , , , 
3607114082.01, 462.885, 4.347, 244.174, 8.028, 1978.329, 1962.615, 1870.217, -568.505, 60.051, 0.953, 0.0, 0.055, 244.147, -561.041, 244.218, -324.3, -850.0, 261.3, 525.7, 585.6
3607114082.35, 462.921, 4.345, 244.104, 8.004, 1978.509, 1957.28, 1863.475, -571.437, 60.051, 0.952, 0.0, 0.325, , , , , , , , 
3607114083.35, 462.832, 4.347, 244.697, 7.948, 1978.019, 1947.169, 1853.346, -570.706, 60.051, 0.952, 0.0, 0.055, , , , , , , , 
3607114084.35, 461.889, 4.354, 244.681, 7.979, 1978.072, 1956.776, 1862.306, -573.875, 60.05, 0.952, 0.0, 0.055, , , , , , , , 
3607114084.35, 461.889, 4.354, 244.681, 7.979, 1978.072, 1956.776, 1862.306, -573.875, 60.05, 0.952, 0.0, 0.055, 244.681, -573.875, 244.824, -423.5, -850.0, 162.2, 426.5, 585.7
3607114084.35, 461.889, 4.354, 244.681, 7.979, 1978.072, 1956.776, 1862.306, -573.875, 60.05, 0.952, 0.0, 0.055, , , , , , , , 
3607114085.35, 461.906, 4.353, 249.59, 7.832, 1977.964, 1959.647, 1861.208, -584.224, 60.051, 0.95, 0.0, 0.055, , , , , , , , 
3607114086.35, 461.914, 4.353, 249.624, 7.849, 1977.347, 1964.319, 1868.336, -581.339, 60.05, 0.951, 0.0, 0.056, , , , , , , , 
3607114087.01, 463.09, 4.343, 249.629, 7.864, 1977.632, 1965.844, 1869.281, -578.654, 60.051, 0.951, 0.0, 0.055, , , , , , , , 
3607114087.01, 463.09, 4.343, 249.629, 7.864, 1977.632, 1965.844, 1869.281, -578.654, 60.051, 0.951, 0.0, 0.055, 249.629, -578.654, 249.618, -450.0, -850.0, -50.0, 400.0, 400.0
3607114087.35, 462.879, 4.344, 250.043, 7.805, 1977.932, 1954.858, 1859.103, -574.696, 60.05, 0.951, 0.0, 0.331, , , , , , , , 
3607114088.35, 462.833, 4.345, 254.378, 7.707, 1977.818, 1963.884, 1863.05, -590.464, 60.05, 0.949, 0.0, 0.052, , , , , , , , 
3607114089.35, 462.865, 4.346, 254.412, 7.681, 1978.448, 1958.893, 1858.144, -589.179, 60.05, 0.949, 0.0, 0.057, , , , , , , , 
3607114089.35, 462.865, 4.346, 254.412, 7.681, 1978.448, 1958.893, 1858.144, -589.179, 60.05, 0.949, 0.0, 0.057, 254.412, -589.179, 254.412, -450.0, -850.0, -50.0, 400.0, 400.0
3607114089.35, 462.865, 4.346, 254.412, 7.681, 1978.448, 1958.893, 1858.144, -589.179, 60.05, 0.949, 0.0, 0.057, , , , , , , , 
3607114090.35, 461.898, 4.354, 259.182, 7.565, 1977.865, 1965.122, 1864.6, -585.55, 60.051, 0.949, 0.0, 0.054, , , , , , , , 
3607114091.35, 461.879, 4.354, 259.182, 7.57, 1978.426, 1967.646, 1869.466, -583.993, 60.051, 0.95, 0.0, 0.052, , , , , , , , 
3607114092.01, 461.981, 4.353, 259.149, 7.608, 1977.654, 1974.44, 1875.871, -582.258, 60.051, 0.95, 0.0, 0.054, , , , , , , , 
3607114092.01, 461.981, 4.353, 259.149, 7.608, 1977.654, 1974.44, 1875.871, -582.258, 60.051, 0.95, 0.0, 0.054, 259.149, -582.258, 259.206, -450.0, -850.0, -50.0, 400.0, 400.0
