TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607113897.68, 456.02, 6.655, 259.386, 11.196, 2997.316, 2908.402, 2833.947, -612.942, 60.051, 0.974, 0.0, 0.059, , , , , , , , 
3607113898.68, 455.997, 6.657, 259.406, 11.202, 2997.682, 2908.134, 2833.819, -609.696, 60.051, 0.975, 0.0, 0.053, , , , , , , , 
3607113899.35, 456.014, 6.655, 259.342, 11.246, 2997.206, 2918.831, 2845.8, -604.484, 60.05, 0.975, 0.0, 0.056, , , , , , , , 
3607113899.35, 456.014, 6.655, 259.342, 11.246, 2997.206, 2918.831, 2845.8, -604.484, 60.05, 0.975, 0.0, 0.056, 259.342, -604.484, 259.206, -450.0, -850.0, -50.0, 400.0, 400.0
3607113899.68, 456.007, 6.655, 256.788, 11.352, 2997.893, 2918.139, 2843.143, -619.31, 60.051, 0.974, 0.0, 0.338, , , , , , , , 
3607113900.68, 456.988, 6.644, 254.542, 11.418, 2998.129, 2909.174, 2835.007, -613.51, 60.05, 0.975, 0.0, 0.052, , , , , , , , 
3607113901.68, 456.909, 6.644, 254.574, 11.374, 2998.388, 2908.063, 2833.9, -617.599, 60.051, 0.975, 0.0, 0.057, , , , , , , , 
3607113901.68, 456.909, 6.644, 254.574, 11.374, 2998.388, 2908.063, 2833.9, -617.599, 60.051, 0.975, 0.0, 0.057, 254.574, -617.599, 254.412, -450.0, -850.0, -50.0, 400.0, 400.0
3607113901.68, 456.909, 6.644, 254.574, 11.374, 2998.388, 2908.063, 2833.9, -617.599, 60.051, 0.975, 0.0, 0.057, , , , , , , , 
3607113902.68, 456.924, 6.643, 249.775, 11.62, 2998.994, 2907.405, 2834.177, -618.952, 60.051, 0.975, 0.0, 0.056, , , , , , , , 
3607113903.68, 457.036, 6.645, 249.788, 11.608, 2998.78, 2902.594, 2827.873, -619.289, 60.05, 0.974, 0.0, 0.055, , , , , , , , 
3607113904.01, 456.979, 6.643, 249.764, 11.614, 2998.237, 2903.219, 2829.729, -613.11, 60.051, 0.975, 0.0, 0.056, , , , , , , , 
3607113904.01, 456.979, 6.643, 249.764, 11.614, 2998.237, 2903.219, 2829.729, -613.11, 60.051, 0.975, 0.0, 0.056, 249.764, -613.11, 249.618, -450.0, -850.0, -50.0, 400.0, 400.0
3607113904.68, 457.051, 6.641, 247.54, 11.762, 2998.774, 2911.693, 2840.096, -611.463, 60.051, 0.976, 0.0, 0.331, , , , , , , , 
3607113905.68, 458.001, 6.632, 244.902, 11.811, 2999.318, 2894.938, 2825.47, -601.977, 60.05, 0.976, 0.0, 0.055, , , , , , , , 
3607113906.68, 458.054, 6.63, 244.906, 11.783, 2998.919, 2891.458, 2822.895, -598.223, 60.051, 0.976, 0.0, 0.06, , , , , , , , 
3607113906.68, 458.054, 6.63, 244.906, 11.783, 2998.919, 2891.458, 2822.895, -598.223, 60.051, 0.976, 0.0, 0.06, 244.906, -598.223, 244.824, -450.0, -850.0, 120.4, 400.0, 570.4
3607113906.68, 458.054, 6.63, 244.906, 11.783, 2998.919, 2891.458, 2822.895, -598.223, 60.051, 0.976, 0.0, 0.06, , , , , , , , 
3607113907.68, 457.961, 6.633, 244.281, 11.861, 2999.816, 2900.969, 2831.452, -602.228, 60.051, 0.976, 0.0, 0.058, , , , , , , , 
3607113908.68, 457.982, 6.627, 244.299, 11.863, 2999.193, 2900.114, 2831.214, -599.668, 60.05, 0.976, 0.0, 0.056, , , , , , , , 
3607113909.01, 457.942, 6.633, 244.343, 11.889, 2999.747, 2906.242, 2834.441, -606.574, 60.05, 0.975, 0.0, 0.053, , , , , , , , 
3607113909.01, 457.942, 6.633, 244.343, 11.889, 2999.747, 2906.242, 2834.441, -606.574, 60.05, 0.975, 0.0, 0.053, 244.343, -606.574, 244.218, -360.7, -850.0, 224.9, 489.3, 585.6
3607113909.68, 456.89, 6.644, 244.022, 11.883, 2998.672, 2898.903, 2829.598, -601.608, 60.051, 0.976, 0.0, 0.34, , , , , , , , 
