TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607113802.01, 456.999, 6.645, 259.361, 11.197, 2998.493, 2908.035, 2831.509, -621.448, 60.05, 0.974, 0.0, 0.052, , , , , , , , 
3607113803.01, 457.112, 6.641, 259.409, 11.215, 2998.709, 2910.773, 2836.872, -610.228, 60.051, 0.975, 0.0, 0.057, , , , , , , , 
3607113803.68, 457.04, 6.644, 259.378, 11.204, 2998.585, 2909.741, 2832.111, -624.483, 60.051, 0.973, 0.0, 0.053, , , , , , , , 
3607113803.68, 457.04, 6.644, 259.378, 11.204, 2998.585, 2909.741, 2832.111, -624.483, 60.051, 0.973, 0.0, 0.053, 259.378, -624.483, 259.206, -450.0, -850.0, -50.0, 400.0, 400.0
3607113804.01, 457.038, 6.643, 258.627, 11.259, 2998.356, 2914.547, 2839.07, -615.008, 60.051, 0.974, 0.0, 0.334, , , , , , , , 
3607113805.01, 457.953, 6.631, 254.567, 11.462, 2999.11, 2918.592, 2845.606, -617.08, 60.051, 0.975, 0.0, 0.055, , , , , , , , 
3607113806.01, 457.974, 6.632, 254.651, 11.43, 2999.528, 2911.869, 2835.741, -623.425, 60.05, 0.974, 0.0, 0.057, , , , , , , , 
3607113806.01, 457.974, 6.632, 254.651, 11.43, 2999.528, 2911.869, 2835.741, -623.425, 60.05, 0.974, 0.0, 0.057, 254.651, -623.425, 254.412, -450.0, -850.0, -50.0, 400.0, 400.0
3607113806.01, 457.974, 6.632, 254.651, 11.43, 2999.528, 2911.869, 2835.741, -623.425, 60.05, 0.974, 0.0, 0.057, , , , , , , , 
3607113807.01, 457.991, 6.63, 249.845, 11.609, 2999.153, 2903.602, 2830.347, -618.615, 60.051, 0.975, 0.0, 0.055, , , , , , , , 
3607113808.01, 457.971, 6.63, 249.853, 11.64, 2999.834, 2908.478, 2836.609, -606.823, 60.051, 0.975, 0.0, 0.056, , , , , , , , 
3607113808.68, 457.946, 6.632, 249.783, 11.603, 2999.005, 2901.786, 2828.679, -610.801, 60.051, 0.975, 0.0, 0.053, , , , , , , , 
3607113808.68, 457.946, 6.632, 249.783, 11.603, 2999.005, 2901.786, 2828.679, -610.801, 60.051, 0.975, 0.0, 0.053, 249.783, -610.801, 249.618, -450.0, -850.0, -50.0, 400.0, 400.0
3607113809.01, 457.942, 6.631, 249.096, 11.691, 2999.362, 2915.263, 2840.228, -618.388, 60.05, 0.974, 0.0, 0.327, , , , , , , , 
3607113810.01, 458.824, 6.618, 245.015, 11.852, 2999.495, 2904.699, 2834.549, -607.511, 60.051, 0.976, 0.0, 0.057, , , , , , , , 
3607113811.01, 458.853, 6.618, 244.991, 11.832, 3000.225, 2899.141, 2828.939, -605.251, 60.051, 0.976, 0.0, 0.064, , , , , , , , 
3607113811.01, 458.853, 6.618, 244.991, 11.832, 3000.225, 2899.141, 2828.939, -605.251, 60.051, 0.976, 0.0, 0.064, 244.991, -605.251, 244.824, -450.0, -850.0, 104.6, 400.0, 554.6
3607113811.01, 458.853, 6.618, 244.991, 11.832, 3000.225, 2899.141, 2828.939, -605.251, 60.051, 0.976, 0.0, 0.064, , , , , , , , 
3607113812.01, 458.93, 6.62, 244.351, 11.859, 3000.569, 2899.27, 2829.855, -602.066, 60.051, 0.976, 0.0, 0.056, , , , , , , , 
3607113813.01, 458.615, 6.626, 244.396, 11.845, 3000.036, 2896.038, 2828.088, -595.045, 60.051, 0.977, 0.0, 0.058, , , , , , , , 
3607113813.68, 457.917, 6.631, 244.323, 11.828, 2998.758, 2893.472, 2822.594, -607.637, 60.05, 0.976, 0.0, 0.059, , , , , , , , 
3607113813.68, 457.917, 6.631, 244.323, 11.828, 2998.758, 2893.472, 2822.594, -607.637, 60.05, 0.976, 0.0, 0.059, 244.323, -607.637, 244.218, -357.0, -850.0, 228.7, 493.0, 585.7
3607113814.01, 457.898, 6.63, 244.312, 11.859, 2999.11, 2897.712, 2828.026, -602.925, 60.051, 0.976, 0.0, 0.333, , , , , , , , 
3607113815.01, 457.89, 6.632, 243.747, 11.893, 2999.55, 2900.826, 2830.606, -607.67, 60.05, 0.976, 0.0, 0.056, , , , , , , , 
3607113816.01, 457.913, 6.632, 243.858, 11.887, 2998.947, 2899.469, 2828.745, -607.268, 60.051, 0.976, 0.0, 0.059, , , , , , , , 
3607113816.01, 457.913, 6.632, 243.858, 11.887, 2998.947, 2899.469, 2828.745, -607.268, 60.051, 0.976, 0.0, 0.059, 243.858, -607.268, 243.612, -270.7, -850.0, 315.0, 579.3, 585.7
3607113816.01, 457.913, 6.632, 243.858, 11.887, 2998.947, 2899.469, 2828.745, -607.268, 60.051, 0.976, 0.0, 0.059, , , , , , , , 
3607113817.01, 458.958, 6.62, 243.149, 11.881, 3000.065, 2891.061, 2818.964, -613.355, 60.051, 0.975, 0.0, 0.054, , , , , , , , 
3607113818.01, 458.891, 6.617, 243.149, 11.901, 2999.727, 2896.283, 2826.919, -602.529, 60.05, 0.976, 0.0, 0.054, , , , , , , , 
3607113818.68, 458.81, 6.617, 243.163, 11.939, 2999.718, 2904.063, 2835.104, -600.772, 60.051, 0.976, 0.0, 0.055, , , , , , , , 
