TIME, DC_V, DC_I, AC_VRMS_1, AC_VRMS_2, AC_VRMS_3, AC_IRMS_1, AC_IRMS_2, AC_IRMS_3, DC_P, AC_S_1, AC_S_2, AC_S_3, AC_P_1, AC_P_2, AC_P_3, AC_Q_1, AC_Q_2, AC_Q_3, AC_FREQ_1, AC_FREQ_2, AC_FREQ_3, AC_PF_1, AC_PF_2, AC_PF_3, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1, V_ACT_2, Q_ACT_2, V_TARGET_2, Q_TARGET_2, Q_MIN_2, Q_MAX_2, Q_MIN_ERROR_2, Q_MAX_ERROR_2, V_ACT_3, Q_ACT_3, V_TARGET_3, Q_TARGET_3, Q_MIN_3, Q_MAX_3, Q_MIN_ERROR_3, Q_MAX_ERROR_3
1524257233.83, 804.176574707, 28.1907329559, 211.909393311, 211.901260376, 211.894943237, 37.8919219971, 38.17370224, 38.195110321, 22670.327067, 8020.44010417, 8020.44010417, 8020.44010417, 7560.59179688, 7560.59179688, 7560.59179688, 2868.58561198, 2868.58561198, 2868.58561198, 50.0, 50.0, 50.0, 0.936355233192, 0.936355233192, 0.936355233192, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257234.38, 802.585754395, 28.5913639069, 211.863082886, 211.878616333, 211.892990112, 38.2543525696, 38.4532012939, 38.6452636719, 22947.0213704, 8149.08463542, 8149.08463542, 8149.08463542, 7642.17578125, 7642.17578125, 7642.17578125, 2914.35026042, 2914.35026042, 2914.35026042, 50.0, 50.0, 50.0, 0.936269938946, 0.936269938946, 0.936269938946, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257234.42, 802.615783691, 28.420375824, 211.869308472, 211.886352539, 211.892990112, 38.2428741455, 38.2533798218, 38.4098625183, 22810.6422148, 8126.65494792, 8126.65494792, 8126.65494792, 7650.11979167, 7650.11979167, 7650.11979167, 2909.81705729, 2909.81705729, 2909.81705729, 50.0, 50.0, 50.0, 0.935708642006, 0.935708642006, 0.935708642006, 0.0, 0.0, 211.863082886, 2914.35026042, 211.890375, 2875.0, 2375.0, 3375.0, 500.0, 500.0, 211.878616333, 2914.35026042, 211.890375, 2875.0, 2375.0, 3375.0, 500.0, 500.0, 211.892990112, 2914.35026042, 211.890375, 2875.0, 2375.0, 3375.0, 500.0, 500.0
1524257234.81, 795.5625, 28.5194263458, 216.804107666, 216.809280396, 216.812866211, 37.5370635986, 37.6677894592, 37.4816017151, 22688.9861223, 8062.92643229, 8062.92643229, 8062.92643229, 7516.15559896, 7516.15559896, 7516.15559896, 2846.45084635, 2846.45084635, 2846.45084635, 50.0, 50.0, 50.0, 0.937374055386, 0.937374055386, 0.937374055386, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257235.84, 812.590393066, 28.2800750732, 216.75630188, 216.775146484, 216.778396606, 37.4728546143, 37.5031776428, 37.4294395447, 22980.1173197, 8135.6015625, 8135.6015625, 8135.6015625, 7557.38932292, 7557.38932292, 7557.38932292, 2893.92480469, 2893.92480469, 2893.92480469, 50.0, 50.0, 50.0, 0.936926245689, 0.936926245689, 0.936926245689, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257235.9, 807.531677246, 28.3599529266, 216.77456665, 216.786621094, 216.789779663, 37.4530448914, 37.799369812, 37.6632461548, 22901.5603535, 8173.55013021, 8173.55013021, 8173.55013021, 7647.24934896, 7647.24934896, 7647.24934896, 2868.11165365, 2868.11165365, 2868.11165365, 50.0, 50.0, 50.0, 0.933584451675, 0.933584451675, 0.933584451675, 0.0, 0.0, 216.75630188, 2893.92480469, 216.78075, 2875.0, 2375.0, 3375.0, 500.0, 500.0, 216.775146484, 2893.92480469, 216.78075, 2875.0, 2375.0, 3375.0, 500.0, 500.0, 216.778396606, 2893.92480469, 216.78075, 2875.0, 2375.0, 3375.0, 500.0, 500.0
1524257235.96, 798.273803711, 28.6592826843, 216.773956299, 216.792160034, 216.798110962, 37.5086250305, 37.5175895691, 37.563911438, 22877.9546, 8201.12109375, 8201.12109375, 8201.12109375, 7708.01627604, 7708.01627604, 7708.01627604, 2919.88997396, 2919.88997396, 2919.88997396, 50.0, 50.0, 50.0, 0.930538237095, 0.930538237095, 0.930538237095, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257236.82, 813.934204102, 28.1502571106, 221.678100586, 221.652038574, 221.644577026, 36.4234771729, 36.3730659485, 36.5881843567, 22912.4571166, 8123.41927083, 8123.41927083, 8123.41927083, 7562.10546875, 7562.10546875, 7562.10546875, 2846.6171875, 2846.6171875, 2846.6171875, 50.0, 50.0, 50.0, 0.932604551315, 0.932604551315, 0.932604551315, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257237.37, 794.6640625, 28.7458534241, 221.652114868, 221.669799805, 221.683776855, 36.5307235718, 36.7184867859, 36.7619590759, 22843.296662, 8165.64453125, 8165.64453125, 8165.64453125, 7684.24739583, 7684.24739583, 7684.24739583, 2870.94303385, 2870.94303385, 2870.94303385, 50.0, 50.0, 50.0, 0.937089025974, 0.937089025974, 0.937089025974, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257237.41, 795.758483887, 28.4939746857, 221.66217041, 221.680007935, 221.686386108, 36.7169113159, 36.6620025635, 36.7619590759, 22674.3220958, 8110.18033854, 8110.18033854, 8110.18033854, 7538.72265625, 7538.72265625, 7538.72265625, 2837.1155599, 2837.1155599, 2837.1155599, 50.0, 50.0, 50.0, 0.936761081219, 0.936761081219, 0.936761081219, 0.0, 0.0, 221.652114868, 2870.94303385, 221.671125, 2875.0, 2375.0, 3375.0, 500.0, 500.0, 221.669799805, 2870.94303385, 221.671125, 2875.0, 2375.0, 3375.0, 500.0, 500.0, 221.683776855, 2870.94303385, 221.671125, 2875.0, 2375.0, 3375.0, 500.0, 500.0
