TIME, DC_V, DC_I, AC_VRMS_1, AC_VRMS_2, AC_VRMS_3, AC_IRMS_1, AC_IRMS_2, AC_IRMS_3, DC_P, AC_S_1, AC_S_2, AC_S_3, AC_P_1, AC_P_2, AC_P_3, AC_Q_1, AC_Q_2, AC_Q_3, AC_FREQ_1, AC_FREQ_2, AC_FREQ_3, AC_PF_1, AC_PF_2, AC_PF_3, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1, V_ACT_2, Q_ACT_2, V_TARGET_2, Q_TARGET_2, Q_MIN_2, Q_MAX_2, Q_MIN_ERROR_2, Q_MAX_ERROR_2, V_ACT_3, Q_ACT_3, V_TARGET_3, Q_TARGET_3, Q_MIN_3, Q_MAX_3, Q_MIN_ERROR_3, Q_MAX_ERROR_3
1524257147.33, 802.304077148, 28.1367683411, 248.108673096, 248.08895874, 248.078384399, 32.4311408997, 32.5021820068, 32.7181549072, 22574.2439578, 8035.94986979, 8035.94986979, 8035.94986979, 7552.49023438, 7552.49023438, 7552.49023438, -2915.52571615, -2915.52571615, -2915.52571615, 50.0, 50.0, 50.0, 0.935419917107, 0.935419917107, 0.935419917107, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257147.89, 807.09765625, 28.1384563446, 248.080230713, 248.105773926, 248.119384766, 32.8589897156, 32.6226806641, 33.0273323059, 22710.4821662, 8145.77864583, 8145.77864583, 8145.77864583, 7635.40429688, 7635.40429688, 7635.40429688, -2895.63867188, -2895.63867188, -2895.63867188, 50.0, 50.0, 50.0, 0.933790922165, 0.933790922165, 0.933790922165, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257147.95, 798.302062988, 28.421749115, 248.090133667, 248.113708496, 248.129730225, 32.7659835815, 32.870388031, 33.0475349426, 22689.1409522, 8144.4140625, 8144.4140625, 8144.4140625, 7637.54817708, 7637.54817708, 7637.54817708, -2890.52441406, -2890.52441406, -2890.52441406, 50.0, 50.0, 50.0, 0.935136437416, 0.935136437416, 0.935136437416, 0.0, 0.0, 248.080230713, -2895.63867188, 248.115375, -2875.0, -3375.0, -2375.0, 500.0, 500.0, 248.105773926, -2895.63867188, 248.115375, -2875.0, -3375.0, -2375.0, 500.0, 500.0, 248.119384766, -2895.63867188, 248.115375, -2875.0, -3375.0, -2375.0, 500.0, 500.0
1524257148.34, 814.145812988, 28.4017276764, 243.260955811, 243.259338379, 243.257522583, 33.2831497192, 33.2538414001, 33.4199752808, 23123.1476694, 8154.82161458, 8154.82161458, 8154.82161458, 7561.20833333, 7561.20833333, 7561.20833333, -2891.43782552, -2891.43782552, -2891.43782552, 50.0, 50.0, 50.0, 0.933908343315, 0.933908343315, 0.933908343315, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257149.34, 817.638183594, 27.9293880463, 243.224731445, 243.246704102, 243.249328613, 33.4500961304, 33.5223503113, 33.592918396, 22836.134111, 8208.13020833, 8208.13020833, 8208.13020833, 7620.76106771, 7620.76106771, 7620.76106771, -2878.65917969, -2878.65917969, -2878.65917969, 50.0, 50.0, 50.0, 0.93471544981, 0.93471544981, 0.93471544981, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257149.38, 805.682373047, 28.3012104034, 243.23727417, 243.253890991, 243.255004883, 33.4512863159, 33.5286216736, 33.594669342, 22801.7863579, 8105.94270833, 8105.94270833, 8105.94270833, 7635.64322917, 7635.64322917, 7635.64322917, -2830.31445312, -2830.31445312, -2830.31445312, 50.0, 50.0, 50.0, 0.933158814907, 0.933158814907, 0.933158814907, 0.0, 0.0, 243.224731445, -2878.65917969, 243.23075, -2875.0, -3375.0, -2375.0, 500.0, 500.0, 243.246704102, -2878.65917969, 243.23075, -2875.0, -3375.0, -2375.0, 500.0, 500.0, 243.249328613, -2878.65917969, 243.23075, -2875.0, -3375.0, -2375.0, 500.0, 500.0
1524257149.42, 805.911376953, 28.2931156158, 243.244262695, 243.260070801, 243.260559082, 33.408416748, 33.4868392944, 33.555934906, 22801.7437643, 8045.43554688, 8045.43554688, 8045.43554688, 7539.60677083, 7539.60677083, 7539.60677083, -2885.22330729, -2885.22330729, -2885.22330729, 50.0, 50.0, 50.0, 0.934331595898, 0.934331595898, 0.934331595898, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257150.34, 816.48425293, 27.9257526398, 238.305267334, 238.300720215, 238.306686401, 33.9923171997, 34.0106468201, 34.234500885, 22800.9372816, 8196.17903646, 8196.17903646, 8196.17903646, 7555.87044271, 7555.87044271, 7555.87044271, -2897.32519531, -2897.32519531, -2897.32519531, 50.0, 50.0, 50.0, 0.933906435966, 0.933906435966, 0.933906435966, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257150.89, 791.96673584, 28.5836200714, 238.359069824, 238.369766235, 238.375930786, 34.087802887, 34.1222305298, 34.2556915283, 22637.2762864, 8073.13085938, 8073.13085938, 8073.13085938, 7571.90104167, 7571.90104167, 7571.90104167, -2893.72005208, -2893.72005208, -2893.72005208, 50.0, 50.0, 50.0, 0.933748722076, 0.933748722076, 0.933748722076, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257150.95, 791.468811035, 28.7703914642, 238.365127563, 238.37286377, 238.379089355, 34.0352592468, 34.1838226318, 34.261505127, 22770.8675252, 8117.93098958, 8117.93098958, 8117.93098958, 7603.42513021, 7603.42513021, 7603.42513021, -2871.88867188, -2871.88867188, -2871.88867188, 50.0, 50.0, 50.0, 0.933475673199, 0.933475673199, 0.933475673199, 0.0, 0.0, 238.359069824, -2893.72005208, 238.346125, -2875.0, -3375.0, -2375.0, 500.0, 500.0, 238.369766235, -2893.72005208, 238.346125, -2875.0, -3375.0, -2375.0, 500.0, 500.0, 238.375930786, -2893.72005208, 238.346125, -2875.0, -3375.0, -2375.0, 500.0, 500.0
1524257151.35, 808.468566895, 28.0551738739, 233.481216431, 233.464447021, 233.455780029, 32.2370567322, 32.1474494934, 32.3165588379, 22681.7262158, 7492.06054688, 7492.06054688, 7492.06054688, 7532.03971354, 7532.03971354, 7532.03971354, -173.668477376, -173.668477376, -173.668477376, 50.0, 50.0, 50.0, 0.999719321728, 0.999719321728, 0.999719321728, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257152.34, 802.41583252, 28.5234222412, 233.491363525, 233.500076294, 233.497161865, 32.752571106, 32.6010017395, 32.8368034363, 22887.645604, 7611.95963542, 7611.95963542, 7611.95963542, 7592.29622396, 7592.29622396, 7592.29622396, -90.5455729167, -90.5455729167, -90.5455729167, 50.0, 50.0, 50.0, 0.999972879887, 0.999972879887, 0.999972879887, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257152.38, 810.232543945, 28.1280212402, 233.49508667, 233.500396729, 233.495788574, 32.4675712585, 32.443321228, 32.5997161865, 22790.2382056, 7611.35872396, 7611.35872396, 7611.35872396, 7615.38020833, 7615.38020833, 7615.38020833, -96.8579203288, -96.8579203288, -96.8579203288, 50.0, 50.0, 50.0, 0.99996817112, 0.99996817112, 0.99996817112, 0.0, 0.0, 233.491363525, -90.5455729167, 233.4615, -2875.0, -3375.0, -1168.36666667, 500.0, 1706.63333333, 233.500076294, -90.5455729167, 233.4615, -2875.0, -3375.0, -1179.2, 500.0, 1695.8, 233.497161865, -90.5455729167, 233.4615, -2875.0, -3375.0, -1175.56666667, 500.0, 1699.43333333
1524257152.42, 806.694763184, 28.3155384064, 233.498413086, 233.49822998, 233.488265991, 32.3729743958, 32.326133728, 32.2834587097, 22841.9965491, 7514.6796875, 7514.6796875, 7514.6796875, 7539.59049479, 7539.59049479, 7539.59049479, -35.147857666, -35.147857666, -35.147857666, 50.0, 50.0, 50.0, 0.999955415726, 0.999955415726, 0.999955415726, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257153.32, 791.516296387, 28.8081245422, 232.847595215, 232.873458862, 232.887237549, 32.6230316162, 32.7626037598, 32.972454071, 22802.1000435, 7558.65429688, 7558.65429688, 7558.65429688, 7578.64713542, 7578.64713542, 7578.64713542, -22.4197718302, -22.4197718302, -22.4197718302, 50.0, 50.0, 50.0, 0.99999076128, 0.99999076128, 0.99999076128, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524257153.87, 799.140380859, 28.4728355408, 232.91468811, 232.913146973, 232.914550781, 32.4972915649, 32.4000854492, 32.5551071167, 22753.7926382, 7498.03776042, 7498.03776042, 7498.03776042, 7527.19596354, 7527.19596354, 7527.19596354, -62.7258707682, -62.7258707682, -62.7258707682, 50.0, 50.0, 50.0, 0.999976396561, 0.999976396561, 0.999976396561, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
