TIME, DC_V, DC_I, AC_VRMS_1, AC_VRMS_2, AC_VRMS_3, AC_IRMS_1, AC_IRMS_2, AC_IRMS_3, DC_P, AC_S_1, AC_S_2, AC_S_3, AC_P_1, AC_P_2, AC_P_3, AC_Q_1, AC_Q_2, AC_Q_3, AC_FREQ_1, AC_FREQ_2, AC_FREQ_3, AC_PF_1, AC_PF_2, AC_PF_3, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1, V_ACT_2, Q_ACT_2, V_TARGET_2, Q_TARGET_2, Q_MIN_2, Q_MAX_2, Q_MIN_ERROR_2, Q_MAX_ERROR_2, V_ACT_3, Q_ACT_3, V_TARGET_3, Q_TARGET_3, Q_MIN_3, Q_MAX_3, Q_MIN_ERROR_3, Q_MAX_ERROR_3
1524255976.51, 949.452209473, 0.00925761368126, 248.369476318, 248.388977051, 248.399795532, 40.375629425, 40.4995651245, 40.3815002441, 8.78966176411, 10090.0820312, 10090.0820312, 10090.0820312, 101.275878906, 101.275878906, 101.275878906, -10044.4088542, -10044.4088542, -10044.4088542, 50.0, 50.0, 50.0, 0.0133965546265, 0.0133965546265, 0.0133965546265, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524255977.09, 949.603515625, 0.202351078391, 248.430175781, 248.431900024, 248.433059692, 40.1572380066, 40.4264640808, 40.252117157, 192.153295431, 9960.17643229, 9960.17643229, 9960.17643229, -69.9626515706, -69.9626515706, -69.9626515706, -9960.51367188, -9960.51367188, -9960.51367188, 50.0, 50.0, 50.0, -0.00643612025306, -0.00643612025306, -0.00643612025306, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524255977.13, 948.842651367, 0.0949460044503, 248.433547974, 248.433685303, 248.430587769, 40.1698951721, 40.3534240723, 40.2057533264, 90.0888185994, 10023.2278646, 10023.2278646, 10023.2278646, -80.3585917155, -80.3585917155, -80.3585917155, -9962.83072917, -9962.83072917, -9962.83072917, 50.0, 50.0, 50.0, 0.00265679415315, 0.00265679415315, 0.00265679415315, 0.0, 0.0, 248.430175781, -9960.51367188, 248.4, -11500.0, -12000.0, -11000.0, 500.0, 500.0, 248.431900024, -9960.51367188, 248.4, -11500.0, -12000.0, -11000.0, 500.0, 500.0, 248.433059692, -9960.51367188, 248.4, -11500.0, -12000.0, -11000.0, 500.0, 500.0
1524255977.51, 952.075195312, 0.421620100737, 243.804718018, 243.792312622, 243.786972046, 40.2854652405, 40.590171814, 40.4730644226, 401.414039756, 9900.33398438, 9900.33398438, 9900.33398438, -15.5885480245, -15.5885480245, -15.5885480245, -9913.75390625, -9913.75390625, -9913.75390625, 50.0, 50.0, 50.0, -0.00298068253323, -0.00298068253323, -0.00298068253323, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524255978.52, 952.242675781, 0.098524518311, 243.774459839, 243.76852417, 243.769561768, 40.4692878723, 40.739074707, 40.5363769531, 93.8192509465, 9886.52083333, 9886.52083333, 9886.52083333, 10.0890026093, 10.0890026093, 10.0890026093, -9881.53841146, -9881.53841146, -9881.53841146, 50.0, 50.0, 50.0, 0.00363155896775, 0.00363155896775, 0.00363155896775, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524255978.56, 953.942016602, 0.0629168897867, 243.769500732, 243.770980835, 243.768051147, 40.4546470642, 40.7563934326, 40.6077957153, 60.0190647214, 9886.02929688, 9886.02929688, 9886.02929688, 46.8749389648, 46.8749389648, 46.8749389648, -9827.39583333, -9827.39583333, -9827.39583333, 50.0, 50.0, 50.0, -0.00151766603813, -0.00151766603813, -0.00151766603813, 0.0, 0.0, 243.774459839, -9881.53841146, 243.8, -11500.0, -12000.0, -11000.0, 500.0, 500.0, 243.76852417, -9881.53841146, 243.8, -11500.0, -12000.0, -11000.0, 500.0, 500.0, 243.769561768, -9881.53841146, 243.8, -11500.0, -12000.0, -11000.0, 500.0, 500.0
1524255978.62, 954.111572266, 0.0341683365405, 243.771606445, 243.770095825, 243.76272583, 40.5553131104, 40.7202415466, 40.6248893738, 32.6004052983, 9693.97460938, 9693.97460938, 9693.97460938, 67.2933146159, 67.2933146159, 67.2933146159, -9740.29492188, -9740.29492188, -9740.29492188, 50.0, 50.0, 50.0, 0.00438373908401, 0.00438373908401, 0.00438373908401, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524255979.5, 954.274841309, 0.205866217613, 239.195968628, 239.203964233, 239.210723877, 40.5906486511, 40.9010047913, 40.7149276733, 196.452952144, 9748.25911458, 9748.25911458, 9748.25911458, 85.4428304036, 85.4428304036, 85.4428304036, -9682.72265625, -9682.72265625, -9682.72265625, 50.0, 50.0, 50.0, 0.00144779239781, 0.00144779239781, 0.00144779239781, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524255980.03, 950.439758301, 0.435693591833, 239.217056274, 239.216415405, 239.21546936, 40.411819458, 40.7181129456, 40.5719528198, 414.100512115, 9774.82291667, 9774.82291667, 9774.82291667, -65.2442016602, -65.2442016602, -65.2442016602, -9739.35026042, -9739.35026042, -9739.35026042, 50.0, 50.0, 50.0, -0.00101913826074, -0.00101913826074, -0.00101913826074, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524255980.07, 951.836914062, 0.34618255496, 239.216171265, 239.216522217, 239.213592529, 40.5399589539, 40.7163352966, 40.6117248535, 329.509334816, 9742.33854167, 9742.33854167, 9742.33854167, -25.2611694336, -25.2611694336, -25.2611694336, -9774.3828125, -9774.3828125, -9774.3828125, 50.0, 50.0, 50.0, 0.00310931587592, 0.00310931587592, 0.00310931587592, 0.0, 0.0, 239.217056274, -9739.35026042, 239.2, -11500.0, -12000.0, -11000.0, 500.0, 500.0, 239.216415405, -9739.35026042, 239.2, -11500.0, -12000.0, -11000.0, 500.0, 500.0, 239.21546936, -9739.35026042, 239.2, -11500.0, -12000.0, -11000.0, 500.0, 500.0
