Result, Test Name, Power Priority, Power Level, Iteration, Var MSA, Dataset File,Point Result 1, Var Actual 1, Var Target 1, Var Min Allowed 1, Var Max Allowed 1,Point Result 2, Var Actual 2, Var Target 2, Var Min Allowed 2, Var Max Allowed 2,Point Result 3, Var Actual 3, Var Target 3, Var Min Allowed 3, Var Max Allowed 3
, , , , , , , Pass, 11553.3476562, 11500.0, 11000.0, 12000.0, Pass, 11553.3476562, 11500.0, 11000.0, 12000.0, Pass, 11553.3476562, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11590.2317708, 11500.0, 11000.0, 12000.0, Pass, 11590.2317708, 11500.0, 11000.0, 12000.0, Pass, 11590.2317708, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11512.0898438, 11500.0, 11000.0, 12000.0, Pass, 11512.0898438, 11500.0, 11000.0, 12000.0, Pass, 11512.0898438, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11557.9361979, 11484.1666667, 7650.83333333, 12000.0, Pass, 11557.9361979, 11471.7333333, 7638.4, 12000.0, Pass, 11557.9361979, 11484.2, 7650.86666667, 12000.0
, , , , , , , Pass, 11488.4934896, 8591.23333333, 4757.9, 12000.0, Pass, 11488.4934896, 8555.8, 4722.46666667, 12000.0, Pass, 11488.4934896, 8543.76666667, 4710.43333333, 12000.0
, , , , , , , Pass, 9131.70963542, 5763.33333333, 1930.0, 9596.66666667, Pass, 9131.70963542, 5714.43333333, 1881.1, 9547.76666667, Pass, 9131.70963542, 5703.2, 1869.86666667, 9536.53333333
, , , , , , , Fail, 7118.453125, 2819.0, -500.0, 6652.33333333, Fail, 7118.453125, 2774.5, -500.0, 6607.83333333, Fail, 7118.453125, 2754.9, -500.0, 6588.23333333
, , , , , , , Fail, 5110.10807292, 0.0, -500.0, 3820.33333333, Fail, 5110.10807292, 0.0, -500.0, 3775.23333333, Fail, 5110.10807292, 0.0, -500.0, 3750.6
, , , , , , , Fail, 3674.02441406, 0.0, -500.0, 1830.33333333, Fail, 3674.02441406, 0.0, -500.0, 1784.5, Fail, 3674.02441406, 0.0, -500.0, 1772.86666667
, , , , , , , Fail, 2194.47216797, 0.0, -500.0, 500.0, Fail, 2194.47216797, 0.0, -500.0, 500.0, Fail, 2194.47216797, 0.0, -500.0, 500.0
, , , , , , , Fail, 924.456705729, 0.0, -2053.56666667, 500.0, Fail, 924.456705729, 0.0, -2069.13333333, 500.0, Fail, 924.456705729, 0.0, -2060.43333333, 500.0
, , , , , , , Pass, 11.5610758464, -75.2, -3908.53333333, 500.0, Pass, 11.5610758464, -79.0333333333, -3912.36666667, 500.0, Pass, 11.5610758464, -91.5333333333, -3924.86666667, 500.0
, , , , , , , Pass, -54.3244984945, -3023.56666667, -6856.9, 500.0, Pass, -54.3244984945, -3008.3, -6841.63333333, 500.0, Pass, -54.3244984945, -2972.4, -6805.73333333, 500.0
, , , , , , , Fail, -72.0362803141, -5828.8, -9662.13333333, -1995.46666667, Fail, -72.0362803141, -5799.6, -9632.93333333, -1966.26666667, Fail, -72.0362803141, -5792.73333333, -9626.06666667, -1959.4
, , , , , , , Fail, -2095.51204427, -8741.06666667, -12000.0, -4907.73333333, Fail, -2095.51204427, -8694.13333333, -12000.0, -4860.8, Fail, -2095.51204427, -8642.0, -12000.0, -4808.66666667
, , , , , , , Fail, -5945.46809896, -11500.0, -12000.0, -7681.4, Fail, -5945.46809896, -11466.2333333, -12000.0, -7632.9, Fail, -5945.46809896, -11454.7, -12000.0, -7621.36666667
, , , , , , , Fail, -9750.86393229, -11500.0, -12000.0, -11000.0, Fail, -9750.86393229, -11500.0, -12000.0, -11000.0, Fail, -9750.86393229, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9810.48632812, -11500.0, -12000.0, -11000.0, Fail, -9810.48632812, -11500.0, -12000.0, -11000.0, Fail, -9810.48632812, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -10034.4739583, -11500.0, -12000.0, -11000.0, Fail, -10034.4739583, -11500.0, -12000.0, -11000.0, Fail, -10034.4739583, -11500.0, -12000.0, -11000.0
Fail, VV_1_66_up_1, Reactive, 66.0, 5, 1500.0, VV_1_66_up_1.csv, , , , , , , , , , , , , , , 
, , , , , , , Fail, -10105.2167969, -11500.0, -12000.0, -11000.0, Fail, -10105.2167969, -11500.0, -12000.0, -11000.0, Fail, -10105.2167969, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9878.66471354, -11500.0, -12000.0, -11000.0, Fail, -9878.66471354, -11500.0, -12000.0, -11000.0, Fail, -9878.66471354, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9757.7890625, -11500.0, -12000.0, -11000.0, Fail, -9757.7890625, -11500.0, -12000.0, -11000.0, Fail, -9757.7890625, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -5855.7890625, -11443.7, -12000.0, -7610.36666667, Fail, -5855.7890625, -11474.8, -12000.0, -7641.46666667, Fail, -5855.7890625, -11490.7, -12000.0, -7657.36666667
, , , , , , , Fail, -2348.88590495, -8659.4, -12000.0, -4826.06666667, Fail, -2348.88590495, -8708.83333333, -12000.0, -4875.5, Fail, -2348.88590495, -8708.76666667, -12000.0, -4875.43333333
, , , , , , , Fail, 3.15781211853, -5759.93333333, -9593.26666667, -1926.6, Fail, 3.15781211853, -5812.16666667, -9645.5, -1978.83333333, Fail, 3.15781211853, -5837.83333333, -9671.16666667, -2004.5
, , , , , , , Pass, 35.5263086955, -2982.6, -6815.93333333, 500.0, Pass, 35.5263086955, -3011.86666667, -6845.2, 500.0, Pass, 35.5263086955, -3012.76666667, -6846.1, 500.0
, , , , , , , Pass, -55.9293924967, -62.7, -3896.03333333, 500.0, Pass, -55.9293924967, -77.6333333333, -3910.96666667, 500.0, Pass, -55.9293924967, -90.6666666667, -3924.0, 500.0
, , , , , , , Fail, 784.022949219, 0.0, -2063.96666667, 500.0, Fail, 784.022949219, 0.0, -2047.73333333, 500.0, Fail, 784.022949219, 0.0, -2008.66666667, 500.0
, , , , , , , Fail, 2264.98925781, 0.0, -500.0, 500.0, Fail, 2264.98925781, 0.0, -500.0, 500.0, Fail, 2264.98925781, 0.0, -500.0, 500.0
, , , , , , , Fail, 3619.35351562, 0.0, -500.0, 1758.23333333, Fail, 3619.35351562, 0.0, -500.0, 1810.1, Fail, 3619.35351562, 0.0, -500.0, 1856.7
, , , , , , , Fail, 4867.29785156, 0.0, -500.0, 3752.5, Fail, 4867.29785156, 0.0, -500.0, 3801.63333333, Fail, 4867.29785156, 0.0, -500.0, 3828.26666667
, , , , , , , Fail, 6988.76627604, 2790.3, -500.0, 6623.63333333, Fail, 6988.76627604, 2857.53333333, -500.0, 6690.86666667, Fail, 6988.76627604, 2883.6, -500.0, 6716.93333333
, , , , , , , Pass, 8943.15169271, 5708.1, 1874.76666667, 9541.43333333, Pass, 8943.15169271, 5762.7, 1929.36666667, 9596.03333333, Pass, 8943.15169271, 5774.06666667, 1940.73333333, 9607.4
, , , , , , , Pass, 11277.8411458, 8550.96666667, 4717.63333333, 12000.0, Pass, 11277.8411458, 8591.9, 4758.56666667, 12000.0, Pass, 11277.8411458, 8606.6, 4773.26666667, 12000.0
, , , , , , , Pass, 11491.4283854, 11470.7333333, 7637.4, 12000.0, Pass, 11491.4283854, 11431.7666667, 7598.43333333, 12000.0, Pass, 11491.4283854, 11449.8333333, 7616.5, 12000.0
, , , , , , , Pass, 11526.4283854, 11500.0, 11000.0, 12000.0, Pass, 11526.4283854, 11500.0, 11000.0, 12000.0, Pass, 11526.4283854, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11495.2421875, 11500.0, 11000.0, 12000.0, Pass, 11495.2421875, 11500.0, 11000.0, 12000.0, Pass, 11495.2421875, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11505.6510417, 11500.0, 11000.0, 12000.0, Pass, 11505.6510417, 11500.0, 11000.0, 12000.0, Pass, 11505.6510417, 11500.0, 11000.0, 12000.0
Fail, VV_1_66_down_2, Reactive, 66.0, 5, 1500.0, VV_1_66_down_2.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, 11523.8151042, 11500.0, 11000.0, 12000.0, Pass, 11523.8151042, 11500.0, 11000.0, 12000.0, Pass, 11523.8151042, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11524.3528646, 11500.0, 11000.0, 12000.0, Pass, 11524.3528646, 11500.0, 11000.0, 12000.0, Pass, 11524.3528646, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11550.2252604, 11500.0, 11000.0, 12000.0, Pass, 11550.2252604, 11500.0, 11000.0, 12000.0, Pass, 11550.2252604, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11531.4947917, 11455.2666667, 7621.93333333, 12000.0, Pass, 11531.4947917, 11397.8333333, 7564.5, 12000.0, Pass, 11531.4947917, 11427.3333333, 7594.0, 12000.0
, , , , , , , Pass, 11178.4375, 8511.13333333, 4677.8, 12000.0, Pass, 11178.4375, 8504.26666667, 4670.93333333, 12000.0, Pass, 11178.4375, 8515.2, 4681.86666667, 12000.0
, , , , , , , Pass, 9060.83984375, 5688.96666667, 1855.63333333, 9522.3, Pass, 9060.83984375, 5669.7, 1836.36666667, 9503.03333333, Pass, 9060.83984375, 5655.43333333, 1822.1, 9488.76666667
, , , , , , , Fail, 7016.44270833, 2717.96666667, -500.0, 6551.3, Fail, 7016.44270833, 2705.76666667, -500.0, 6539.1, Fail, 7016.44270833, 2733.93333333, -500.0, 6567.26666667
, , , , , , , Fail, 4864.46451823, 0.0, -500.0, 3745.73333333, Fail, 4864.46451823, 0.0, -500.0, 3745.96666667, Fail, 4864.46451823, 0.0, -500.0, 3738.86666667
, , , , , , , Fail, 3530.04166667, 0.0, -500.0, 1752.96666667, Fail, 3530.04166667, 0.0, -500.0, 1802.56666667, Fail, 3530.04166667, 0.0, -500.0, 1837.2
, , , , , , , Fail, 2103.94287109, 0.0, -500.0, 500.0, Fail, 2103.94287109, 0.0, -500.0, 500.0, Fail, 2103.94287109, 0.0, -500.0, 500.0
, , , , , , , Fail, 599.005900065, 0.0, -2003.63333333, 500.0, Fail, 599.005900065, 0.0, -1928.1, 500.0, Fail, 599.005900065, 0.0, -1885.93333333, 500.0
, , , , , , , Pass, -35.7113545736, -20.0666666667, -3853.4, 500.0, Pass, -35.7113545736, 0.0, -3776.0, 500.0, Pass, -35.7113545736, 0.0, -3744.2, 500.0
, , , , , , , Pass, -7.98693593343, -2927.9, -6761.23333333, 500.0, Pass, -7.98693593343, -2799.76666667, -6633.1, 500.0, Pass, -7.98693593343, -2769.7, -6603.03333333, 500.0
, , , , , , , Fail, 75.3917694092, -5706.5, -9539.83333333, -1873.16666667, Fail, 75.3917694092, -5636.03333333, -9469.36666667, -1802.7, Fail, 75.3917694092, -5618.26666667, -9451.6, -1784.93333333
, , , , , , , Fail, -2374.55533854, -8547.73333333, -12000.0, -4714.4, Fail, -2374.55533854, -8486.16666667, -12000.0, -4652.83333333, Fail, -2374.55533854, -8479.8, -12000.0, -4646.46666667
, , , , , , , Fail, -6313.00260417, -11376.5333333, -12000.0, -7543.2, Fail, -6313.00260417, -11357.6666667, -12000.0, -7524.33333333, Fail, -6313.00260417, -11363.6, -12000.0, -7530.26666667
, , , , , , , Fail, -9814.24739583, -11500.0, -12000.0, -11000.0, Fail, -9814.24739583, -11500.0, -12000.0, -11000.0, Fail, -9814.24739583, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9876.88867188, -11500.0, -12000.0, -11000.0, Fail, -9876.88867188, -11500.0, -12000.0, -11000.0, Fail, -9876.88867188, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -10065.6842448, -11500.0, -12000.0, -11000.0, Fail, -10065.6842448, -11500.0, -12000.0, -11000.0, Fail, -10065.6842448, -11500.0, -12000.0, -11000.0
Fail, VV_1_66_up_2, Reactive, 66.0, 5, 1500.0, VV_1_66_up_2.csv, , , , , , , , , , , , , , , 
, , , , , , , Fail, -10000.4095052, -11500.0, -12000.0, -11000.0, Fail, -10000.4095052, -11500.0, -12000.0, -11000.0, Fail, -10000.4095052, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9844.08072917, -11500.0, -12000.0, -11000.0, Fail, -9844.08072917, -11500.0, -12000.0, -11000.0, Fail, -9844.08072917, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9718.671875, -11500.0, -12000.0, -11000.0, Fail, -9718.671875, -11500.0, -12000.0, -11000.0, Fail, -9718.671875, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -6393.95768229, -11495.3, -12000.0, -7661.96666667, Fail, -6393.95768229, -11495.6, -12000.0, -7662.26666667, Fail, -6393.95768229, -11500.0, -12000.0, -7668.83333333
, , , , , , , Fail, -2427.03727214, -8731.0, -12000.0, -4897.66666667, Fail, -2427.03727214, -8733.7, -12000.0, -4900.36666667, Fail, -2427.03727214, -8682.7, -12000.0, -4849.36666667
, , , , , , , Fail, 10.6772588094, -5820.53333333, -9653.86666667, -1987.2, Fail, 10.6772588094, -5819.56666667, -9652.9, -1986.23333333, Fail, 10.6772588094, -5822.8, -9656.13333333, -1989.46666667
, , , , , , , Pass, -10.8416582743, -3016.6, -6849.93333333, 500.0, Pass, -10.8416582743, -2986.53333333, -6819.86666667, 500.0, Pass, -10.8416582743, -2967.76666667, -6801.1, 500.0
, , , , , , , Pass, 29.4369506836, -71.7, -3905.03333333, 500.0, Pass, 29.4369506836, -24.5, -3857.83333333, 500.0, Pass, 29.4369506836, -41.6333333333, -3874.96666667, 500.0
, , , , , , , Fail, 644.372070312, 0.0, -2034.86666667, 500.0, Fail, 644.372070312, 0.0, -1995.33333333, 500.0, Fail, 644.372070312, 0.0, -1942.2, 500.0
, , , , , , , Fail, 2057.58854167, 0.0, -500.0, 500.0, Fail, 2057.58854167, 0.0, -500.0, 500.0, Fail, 2057.58854167, 0.0, -500.0, 500.0
, , , , , , , Fail, 3395.54557292, 0.0, -500.0, 1837.4, Fail, 3395.54557292, 0.0, -500.0, 1917.43333333, Fail, 3395.54557292, 0.0, -500.0, 1965.36666667
, , , , , , , Fail, 4674.25683594, 0.0, -500.0, 3826.7, Fail, 4674.25683594, 46.3666666667, -500.0, 3879.7, Fail, 4674.25683594, 71.0333333333, -500.0, 3904.36666667
, , , , , , , Fail, 6761.68424479, 2866.53333333, -500.0, 6699.86666667, Fail, 6761.68424479, 2916.6, -500.0, 6749.93333333, Pass, 6761.68424479, 2948.06666667, -500.0, 6781.4
, , , , , , , Pass, 8739.33203125, 5774.3, 1940.96666667, 9607.63333333, Pass, 8739.33203125, 5809.1, 1975.76666667, 9642.43333333, Pass, 8739.33203125, 5810.13333333, 1976.8, 9643.46666667
, , , , , , , Pass, 11067.5794271, 8596.76666667, 4763.43333333, 12000.0, Pass, 11067.5794271, 8620.6, 4787.26666667, 12000.0, Pass, 11067.5794271, 8625.56666667, 4792.23333333, 12000.0
, , , , , , , Pass, 11486.1744792, 11443.6, 7610.26666667, 12000.0, Pass, 11486.1744792, 11443.1, 7609.76666667, 12000.0, Pass, 11486.1744792, 11445.7, 7612.36666667, 12000.0
, , , , , , , Pass, 11593.6549479, 11500.0, 11000.0, 12000.0, Pass, 11593.6549479, 11500.0, 11000.0, 12000.0, Pass, 11593.6549479, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11544.8346354, 11500.0, 11000.0, 12000.0, Pass, 11544.8346354, 11500.0, 11000.0, 12000.0, Pass, 11544.8346354, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11546.5234375, 11500.0, 11000.0, 12000.0, Pass, 11546.5234375, 11500.0, 11000.0, 12000.0, Pass, 11546.5234375, 11500.0, 11000.0, 12000.0
Fail, VV_1_66_down_3, Reactive, 66.0, 5, 1500.0, VV_1_66_down_3.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, 11509.6458333, 11500.0, 11000.0, 12000.0, Pass, 11509.6458333, 11500.0, 11000.0, 12000.0, Pass, 11509.6458333, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11603.9570312, 11500.0, 11000.0, 12000.0, Pass, 11603.9570312, 11500.0, 11000.0, 12000.0, Pass, 11603.9570312, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11527.7096354, 11500.0, 11000.0, 12000.0, Pass, 11527.7096354, 11500.0, 11000.0, 12000.0, Pass, 11527.7096354, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11468.8385417, 11442.3333333, 7609.0, 12000.0, Pass, 11468.8385417, 11382.2666667, 7548.93333333, 12000.0, Pass, 11468.8385417, 11417.9666667, 7584.63333333, 12000.0
, , , , , , , Pass, 10808.1210938, 8495.3, 4661.96666667, 12000.0, Pass, 10808.1210938, 8500.13333333, 4666.8, 12000.0, Pass, 10808.1210938, 8512.6, 4679.26666667, 12000.0
, , , , , , , Pass, 8596.51822917, 5681.23333333, 1847.9, 9514.56666667, Pass, 8596.51822917, 5671.86666667, 1838.53333333, 9505.2, Pass, 8596.51822917, 5671.76666667, 1838.43333333, 9505.1
, , , , , , , Fail, 6567.33268229, 2707.5, -500.0, 6540.83333333, Pass, 6567.33268229, 2746.06666667, -500.0, 6579.4, Pass, 6567.33268229, 2762.06666667, -500.0, 6595.4
, , , , , , , Fail, 4472.89746094, 0.0, -500.0, 3746.03333333, Fail, 4472.89746094, 0.0, -500.0, 3758.96666667, Fail, 4472.89746094, 0.0, -500.0, 3762.1
, , , , , , , Fail, 3181.64127604, 0.0, -500.0, 1750.73333333, Fail, 3181.64127604, 0.0, -500.0, 1813.6, Fail, 3181.64127604, 0.0, -500.0, 1848.5
, , , , , , , Fail, 1749.93017578, 0.0, -500.0, 500.0, Fail, 1749.93017578, 0.0, -500.0, 500.0, Fail, 1749.93017578, 0.0, -500.0, 500.0
, , , , , , , Pass, 386.054931641, 0.0, -2013.76666667, 500.0, Pass, 386.054931641, 0.0, -1919.46666667, 500.0, Pass, 386.054931641, 0.0, -1878.9, 500.0
, , , , , , , Pass, 25.3101933797, -7.2, -3840.53333333, 500.0, Pass, 25.3101933797, 0.0, -3771.16666667, 500.0, Pass, 25.3101933797, 0.0, -3744.1, 500.0
, , , , , , , Pass, -25.2229868571, -2834.36666667, -6667.7, 500.0, Pass, -25.2229868571, -2765.23333333, -6598.56666667, 500.0, Pass, -25.2229868571, -2739.3, -6572.63333333, 500.0
, , , , , , , Fail, 18.3749885559, -5634.6, -9467.93333333, -1801.26666667, Fail, 18.3749885559, -5591.86666667, -9425.2, -1758.53333333, Fail, 18.3749885559, -5594.46666667, -9427.8, -1761.13333333
, , , , , , , Fail, -3228.57226562, -8494.2, -12000.0, -4660.86666667, Fail, -3228.57226562, -8485.53333333, -12000.0, -4652.2, Fail, -3228.57226562, -8496.7, -12000.0, -4663.36666667
, , , , , , , Fail, -7240.6171875, -11363.3666667, -12000.0, -7530.03333333, Fail, -7240.6171875, -11375.9666667, -12000.0, -7542.63333333, Fail, -7240.6171875, -11393.9333333, -12000.0, -7560.6
, , , , , , , Fail, -9681.26888021, -11500.0, -12000.0, -11000.0, Fail, -9681.26888021, -11500.0, -12000.0, -11000.0, Fail, -9681.26888021, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9788.31901042, -11500.0, -12000.0, -11000.0, Fail, -9788.31901042, -11500.0, -12000.0, -11000.0, Fail, -9788.31901042, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -10037.6321615, -11500.0, -12000.0, -11000.0, Fail, -10037.6321615, -11500.0, -12000.0, -11000.0, Fail, -10037.6321615, -11500.0, -12000.0, -11000.0
Fail, VV_1_66_up_3, Reactive, 66.0, 5, 1500.0, VV_1_66_up_3.csv, , , , , , , , , , , , , , , 
, , , , , , , Fail, -10061.4824219, -11500.0, -12000.0, -11000.0, Fail, -10061.4824219, -11500.0, -12000.0, -11000.0, Fail, -10061.4824219, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9824.765625, -11500.0, -12000.0, -11000.0, Fail, -9824.765625, -11500.0, -12000.0, -11000.0, Fail, -9824.765625, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9662.25520833, -11500.0, -12000.0, -11000.0, Fail, -9662.25520833, -11500.0, -12000.0, -11000.0, Fail, -9662.25520833, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -7055.17903646, -11497.3333333, -12000.0, -7664.0, Fail, -7055.17903646, -11488.8666667, -12000.0, -7655.53333333, Fail, -7055.17903646, -11489.4333333, -12000.0, -7656.1
, , , , , , , Fail, -3171.00488281, -8726.56666667, -12000.0, -4893.23333333, Fail, -3171.00488281, -8686.36666667, -12000.0, -4853.03333333, Fail, -3171.00488281, -8663.66666667, -12000.0, -4830.33333333
, , , , , , , Fail, 32.6181055705, -5790.4, -9623.73333333, -1957.06666667, Fail, 32.6181055705, -5761.03333333, -9594.36666667, -1927.7, Fail, 32.6181055705, -5754.93333333, -9588.26666667, -1921.6
, , , , , , , Pass, -55.1375274658, -2962.06666667, -6795.4, 500.0, Pass, -55.1375274658, -2921.66666667, -6755.0, 500.0, Pass, -55.1375274658, -2852.66666667, -6686.0, 500.0
, , , , , , , Pass, -26.9430643717, -24.8666666667, -3858.2, 500.0, Pass, -26.9430643717, 0.0, -3793.9, 500.0, Pass, -26.9430643717, 0.0, -3771.66666667, 500.0
, , , , , , , Pass, 168.067128499, 0.0, -1956.63333333, 500.0, Pass, 168.067128499, 0.0, -1867.73333333, 500.0, Pass, 168.067128499, 0.0, -1819.8, 500.0
, , , , , , , Fail, 1717.42480469, 0.0, -500.0, 500.0, Fail, 1717.42480469, 0.0, -500.0, 500.0, Fail, 1717.42480469, 0.0, -500.0, 500.0
, , , , , , , Fail, 3107.24772135, 0.0, -500.0, 1956.33333333, Fail, 3107.24772135, 0.0, -500.0, 2020.2, Fail, 3107.24772135, 0.0, -500.0, 2047.46666667
, , , , , , , Fail, 4279.87011719, 74.6333333333, -500.0, 3907.96666667, Fail, 4279.87011719, 119.0, -500.0, 3952.33333333, Fail, 4279.87011719, 120.566666667, -500.0, 3953.9
, , , , , , , Pass, 6421.03776042, 2933.33333333, -500.0, 6766.66666667, Pass, 6421.03776042, 2962.83333333, -500.0, 6796.16666667, Pass, 6421.03776042, 2961.4, -500.0, 6794.73333333
, , , , , , , Pass, 8588.24869792, 5820.43333333, 1987.1, 9653.76666667, Pass, 8588.24869792, 5822.23333333, 1988.9, 9655.56666667, Pass, 8588.24869792, 5821.26666667, 1987.93333333, 9654.6
, , , , , , , Pass, 10558.7552083, 8622.53333333, 4789.2, 12000.0, Pass, 10558.7552083, 8632.23333333, 4798.9, 12000.0, Pass, 10558.7552083, 8627.33333333, 4794.0, 12000.0
, , , , , , , Pass, 11649.7252604, 11440.4, 7607.06666667, 12000.0, Pass, 11649.7252604, 11447.6666667, 7614.33333333, 12000.0, Pass, 11649.7252604, 11434.4, 7601.06666667, 12000.0
, , , , , , , Pass, 11560.0950521, 11500.0, 11000.0, 12000.0, Pass, 11560.0950521, 11500.0, 11000.0, 12000.0, Pass, 11560.0950521, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11517.1419271, 11500.0, 11000.0, 12000.0, Pass, 11517.1419271, 11500.0, 11000.0, 12000.0, Pass, 11517.1419271, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11514.9505208, 11500.0, 11000.0, 12000.0, Pass, 11514.9505208, 11500.0, 11000.0, 12000.0, Pass, 11514.9505208, 11500.0, 11000.0, 12000.0
Fail, VV_1_66_down_4, Reactive, 66.0, 5, 1500.0, VV_1_66_down_4.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, 11573.2864583, 11500.0, 11000.0, 12000.0, Pass, 11573.2864583, 11500.0, 11000.0, 12000.0, Pass, 11573.2864583, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11550.8294271, 11500.0, 11000.0, 12000.0, Pass, 11550.8294271, 11500.0, 11000.0, 12000.0, Pass, 11550.8294271, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11487.7786458, 11500.0, 11000.0, 12000.0, Pass, 11487.7786458, 11500.0, 11000.0, 12000.0, Pass, 11487.7786458, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11617.9804688, 11425.3666667, 7592.03333333, 12000.0, Pass, 11617.9804688, 11400.3333333, 7567.0, 12000.0, Pass, 11617.9804688, 11456.4666667, 7623.13333333, 12000.0
, , , , , , , Pass, 10686.8059896, 8480.06666667, 4646.73333333, 12000.0, Pass, 10686.8059896, 8510.26666667, 4676.93333333, 12000.0, Pass, 10686.8059896, 8537.06666667, 4703.73333333, 12000.0
, , , , , , , Pass, 8409.45703125, 5702.13333333, 1868.8, 9535.46666667, Pass, 8409.45703125, 5712.2, 1878.86666667, 9545.53333333, Pass, 8409.45703125, 5725.73333333, 1892.4, 9559.06666667
, , , , , , , Pass, 6453.13802083, 2776.16666667, -500.0, 6609.5, Pass, 6453.13802083, 2835.76666667, -500.0, 6669.1, Pass, 6453.13802083, 2878.43333333, -500.0, 6711.76666667
, , , , , , , Fail, 4497.56510417, 0.0, -500.0, 3830.63333333, Fail, 4497.56510417, 47.4333333333, -500.0, 3880.76666667, Fail, 4497.56510417, 63.0333333333, -500.0, 3896.36666667
, , , , , , , Fail, 2969.70638021, 0.0, -500.0, 1866.76666667, Fail, 2969.70638021, 0.0, -500.0, 1964.83333333, Fail, 2969.70638021, 0.0, -500.0, 2000.43333333
, , , , , , , Fail, 1602.17041016, 0.0, -500.0, 500.0, Fail, 1602.17041016, 0.0, -500.0, 500.0, Fail, 1602.17041016, 0.0, -500.0, 500.0
, , , , , , , Pass, 187.597005208, 0.0, -1880.03333333, 500.0, Pass, 187.597005208, 0.0, -1811.96666667, 500.0, Pass, 187.597005208, 0.0, -1787.36666667, 500.0
, , , , , , , Pass, -77.7202402751, 0.0, -3707.53333333, 500.0, Pass, -77.7202402751, 0.0, -3680.86666667, 500.0, Pass, -77.7202402751, 0.0, -3695.93333333, 500.0
, , , , , , , Pass, -14.2957013448, -2758.83333333, -6592.16666667, 500.0, Pass, -14.2957013448, -2732.43333333, -6565.76666667, 500.0, Pass, -14.2957013448, -2736.1, -6569.43333333, 500.0
, , , , , , , Fail, -47.575205485, -5596.0, -9429.33333333, -1762.66666667, Fail, -47.575205485, -5611.86666667, -9445.2, -1778.53333333, Fail, -47.575205485, -5629.0, -9462.33333333, -1795.66666667
, , , , , , , Fail, -3243.88736979, -8487.93333333, -12000.0, -4654.6, Fail, -3243.88736979, -8509.46666667, -12000.0, -4676.13333333, Fail, -3243.88736979, -8534.06666667, -12000.0, -4700.73333333
, , , , , , , Fail, -7189.48828125, -11369.9, -12000.0, -7536.56666667, Fail, -7189.48828125, -11412.3333333, -12000.0, -7579.0, Fail, -7189.48828125, -11414.1, -12000.0, -7580.76666667
, , , , , , , Fail, -9753.44726562, -11500.0, -12000.0, -11000.0, Fail, -9753.44726562, -11500.0, -12000.0, -11000.0, Fail, -9753.44726562, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9923.52734375, -11500.0, -12000.0, -11000.0, Fail, -9923.52734375, -11500.0, -12000.0, -11000.0, Fail, -9923.52734375, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -10071.5520833, -11500.0, -12000.0, -11000.0, Fail, -10071.5520833, -11500.0, -12000.0, -11000.0, Fail, -10071.5520833, -11500.0, -12000.0, -11000.0
Fail, VV_1_66_up_4, Reactive, 66.0, 5, 1500.0, VV_1_66_up_4.csv, , , , , , , , , , , , , , , 
, , , , , , , Fail, -10019.7779948, -11500.0, -12000.0, -11000.0, Fail, -10019.7779948, -11500.0, -12000.0, -11000.0, Fail, -10019.7779948, -11500.0, -12000.0, -11000.0
