TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607112542.68, 460.16, 4.367, 249.339, 10.193, 1977.038, 2546.089, 1824.317, -1763.649, 60.051, 0.717, 0.0, 0.051, , , , , , , , 
3607112542.68, 460.16, 4.367, 249.339, 10.193, 1977.038, 2546.089, 1824.317, -1763.649, 60.051, 0.717, 0.0, 0.051, 249.339, -1763.649, 249.6, -1800.0, -2200.0, -1400.0, 400.0, 400.0
3607112543.35, 460.143, 4.366, 244.564, 10.368, 1976.868, 2542.025, 1819.205, -1764.793, 60.05, 0.716, 0.0, 0.05, , , , , , , , 
3607112544.35, 460.043, 4.368, 244.536, 10.373, 1976.876, 2542.352, 1814.692, -1769.52, 60.051, 0.714, 0.0, 0.05, , , , , , , , 
3607112545.35, 459.114, 4.376, 244.536, 10.385, 1976.734, 2543.013, 1820.404, -1764.803, 60.05, 0.716, 0.0, 0.051, , , , , , , , 
3607112545.35, 459.114, 4.376, 244.536, 10.385, 1976.734, 2543.013, 1820.404, -1764.803, 60.05, 0.716, 0.0, 0.051, 244.536, -1764.803, 244.8, -1602.0, -2200.0, -452.0, 598.0, 1150.0
3607112545.35, 459.114, 4.376, 244.536, 10.385, 1976.734, 2543.013, 1820.404, -1764.803, 60.05, 0.716, 0.0, 0.051, , , , , , , , 
3607112546.01, 459.244, 4.377, 243.994, 10.39, 1977.525, 2539.313, 1823.764, -1755.591, 60.051, 0.718, 0.0, 0.051, , , , , , , , 
3607112547.35, 459.049, 4.38, 243.937, 10.369, 1977.827, 2540.303, 1822.595, -1758.676, 60.05, 0.718, 0.0, 0.05, , , , , , , , 
3607112547.68, 459.097, 4.379, 243.913, 10.385, 1977.33, 2537.185, 1814.445, -1762.083, 60.051, 0.715, 0.0, 0.051, , , , , , , , 
3607112547.68, 459.097, 4.379, 243.913, 10.385, 1977.33, 2537.185, 1814.445, -1762.083, 60.051, 0.715, 0.0, 0.051, 243.913, -1762.083, 244.2, -1134.8, -2200.0, 15.2, 1065.2, 1150.0
3607112548.01, 459.99, 4.371, 243.969, 10.394, 1977.087, 2539.613, 1823.077, -1756.263, 60.051, 0.718, 0.0, 0.327, , , , , , , , 
3607112549.35, 460.265, 4.367, 243.366, 10.449, 1977.758, 2546.23, 1828.016, -1761.837, 60.051, 0.718, 0.0, 0.048, , , , , , , , 
3607112550.35, 460.139, 4.369, 243.375, 10.472, 1977.624, 2546.244, 1832.483, -1756.919, 60.051, 0.72, 0.0, 0.049, , , , , , , , 
3607112550.35, 460.139, 4.369, 243.375, 10.472, 1977.624, 2546.244, 1832.483, -1756.919, 60.051, 0.72, 0.0, 0.049, 243.375, -1756.919, 243.6, -731.2, -1881.2, 400.0, 1150.0, 1131.2
3607112550.35, 460.139, 4.369, 243.375, 10.472, 1977.624, 2546.244, 1832.483, -1756.919, 60.051, 0.72, 0.0, 0.049, , , , , , , , 
3607112551.35, 459.448, 4.376, 242.815, 10.454, 1976.652, 2541.222, 1825.219, -1756.451, 60.051, 0.718, 0.0, 0.052, , , , , , , , 
3607112552.35, 459.156, 4.377, 242.79, 10.432, 1976.676, 2541.045, 1819.666, -1762.635, 60.051, 0.716, 0.0, 0.05, , , , , , , , 
3607112552.68, 459.237, 4.376, 242.808, 10.434, 1977.033, 2540.052, 1815.431, -1765.084, 60.05, 0.715, 0.0, 0.05, , , , , , , , 
3607112552.68, 459.237, 4.376, 242.808, 10.434, 1977.033, 2540.052, 1815.431, -1765.084, 60.05, 0.715, 0.0, 0.05, 242.808, -1765.084, 243.0, -306.0, -1456.0, 400.0, 1150.0, 706.0
3607112553.35, 459.191, 4.378, 242.237, 10.471, 1977.407, 2540.455, 1827.517, -1753.993, 60.051, 0.719, 0.0, 0.331, , , , , , , , 
3607112554.35, 459.143, 4.378, 242.171, 10.46, 1977.116, 2537.839, 1823.464, -1753.954, 60.051, 0.719, 0.0, 0.049, , , , , , , , 
3607112555.35, 458.063, 4.387, 242.198, 10.484, 1976.777, 2537.327, 1824.957, -1752.226, 60.051, 0.719, 0.0, 0.05, , , , , , , , 
3607112555.35, 458.063, 4.387, 242.198, 10.484, 1976.777, 2537.327, 1824.957, -1752.226, 60.051, 0.719, 0.0, 0.05, 242.198, -1752.226, 242.4, 0.0, -998.5, 400.0, 998.5, 400.0
3607112555.35, 458.063, 4.387, 242.198, 10.484, 1976.777, 2537.327, 1824.957, -1752.226, 60.051, 0.719, 0.0, 0.05, , , , , , , , 
3607112556.01, 458.239, 4.387, 240.997, 10.482, 1977.126, 2533.021, 1816.424, -1754.017, 60.051, 0.717, 0.0, 0.05, , , , , , , , 
3607112557.01, 458.081, 4.387, 241.016, 10.168, 1976.833, 2450.708, 1824.239, -1625.624, 60.051, 0.744, 0.0, 0.051, , , , , , , , 
3607112557.68, 458.03, 4.387, 240.996, 10.154, 1976.562, 2449.933, 1833.253, -1612.923, 60.051, 0.748, 0.0, 0.051, , , , , , , , 
3607112557.68, 458.03, 4.387, 240.996, 10.154, 1976.562, 2449.933, 1833.253, -1612.923, 60.051, 0.748, 0.0, 0.051, 240.996, -1612.923, 241.2, 0.0, -400.0, 400.0, 400.0, 400.0
3607112558.35, 457.121, 4.394, 239.976, 9.758, 1976.296, 2345.921, 1843.264, -1431.049, 60.05, 0.786, 0.0, 0.336, , , , , , , , 
3607112559.35, 457.106, 4.394, 239.948, 8.601, 1976.357, 2067.787, 1855.743, -893.942, 60.051, 0.898, 0.0, 0.05, , , , , , , , 
3607112560.35, 456.936, 4.394, 239.952, 8.631, 1975.869, 2069.248, 1857.785, -893.932, 60.051, 0.898, 0.0, 0.049, , , , , , , , 
3607112560.35, 456.936, 4.394, 239.952, 8.631, 1975.869, 2069.248, 1857.785, -893.932, 60.051, 0.898, 0.0, 0.049, 239.952, -893.932, 240.0, 0.0, -400.0, 400.0, 400.0, 400.0
3607112560.35, 456.936, 4.394, 239.952, 8.631, 1975.869, 2069.248, 1857.785, -893.932, 60.051, 0.898, 0.0, 0.049, , , , , , , , 
3607112561.35, 456.22, 4.401, 238.865, 7.91, 1975.384, 1893.632, 1869.484, -255.217, 60.05, 0.987, 0.0, 0.05, , , , , , , , 
3607112562.35, 455.951, 4.402, 238.817, 7.832, 1975.37, 1879.054, 1864.347, -180.229, 60.051, 0.992, 0.0, 0.05, , , , , , , , 
3607112562.68, 455.905, 4.404, 238.836, 7.909, 1975.193, 1891.833, 1876.94, -175.538, 60.051, 0.992, 0.0, 0.051, , , , , , , , 
3607112562.68, 455.905, 4.404, 238.836, 7.909, 1975.193, 1891.833, 1876.94, -175.538, 60.051, 0.992, 0.0, 0.051, 238.836, -175.538, 238.8, 0.0, -400.0, 400.0, 400.0, 400.0
3607112563.35, 455.931, 4.404, 237.656, 7.922, 1975.539, 1888.025, 1872.584, -183.575, 60.05, 0.992, 0.0, 0.328, , , , , , , , 
3607112564.35, 455.8, 4.405, 237.601, 7.908, 1975.502, 1883.244, 1867.677, -183.606, 60.05, 0.992, 0.0, 0.048, , , , , , , , 
3607112565.35, 454.843, 4.412, 237.629, 7.94, 1974.612, 1886.429, 1871.434, -182.527, 60.051, 0.992, 0.0, 0.049, , , , , , , , 
3607112565.35, 454.843, 4.412, 237.629, 7.94, 1974.612, 1886.429, 1871.434, -182.527, 60.051, 0.992, 0.0, 0.049, 237.629, -182.527, 237.6, 0.0, -400.0, 1128.3, 400.0, 1128.3
3607112565.35, 454.843, 4.412, 237.629, 7.94, 1974.612, 1886.429, 1871.434, -182.527, 60.051, 0.992, 0.0, 0.049, , , , , , , , 
3607112566.35, 454.927, 4.412, 237.068, 7.939, 1974.821, 1884.866, 1870.362, -172.282, 60.051, 0.992, 0.0, 0.051, , , , , , , , 
3607112567.35, 454.839, 4.412, 237.03, 7.917, 1975.03, 1885.001, 1870.983, -173.234, 60.05, 0.993, 0.0, 0.051, , , , , , , , 
3607112567.68, 454.755, 4.414, 237.024, 7.929, 1974.952, 1883.544, 1868.578, -178.331, 60.051, 0.992, 0.0, 0.051, , , , , , , , 
3607112567.68, 454.755, 4.414, 237.024, 7.929, 1974.952, 1883.544, 1868.578, -178.331, 60.051, 0.992, 0.0, 0.051, 237.024, -178.331, 237.0, 432.0, -400.0, 1582.0, 832.0, 1150.0
3607112568.01, 455.794, 4.406, 236.994, 7.96, 1975.382, 1889.42, 1874.982, -169.908, 60.05, 0.992, 0.0, 0.049, , , , , , , , 
3607112569.35, 455.863, 4.404, 236.424, 7.976, 1975.186, 1888.628, 1873.619, -180.21, 60.051, 0.992, 0.0, 0.051, , , , , , , , 
3607112570.35, 455.858, 4.404, 236.43, 8.009, 1975.382, 1891.738, 1877.555, -175.141, 60.051, 0.993, 0.0, 0.049, , , , , , , , 
3607112570.35, 455.858, 4.404, 236.43, 8.009, 1975.382, 1891.738, 1877.555, -175.141, 60.051, 0.993, 0.0, 0.049, 236.43, -175.141, 236.4, 877.5, -272.5, 2027.5, 1150.0, 1150.0
3607112570.35, 455.858, 4.404, 236.43, 8.009, 1975.382, 1891.738, 1877.555, -175.141, 60.051, 0.993, 0.0, 0.049, , , , , , , , 
3607112571.35, 456.743, 4.399, 235.841, 8.011, 1976.412, 1891.895, 1877.619, -169.063, 60.051, 0.993, 0.0, 0.049, , , , , , , , 
3607112572.35, 456.93, 4.396, 235.799, 7.947, 1976.501, 1881.937, 1868.094, -171.837, 60.051, 0.993, 0.0, 0.048, , , , , , , , 
3607112572.68, 457.076, 4.395, 235.821, 7.976, 1975.616, 1885.26, 1870.091, -180.662, 60.051, 0.992, 0.0, 0.051, , , , , , , , 
3607112572.68, 457.076, 4.395, 235.821, 7.976, 1975.616, 1885.26, 1870.091, -180.662, 60.051, 0.992, 0.0, 0.051, 235.821, -180.662, 235.8, 1334.2, 184.2, 2200.0, 1150.0, 865.8
3607112573.35, 456.955, 4.395, 235.3, 8.026, 1975.947, 1892.063, 1878.017, -170.069, 60.051, 0.993, 0.0, 0.327, , , , , , , , 
3607112574.35, 456.818, 4.398, 235.232, 8.018, 1976.443, 1889.202, 1874.849, -173.413, 60.051, 0.993, 0.0, 0.049, , , , , , , , 
3607112575.35, 455.974, 4.403, 235.278, 8.063, 1975.468, 1895.802, 1882.606, -164.54, 60.051, 0.993, 0.0, 0.048, , , , , , , , 
3607112575.35, 455.974, 4.403, 235.278, 8.063, 1975.468, 1895.802, 1882.606, -164.54, 60.051, 0.993, 0.0, 0.048, 235.278, -164.54, 235.2, 1741.5, 591.5, 2200.0, 1150.0, 458.5
3607112575.35, 455.974, 4.403, 235.278, 8.063, 1975.468, 1895.802, 1882.606, -164.54, 60.051, 0.993, 0.0, 0.048, , , , , , , , 
3607112576.35, 455.993, 4.405, 230.865, 10.284, 1975.703, 2376.197, 1874.692, 1453.589, 60.05, -0.789, 0.0, 0.049, , , , , , , , 
3607112577.35, 456.166, 4.403, 230.64, 10.285, 1975.556, 2378.747, 1877.669, 1454.79, 60.05, -0.789, 0.0, 0.051, , , , , , , , 
3607112577.68, 456.004, 4.403, 230.675, 10.296, 1975.439, 2377.754, 1875.477, 1455.494, 60.05, -0.789, 0.0, 0.049, , , , , , , , 
3607112577.68, 456.004, 4.403, 230.675, 10.296, 1975.439, 2377.754, 1875.477, 1455.494, 60.05, -0.789, 0.0, 0.049, 230.675, 1455.494, 230.4, 1800.0, 1400.0, 2200.0, 400.0, 400.0
3607112578.35, 455.236, 4.409, 226.283, 10.562, 1974.549, 2392.077, 1895.687, 1451.656, 60.051, -0.793, 0.0, 0.327, , , , , , , , 
3607112579.35, 455.11, 4.413, 225.749, 10.524, 1974.977, 2378.598, 1877.477, 1454.487, 60.051, -0.789, 0.0, 0.049, , , , , , , , 
3607112580.35, 455.047, 4.411, 225.777, 10.527, 1974.554, 2375.492, 1874.915, 1453.293, 60.05, -0.789, 0.0, 0.049, , , , , , , , 
3607112580.35, 455.047, 4.411, 225.777, 10.527, 1974.554, 2375.492, 1874.915, 1453.293, 60.05, -0.789, 0.0, 0.049, 225.777, 1453.293, 225.6, 1800.0, 1400.0, 2200.0, 400.0, 400.0
3607112580.35, 455.047, 4.411, 225.777, 10.527, 1974.554, 2375.492, 1874.915, 1453.293, 60.05, -0.789, 0.0, 0.049, , , , , , , , 
3607112581.35, 454.433, 4.416, 221.016, 10.758, 1974.099, 2379.647, 1872.823, 1462.595, 60.051, -0.787, 0.0, 0.048, , , , , , , , 
3607112582.35, 453.989, 4.419, 220.993, 10.693, 1973.971, 2368.64, 1861.112, 1460.588, 60.051, -0.786, 0.0, 0.049, , , , , , , , 
3607112582.68, 454.115, 4.42, 220.958, 10.748, 1974.322, 2377.959, 1873.505, 1458.859, 60.051, -0.788, 0.0, 0.049, , , , , , , , 
3607112582.68, 454.115, 4.42, 220.958, 10.748, 1974.322, 2377.959, 1873.505, 1458.859, 60.051, -0.788, 0.0, 0.049, 220.958, 1458.859, 220.8, 1800.0, 1400.0, 2200.0, 400.0, 400.0
