TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607112345.01, 449.777, 5.463, 259.091, 11.025, 2349.689, 2862.193, 2230.275, -1775.943, 60.05, 0.779, 0.0, 0.052, , , , , , , , 
3607112346.01, 448.997, 4.457, 259.099, 9.853, 1968.392, 2555.967, 1824.088, -1776.461, 60.051, 0.714, 0.0, 0.052, , , , , , , , 
3607112346.68, 449.097, 4.456, 259.063, 9.836, 1968.611, 2552.248, 1821.496, -1773.553, 60.05, 0.714, 0.0, 0.052, , , , , , , , 
3607112346.68, 449.097, 4.456, 259.063, 9.836, 1968.611, 2552.248, 1821.496, -1773.553, 60.05, 0.714, 0.0, 0.052, 259.063, -1773.553, 259.2, -1800.0, -2200.0, -1400.0, 400.0, 400.0
3607112347.01, 449.101, 4.455, 257.273, 9.914, 1968.086, 2554.052, 1821.699, -1775.731, 60.052, 0.713, 0.0, 0.329, , , , , , , , 
3607112348.01, 449.94, 4.451, 254.306, 10.002, 1969.308, 2547.025, 1821.096, -1767.702, 60.051, 0.715, 0.0, 0.052, , , , , , , , 
3607112349.01, 449.975, 4.449, 254.285, 10.005, 1969.995, 2547.209, 1824.558, -1765.431, 60.051, 0.716, 0.0, 0.051, , , , , , , , 
3607112349.01, 449.975, 4.449, 254.285, 10.005, 1969.995, 2547.209, 1824.558, -1765.431, 60.051, 0.716, 0.0, 0.051, 254.285, -1765.431, 254.4, -1800.0, -2200.0, -1400.0, 400.0, 400.0
3607112349.01, 449.975, 4.449, 254.285, 10.005, 1969.995, 2547.209, 1824.558, -1765.431, 60.051, 0.716, 0.0, 0.051, , , , , , , , 
3607112350.01, 450.022, 4.45, 249.413, 10.184, 1969.556, 2542.564, 1819.048, -1765.013, 60.051, 0.715, 0.0, 0.053, , , , , , , , 
3607112351.01, 449.977, 4.448, 249.399, 10.174, 1969.171, 2541.355, 1817.735, -1763.639, 60.05, 0.715, 0.0, 0.051, , , , , , , , 
3607112351.68, 448.991, 4.457, 249.366, 10.173, 1968.321, 2540.281, 1809.726, -1770.559, 60.05, 0.712, 0.0, 0.053, , , , , , , , 
3607112351.68, 448.991, 4.457, 249.366, 10.173, 1968.321, 2540.281, 1809.726, -1770.559, 60.05, 0.712, 0.0, 0.053, 249.366, -1770.559, 249.6, -1800.0, -2200.0, -1400.0, 400.0, 400.0
3607112352.01, 449.115, 4.457, 247.518, 10.26, 1968.984, 2543.959, 1821.208, -1764.08, 60.051, 0.716, 0.0, 0.332, , , , , , , , 
3607112353.01, 449.207, 4.458, 244.602, 10.344, 1969.252, 2534.333, 1806.646, -1766.356, 60.051, 0.713, 0.0, 0.052, , , , , , , , 
3607112354.01, 449.181, 4.456, 244.613, 10.354, 1969.087, 2536.264, 1810.871, -1765.922, 60.05, 0.714, 0.0, 0.051, , , , , , , , 
3607112354.01, 449.181, 4.456, 244.613, 10.354, 1969.087, 2536.264, 1810.871, -1765.922, 60.05, 0.714, 0.0, 0.051, 244.613, -1765.922, 244.8, -1659.7, -2200.0, -509.7, 540.3, 1150.0
3607112354.01, 449.181, 4.456, 244.613, 10.354, 1969.087, 2536.264, 1810.871, -1765.922, 60.05, 0.714, 0.0, 0.051, , , , , , , , 
3607112355.01, 449.991, 4.45, 243.974, 10.39, 1969.621, 2538.045, 1819.509, -1757.932, 60.051, 0.717, 0.0, 0.052, , , , , , , , 
3607112356.01, 450.07, 4.45, 243.935, 10.395, 1970.114, 2539.075, 1819.764, -1758.975, 60.051, 0.717, 0.0, 0.053, , , , , , , , 
3607112356.68, 450.018, 4.451, 243.992, 10.386, 1969.96, 2537.344, 1815.926, -1760.555, 60.05, 0.716, 0.0, 0.051, , , , , , , , 
3607112356.68, 450.018, 4.451, 243.992, 10.386, 1969.96, 2537.344, 1815.926, -1760.555, 60.05, 0.716, 0.0, 0.051, 243.992, -1760.555, 244.2, -1194.0, -2200.0, -44.0, 1006.0, 1150.0
3607112357.01, 450.09, 4.45, 243.729, 10.357, 1970.266, 2528.768, 1803.798, -1761.157, 60.051, 0.713, 0.0, 0.327, , , , , , , , 
3607112358.01, 450.961, 4.443, 243.419, 10.399, 1970.413, 2535.316, 1812.028, -1761.667, 60.051, 0.715, 0.0, 0.051, , , , , , , , 
3607112359.01, 450.938, 4.441, 243.393, 10.408, 1970.42, 2537.192, 1817.235, -1760.502, 60.05, 0.716, 0.0, 0.052, , , , , , , , 
3607112359.01, 450.938, 4.441, 243.393, 10.408, 1970.42, 2537.192, 1817.235, -1760.502, 60.05, 0.716, 0.0, 0.052, 243.393, -1760.502, 243.6, -744.7, -1894.7, 400.0, 1150.0, 1144.7
3607112359.01, 450.938, 4.441, 243.393, 10.408, 1970.42, 2537.192, 1817.235, -1760.502, 60.05, 0.716, 0.0, 0.052, , , , , , , , 
3607112360.01, 451.021, 4.442, 242.809, 10.422, 1970.954, 2534.8, 1811.191, -1762.01, 60.051, 0.715, 0.0, 0.051, , , , , , , , 
3607112361.01, 450.96, 4.444, 242.765, 10.411, 1971.326, 2531.557, 1807.71, -1761.378, 60.051, 0.714, 0.0, 0.05, , , , , , , , 
3607112361.68, 451.992, 4.436, 242.767, 10.466, 1972.137, 2544.04, 1824.201, -1762.128, 60.05, 0.717, 0.0, 0.051, , , , , , , , 
3607112361.68, 451.992, 4.436, 242.767, 10.466, 1972.137, 2544.04, 1824.201, -1762.128, 60.05, 0.717, 0.0, 0.051, 242.767, -1762.128, 243.0, -275.2, -1425.2, 400.0, 1150.0, 675.2
3607112362.01, 452.16, 4.435, 242.573, 10.432, 1971.985, 2534.475, 1811.022, -1761.76, 60.051, 0.715, 0.0, 0.331, , , , , , , , 
3607112363.01, 452.2, 4.434, 242.187, 10.428, 1972.028, 2529.773, 1809.569, -1757.039, 60.05, 0.715, 0.0, 0.052, , , , , , , , 
3607112364.01, 452.24, 4.434, 242.175, 10.441, 1972.486, 2532.599, 1815.111, -1756.626, 60.051, 0.717, 0.0, 0.052, , , , , , , , 
3607112364.01, 452.24, 4.434, 242.175, 10.441, 1972.486, 2532.599, 1815.111, -1756.626, 60.051, 0.717, 0.0, 0.052, 242.175, -1756.626, 242.4, 0.0, -981.3, 400.0, 981.3, 400.0
3607112364.01, 452.24, 4.434, 242.175, 10.441, 1972.486, 2532.599, 1815.111, -1756.626, 60.051, 0.717, 0.0, 0.052, , , , , , , , 
3607112365.01, 453.111, 4.427, 241.026, 10.247, 1973.033, 2474.838, 1817.666, -1665.242, 60.051, 0.735, 0.0, 0.053, , , , , , , , 
3607112366.01, 453.084, 4.428, 241.006, 10.074, 1973.246, 2432.799, 1821.915, -1599.811, 60.05, 0.749, 0.0, 0.051, , , , , , , , 
3607112366.68, 453.159, 4.424, 241.039, 10.001, 1972.731, 2414.184, 1830.959, -1561.195, 60.051, 0.758, 0.0, 0.051, , , , , , , , 
3607112366.68, 453.159, 4.424, 241.039, 10.001, 1972.731, 2414.184, 1830.959, -1561.195, 60.051, 0.758, 0.0, 0.051, 241.039, -1561.195, 241.2, 0.0, -400.0, 400.0, 400.0, 400.0
3607112367.01, 453.216, 4.427, 240.579, 10.01, 1973.317, 2412.023, 1815.678, -1575.55, 60.05, 0.753, 0.0, 0.33, , , , , , , , 
3607112368.01, 453.792, 4.421, 239.889, 8.633, 1973.267, 2076.228, 1844.089, -936.86, 60.05, 0.888, 0.0, 0.052, , , , , , , , 
3607112369.01, 453.817, 4.421, 239.865, 8.596, 1973.907, 2066.346, 1852.023, -900.938, 60.05, 0.896, 0.0, 0.051, , , , , , , , 
3607112369.01, 453.817, 4.421, 239.865, 8.596, 1973.907, 2066.346, 1852.023, -900.938, 60.05, 0.896, 0.0, 0.051, 239.865, -900.938, 240.0, 0.0, -400.0, 400.0, 400.0, 400.0
3607112369.01, 453.817, 4.421, 239.865, 8.596, 1973.907, 2066.346, 1852.023, -900.938, 60.05, 0.896, 0.0, 0.051, , , , , , , , 
3607112370.01, 453.987, 4.421, 238.887, 7.998, 1974.143, 1917.315, 1871.737, -368.212, 60.05, 0.976, 0.0, 0.05, , , , , , , , 
3607112371.01, 453.874, 4.421, 238.781, 7.895, 1973.999, 1889.179, 1872.335, -192.46, 60.05, 0.991, 0.0, 0.05, , , , , , , , 
3607112371.68, 454.882, 4.413, 238.76, 7.879, 1975.017, 1886.083, 1871.031, -178.155, 60.051, 0.992, 0.0, 0.053, , , , , , , , 
