TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607112058.01, 521.327, 5.571, 259.069, 11.771, 2667.476, 3055.804, 2450.252, -1802.807, 60.051, 0.802, 0.0, 0.054, , , , , , , , 
3607112059.01, 510.72, 5.427, 259.175, 12.034, 2728.292, 3122.236, 2540.296, -1800.343, 60.05, 0.814, 0.0, 0.054, , , , , , , , 
3607112059.35, 509.59, 5.505, 259.202, 12.103, 2751.407, 3138.309, 2560.167, -1798.017, 60.051, 0.816, 0.0, 0.05, , , , , , , , 
3607112059.35, 509.59, 5.505, 259.202, 12.103, 2751.407, 3138.309, 2560.167, -1798.017, 60.051, 0.816, 0.0, 0.05, 259.202, -1798.017, 259.2, -1800.0, -2200.0, -1400.0, 400.0, 400.0
3607112060.01, 512.21, 5.474, 255.426, 12.217, 2728.99, 3123.376, 2538.461, -1802.064, 60.05, 0.813, 0.0, 0.331, , , , , , , , 
3607112061.01, 509.776, 5.467, 254.352, 12.274, 2742.592, 3122.711, 2543.975, -1795.502, 60.051, 0.815, 0.0, 0.053, , , , , , , , 
3607112062.01, 509.835, 5.461, 254.369, 12.278, 2741.317, 3125.244, 2546.254, -1795.862, 60.051, 0.815, 0.0, 0.055, , , , , , , , 
3607112062.01, 509.835, 5.461, 254.369, 12.278, 2741.317, 3125.244, 2546.254, -1795.862, 60.051, 0.815, 0.0, 0.055, 254.369, -1795.862, 254.4, -1800.0, -2200.0, -1400.0, 400.0, 400.0
3607112062.01, 509.835, 5.461, 254.369, 12.278, 2741.317, 3125.244, 2546.254, -1795.862, 60.051, 0.815, 0.0, 0.055, , , , , , , , 
3607112063.01, 510.357, 5.462, 249.511, 12.47, 2738.436, 3114.157, 2541.956, -1784.745, 60.051, 0.816, 0.0, 0.06, , , , , , , , 
3607112064.01, 509.879, 5.488, 249.475, 12.466, 2746.132, 3114.573, 2544.011, -1784.296, 60.051, 0.817, 0.0, 0.056, , , , , , , , 
3607112064.35, 509.891, 5.462, 249.503, 12.495, 2741.404, 3118.409, 2549.29, -1781.431, 60.051, 0.818, 0.0, 0.056, , , , , , , , 
3607112064.35, 509.891, 5.462, 249.503, 12.495, 2741.404, 3118.409, 2549.29, -1781.431, 60.051, 0.818, 0.0, 0.056, 249.503, -1781.431, 249.6, -1800.0, -2200.0, -1400.0, 400.0, 400.0
3607112065.01, 511.377, 5.49, 245.985, 12.676, 2738.11, 3120.088, 2555.244, -1776.754, 60.051, 0.819, 0.0, 0.328, , , , , , , , 
3607112066.01, 509.439, 5.472, 244.749, 12.745, 2746.029, 3119.757, 2552.249, -1780.566, 60.051, 0.818, 0.0, 0.057, , , , , , , , 
3607112067.01, 510.101, 5.505, 244.658, 12.757, 2748.79, 3122.614, 2557.519, -1777.758, 60.051, 0.819, 0.0, 0.053, , , , , , , , 
3607112067.01, 510.101, 5.505, 244.658, 12.757, 2748.79, 3122.614, 2557.519, -1777.758, 60.051, 0.819, 0.0, 0.053, 244.658, -1777.758, 244.8, -1693.5, -2200.0, -543.5, 506.5, 1150.0
3607112067.01, 510.101, 5.505, 244.658, 12.757, 2748.79, 3122.614, 2557.519, -1777.758, 60.051, 0.819, 0.0, 0.053, , , , , , , , 
3607112068.01, 511.532, 5.487, 244.002, 12.725, 2735.902, 3107.213, 2535.662, -1781.453, 60.05, 0.816, 0.0, 0.058, , , , , , , , 
3607112069.01, 509.368, 5.524, 244.126, 12.791, 2756.239, 3124.688, 2556.883, -1784.305, 60.051, 0.818, 0.0, 0.054, , , , , , , , 
3607112069.35, 511.008, 5.468, 244.094, 12.725, 2735.812, 3107.549, 2531.52, -1788.372, 60.051, 0.815, 0.0, 0.057, , , , , , , , 
3607112069.35, 511.008, 5.468, 244.094, 12.725, 2735.812, 3107.549, 2531.52, -1788.372, 60.051, 0.815, 0.0, 0.057, 244.094, -1788.372, 244.2, -1270.5, -2200.0, -120.5, 929.5, 1150.0
3607112070.01, 509.845, 5.472, 243.665, 12.776, 2744.25, 3116.048, 2553.08, -1773.053, 60.051, 0.819, 0.0, 0.327, , , , , , , , 
3607112071.01, 509.424, 5.504, 243.557, 12.806, 2752.348, 3120.862, 2557.222, -1775.298, 60.05, 0.819, 0.0, 0.056, , , , , , , , 
3607112072.01, 510.943, 5.508, 243.537, 12.792, 2743.176, 3118.014, 2553.855, -1774.749, 60.051, 0.819, 0.0, 0.052, , , , , , , , 
3607112072.01, 510.943, 5.508, 243.537, 12.792, 2743.176, 3118.014, 2553.855, -1774.749, 60.051, 0.819, 0.0, 0.052, 243.537, -1774.749, 243.6, -852.7, -2002.7, 297.2, 1150.0, 1149.9
3607112072.01, 510.943, 5.508, 243.537, 12.792, 2743.176, 3118.014, 2553.855, -1774.749, 60.051, 0.819, 0.0, 0.052, , , , , , , , 
3607112073.01, 510.142, 5.469, 242.904, 12.79, 2740.757, 3110.268, 2537.955, -1784.42, 60.051, 0.816, 0.0, 0.057, , , , , , , , 
3607112074.01, 509.721, 5.477, 242.885, 12.799, 2745.92, 3111.41, 2535.762, -1791.825, 60.05, 0.815, 0.0, 0.054, , , , , , , , 
3607112074.35, 509.886, 5.475, 242.895, 12.812, 2743.925, 3114.62, 2549.017, -1775.945, 60.051, 0.818, 0.0, 0.054, , , , , , , , 
3607112074.35, 509.886, 5.475, 242.895, 12.812, 2743.925, 3114.62, 2549.017, -1775.945, 60.051, 0.818, 0.0, 0.054, 242.895, -1775.945, 243.0, -371.3, -1521.3, 400.0, 1150.0, 771.3
3607112075.01, 509.739, 5.479, 242.466, 12.818, 2745.804, 3111.056, 2542.569, -1779.093, 60.05, 0.817, 0.0, 0.338, , , , , , , , 
3607112076.01, 510.996, 5.509, 242.345, 12.806, 2743.196, 3106.428, 2536.329, -1779.307, 60.051, 0.817, 0.0, 0.056, , , , , , , , 
3607112077.01, 510.115, 5.475, 242.292, 12.833, 2741.844, 3111.294, 2545.524, -1775.292, 60.051, 0.818, 0.0, 0.056, , , , , , , , 
3607112077.01, 510.115, 5.475, 242.292, 12.833, 2741.844, 3111.294, 2545.524, -1775.292, 60.051, 0.818, 0.0, 0.056, 242.292, -1775.292, 242.4, 0.0, -1069.0, 400.0, 1069.0, 400.0
3607112077.01, 510.115, 5.475, 242.292, 12.833, 2741.844, 3111.294, 2545.524, -1775.292, 60.051, 0.818, 0.0, 0.056, , , , , , , , 
3607112078.01, 513.24, 5.469, 241.088, 12.822, 2720.032, 3093.334, 2516.472, -1785.408, 60.05, 0.814, 0.0, 0.055, , , , , , , , 
