TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607112249.01, 509.392, 5.49, 259.104, 12.082, 2750.03, 3135.672, 2557.491, -1799.984, 60.05, 0.816, 0.0, 0.055, , , , , , , , 
3607112250.01, 510.837, 5.48, 259.138, 12.04, 2739.162, 3123.126, 2541.433, -1798.17, 60.05, 0.814, 0.0, 0.052, , , , , , , , 
3607112250.68, 509.582, 5.488, 259.108, 12.08, 2748.756, 3134.795, 2559.109, -1796.052, 60.05, 0.816, 0.0, 0.054, , , , , , , , 
3607112250.68, 509.582, 5.488, 259.108, 12.08, 2748.756, 3134.795, 2559.109, -1796.052, 60.05, 0.816, 0.0, 0.054, 259.108, -1796.052, 259.2, -1800.0, -2200.0, -1400.0, 400.0, 400.0
3607112251.01, 510.737, 5.45, 257.323, 12.122, 2734.524, 3123.046, 2545.589, -1792.211, 60.051, 0.815, 0.0, 0.331, , , , , , , , 
3607112252.01, 510.118, 5.451, 254.319, 12.231, 2737.854, 3113.585, 2535.738, -1791.27, 60.051, 0.814, 0.0, 0.054, , , , , , , , 
3607112253.01, 509.887, 5.451, 254.309, 12.245, 2738.988, 3117.312, 2540.236, -1791.263, 60.05, 0.815, 0.0, 0.053, , , , , , , , 
3607112253.01, 509.887, 5.451, 254.309, 12.245, 2738.988, 3117.312, 2540.236, -1791.263, 60.05, 0.815, 0.0, 0.053, 254.309, -1791.263, 254.4, -1800.0, -2200.0, -1400.0, 400.0, 400.0
3607112253.01, 509.887, 5.451, 254.309, 12.245, 2738.988, 3117.312, 2540.236, -1791.263, 60.05, 0.815, 0.0, 0.053, , , , , , , , 
3607112254.01, 508.598, 5.532, 249.454, 12.561, 2763.426, 3135.511, 2572.135, -1780.758, 60.051, 0.82, 0.0, 0.053, , , , , , , , 
3607112255.01, 508.144, 5.519, 249.454, 12.563, 2763.312, 3137.699, 2571.152, -1784.107, 60.05, 0.819, 0.0, 0.054, , , , , , , , 
3607112255.68, 510.599, 5.517, 249.457, 12.521, 2748.17, 3125.881, 2555.211, -1788.134, 60.05, 0.817, 0.0, 0.053, , , , , , , , 
3607112255.68, 510.599, 5.517, 249.457, 12.521, 2748.17, 3125.881, 2555.211, -1788.134, 60.05, 0.817, 0.0, 0.053, 249.457, -1788.134, 249.6, -1800.0, -2200.0, -1400.0, 400.0, 400.0
3607112256.01, 510.077, 5.512, 247.701, 12.6, 2749.732, 3125.72, 2555.726, -1783.365, 60.052, 0.818, 0.0, 0.328, , , , , , , , 
3607112257.01, 509.877, 5.512, 244.618, 12.755, 2750.862, 3123.093, 2555.179, -1781.98, 60.051, 0.818, 0.0, 0.053, , , , , , , , 
3607112258.01, 510.333, 5.462, 244.63, 12.699, 2739.011, 3109.992, 2537.537, -1784.277, 60.051, 0.816, 0.0, 0.052, , , , , , , , 
3607112258.01, 510.333, 5.462, 244.63, 12.699, 2739.011, 3109.992, 2537.537, -1784.277, 60.051, 0.816, 0.0, 0.052, 244.63, -1784.277, 244.8, -1672.5, -2200.0, -522.5, 527.5, 1150.0
3607112258.01, 510.333, 5.462, 244.63, 12.699, 2739.011, 3109.992, 2537.537, -1784.277, 60.051, 0.816, 0.0, 0.052, , , , , , , , 
3607112259.01, 509.695, 5.467, 244.044, 12.743, 2744.146, 3111.655, 2541.419, -1784.122, 60.051, 0.817, 0.0, 0.053, , , , , , , , 
3607112260.01, 509.754, 5.473, 244.051, 12.717, 2745.266, 3107.191, 2533.914, -1784.783, 60.05, 0.816, 0.0, 0.051, , , , , , , , 
3607112260.68, 509.003, 5.58, 244.057, 12.812, 2769.469, 3133.701, 2561.586, -1793.13, 60.051, 0.817, 0.0, 0.053, , , , , , , , 
3607112260.68, 509.003, 5.58, 244.057, 12.812, 2769.469, 3133.701, 2561.586, -1793.13, 60.051, 0.817, 0.0, 0.053, 244.057, -1793.13, 244.2, -1242.7, -2200.0, -92.7, 957.3, 1150.0
3607112261.01, 511.507, 5.482, 243.83, 12.734, 2735.474, 3107.378, 2533.662, -1784.009, 60.051, 0.815, 0.0, 0.33, , , , , , , , 
3607112262.01, 509.897, 5.479, 243.433, 12.772, 2745.688, 3112.212, 2542.443, -1781.258, 60.051, 0.817, 0.0, 0.053, , , , , , , , 
3607112263.01, 511.209, 5.452, 243.455, 12.72, 2731.706, 3098.79, 2526.687, -1780.479, 60.051, 0.815, 0.0, 0.053, , , , , , , , 
