TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607112778.35, 453.856, 6.676, 220.422, 13.1, 2994.489, 2891.181, 2820.467, 620.196, 60.051, -0.976, 0.0, 0.049, , , , , , , , 
3607112779.35, 454.907, 6.666, 220.446, 13.131, 2996.059, 2898.349, 2827.671, 620.323, 60.05, -0.976, 0.0, 0.05, , , , , , , , 
3607112779.68, 454.833, 6.666, 220.435, 13.132, 2995.685, 2897.571, 2826.134, 623.993, 60.051, -0.975, 0.0, 0.05, , , , , , , , 
3607112779.68, 454.833, 6.666, 220.435, 13.132, 2995.685, 2897.571, 2826.134, 623.993, 60.051, -0.975, 0.0, 0.05, 220.435, 623.993, 220.2, 900.0, 500.0, 1300.0, 400.0, 400.0
3607112780.35, 454.655, 6.668, 222.895, 12.946, 2995.622, 2888.304, 2816.555, 620.244, 60.051, -0.975, 0.0, 0.329, , , , , , , , 
3607112781.35, 454.977, 6.666, 224.616, 12.879, 2996.15, 2895.992, 2825.778, 617.272, 60.051, -0.976, 0.0, 0.05, , , , , , , , 
3607112782.35, 454.858, 6.667, 224.632, 12.875, 2996.201, 2895.008, 2825.409, 615.362, 60.05, -0.976, 0.0, 0.05, , , , , , , , 
3607112782.35, 454.858, 6.667, 224.632, 12.875, 2996.201, 2895.008, 2825.409, 615.362, 60.05, -0.976, 0.0, 0.05, 224.632, 615.362, 224.4, 900.0, 500.0, 1300.0, 400.0, 400.0
3607112782.35, 454.858, 6.667, 224.632, 12.875, 2996.201, 2895.008, 2825.409, 615.362, 60.05, -0.976, 0.0, 0.05, , , , , , , , 
3607112783.35, 454.543, 6.672, 228.763, 12.632, 2995.535, 2892.042, 2837.794, 532.25, 60.051, -0.981, 0.0, 0.049, , , , , , , , 
3607112784.35, 453.918, 6.678, 228.786, 12.542, 2995.202, 2872.885, 2838.371, 418.152, 60.051, -0.988, 0.0, 0.05, , , , , , , , 
