TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607113495.68, 466.326, 1.33, 259.45, 3.936, 588.372, 1024.806, 552.858, -835.944, 60.05, 0.54, 0.0, 0.051, , , , , , , , 
3607113496.68, 466.514, 1.332, 259.514, 3.802, 588.886, 993.228, 532.826, -814.286, 60.05, 0.537, 0.0, 0.05, , , , , , , , 
3607113497.35, 465.849, 1.33, 259.508, 3.919, 588.234, 1022.633, 548.828, -837.806, 60.05, 0.537, 0.0, 0.05, , , , , , , , 
3607113497.35, 465.849, 1.33, 259.508, 3.919, 588.234, 1022.633, 548.828, -837.806, 60.05, 0.537, 0.0, 0.05, 259.508, -837.806, 259.8, -900.0, -1300.0, -500.0, 400.0, 400.0
3607113497.68, 465.606, 1.328, 259.586, 3.822, 588.259, 995.597, 534.828, -814.282, 60.05, 0.538, 0.0, 0.051, , , , , , , , 
3607113498.68, 466.791, 1.327, 255.343, 3.877, 588.331, 993.554, 543.392, -810.206, 60.051, 0.547, 0.0, 0.051, , , , , , , , 
3607113499.68, 466.667, 1.328, 255.322, 3.88, 588.614, 993.555, 536.506, -814.294, 60.05, 0.54, 0.0, 0.052, , , , , , , , 
3607113499.68, 466.667, 1.328, 255.322, 3.88, 588.614, 993.555, 536.506, -814.294, 60.05, 0.54, 0.0, 0.052, 255.322, -814.294, 255.6, -900.0, -1300.0, -500.0, 400.0, 400.0
3607113500.01, 466.898, 1.328, 255.314, 3.847, 588.853, 989.911, 534.095, -808.352, 60.05, 0.54, 0.0, 0.051, , , , , , , , 
3607113500.68, 466.34, 1.327, 251.213, 3.869, 587.979, 975.81, 533.583, -797.05, 60.05, 0.547, 0.0, 0.051, , , , , , , , 
3607113501.68, 466.946, 1.325, 251.107, 3.915, 588.49, 986.365, 537.121, -807.259, 60.05, 0.545, 0.0, 0.052, , , , , , , , 
3607113502.35, 466.994, 1.324, 251.149, 3.884, 588.384, 980.494, 527.605, -806.418, 60.05, 0.538, 0.0, 0.05, , , , , , , , 
3607113502.35, 466.994, 1.324, 251.149, 3.884, 588.384, 980.494, 527.605, -806.418, 60.05, 0.538, 0.0, 0.05, 251.149, -806.418, 251.4, -900.0, -1300.0, -500.0, 400.0, 400.0
3607113502.68, 467.427, 1.324, 251.159, 3.843, 588.01, 970.08, 522.666, -796.887, 60.05, 0.539, 0.0, 0.054, , , , , , , , 
3607113503.68, 466.763, 1.323, 246.834, 3.984, 588.077, 987.632, 538.956, -809.938, 60.051, 0.546, 0.0, 0.05, , , , , , , , 
3607113504.68, 466.698, 1.325, 246.817, 3.944, 588.145, 977.47, 528.139, -804.35, 60.051, 0.541, 0.0, 0.05, , , , , , , , 
3607113504.68, 466.698, 1.325, 246.817, 3.944, 588.145, 977.47, 528.139, -804.35, 60.051, 0.541, 0.0, 0.05, 246.817, -804.35, 247.2, -756.4, -1300.0, 18.6, 543.6, 775.0
3607113504.68, 466.698, 1.325, 246.817, 3.944, 588.145, 977.47, 528.139, -804.35, 60.051, 0.541, 0.0, 0.05, , , , , , , , 
3607113506.01, 465.779, 1.327, 246.251, 4.016, 588.27, 992.749, 550.897, -808.621, 60.05, 0.555, 0.0, 0.053, , , , , , , , 
3607113506.68, 466.29, 1.326, 246.239, 3.982, 588.422, 984.316, 534.515, -806.213, 60.05, 0.543, 0.0, 0.052, , , , , , , , 
3607113507.35, 466.149, 1.328, 246.325, 3.908, 588.411, 969.06, 527.216, -792.992, 60.051, 0.544, 0.0, 0.051, , , , , , , , 
3607113507.35, 466.149, 1.328, 246.325, 3.908, 588.411, 969.06, 527.216, -792.992, 60.051, 0.544, 0.0, 0.051, 246.325, -792.992, 246.6, -571.9, -1300.0, 203.1, 728.1, 775.0
3607113507.68, 466.281, 1.329, 246.243, 3.934, 588.853, 972.338, 528.371, -796.572, 60.051, 0.544, 0.0, 0.051, , , , , , , , 
3607113508.68, 467.059, 1.324, 245.662, 3.977, 587.965, 978.712, 529.653, -803.344, 60.051, 0.542, 0.0, 0.051, , , , , , , , 
3607113510.01, 466.961, 1.324, 245.634, 4.037, 588.561, 996.223, 544.395, -816.528, 60.05, 0.547, 0.0, 0.051, , , , , , , , 
3607113510.01, 466.961, 1.324, 245.634, 4.037, 588.561, 996.223, 544.395, -816.528, 60.05, 0.547, 0.0, 0.051, 245.634, -816.528, 246.0, -312.7, -1087.7, 400.0, 775.0, 712.7
3607113510.01, 466.961, 1.324, 245.634, 4.037, 588.561, 996.223, 544.395, -816.528, 60.05, 0.547, 0.0, 0.051, , , , , , , , 
3607113511.01, 467.149, 1.325, 245.062, 3.933, 589.006, 969.408, 522.276, -797.147, 60.05, 0.539, 0.0, 0.051, , , , , , , , 
3607113512.01, 468.193, 1.321, 245.028, 4.036, 587.736, 995.895, 540.559, -817.063, 60.05, 0.543, 0.0, 0.052, , , , , , , , 
3607113512.35, 467.746, 1.321, 245.016, 3.963, 587.83, 973.671, 529.968, -798.298, 60.051, 0.545, 0.0, 0.05, , , , , , , , 
3607113512.35, 467.746, 1.321, 245.016, 3.963, 587.83, 973.671, 529.968, -798.298, 60.051, 0.545, 0.0, 0.05, 245.016, -798.298, 245.4, -81.0, -856.0, 400.0, 775.0, 481.0
3607113513.01, 468.141, 1.321, 244.476, 3.912, 588.215, 961.902, 521.578, -789.251, 60.051, 0.543, 0.0, 0.333, , , , , , , , 
3607113514.01, 467.515, 1.322, 244.516, 3.966, 588.308, 973.984, 537.857, -793.827, 60.051, 0.553, 0.0, 0.051, , , , , , , , 
3607113515.01, 467.067, 1.326, 244.501, 3.899, 588.853, 954.688, 524.493, -779.44, 60.05, 0.55, 0.0, 0.054, , , , , , , , 
3607113515.01, 467.067, 1.326, 244.501, 3.899, 588.853, 954.688, 524.493, -779.44, 60.05, 0.55, 0.0, 0.054, 244.501, -779.44, 244.8, 0.0, -662.9, 400.0, 662.9, 400.0
3607113515.01, 467.067, 1.326, 244.501, 3.899, 588.853, 954.688, 524.493, -779.44, 60.05, 0.55, 0.0, 0.054, , , , , , , , 
3607113515.68, 466.783, 1.326, 242.271, 2.933, 588.645, 711.194, 551.172, -397.808, 60.051, 0.776, 0.0, 0.051, , , , , , , , 
3607113516.68, 466.721, 1.326, 242.142, 2.361, 588.949, 575.186, 547.433, -120.931, 60.05, 0.953, 0.0, 0.053, , , , , , , , 
3607113517.35, 466.809, 1.325, 242.171, 2.438, 588.487, 594.24, 566.674, -117.549, 60.051, 0.955, 0.0, 0.052, , , , , , , , 
3607113517.35, 466.809, 1.325, 242.171, 2.438, 588.487, 594.24, 566.674, -117.549, 60.051, 0.955, 0.0, 0.052, 242.171, -117.549, 242.4, 0.0, -400.0, 400.0, 400.0, 400.0
3607113518.01, 466.957, 1.325, 240.079, 2.419, 587.902, 584.548, 557.263, -120.141, 60.051, 0.955, 0.0, 0.336, , , , , , , , 
3607113518.68, 465.997, 1.33, 239.751, 2.409, 589.329, 582.363, 554.577, -122.625, 60.051, 0.954, 0.0, 0.051, , , , , , , , 
3607113519.68, 465.747, 1.324, 239.748, 2.414, 588.251, 584.441, 555.957, -121.596, 60.051, 0.953, 0.0, 0.051, , , , , , , , 
3607113519.68, 465.747, 1.324, 239.748, 2.414, 588.251, 584.441, 555.957, -121.596, 60.051, 0.953, 0.0, 0.051, 239.748, -121.596, 240.0, 0.0, -400.0, 400.0, 400.0, 400.0
3607113520.01, 465.837, 1.328, 239.736, 2.394, 588.37, 578.052, 549.759, -123.815, 60.051, 0.952, 0.0, 0.051, , , , , , , , 
