TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607113065.35, 455.927, 4.404, 220.205, 9.002, 1975.726, 1986.415, 1877.661, 639.423, 60.051, -0.945, 0.0, 0.049, , , , , , , , 
3607113066.35, 455.89, 4.403, 220.206, 9.006, 1975.403, 1986.464, 1874.423, 645.512, 60.05, -0.944, 0.0, 0.05, , , , , , , , 
3607113067.01, 455.871, 4.404, 220.215, 8.955, 1975.434, 1977.26, 1869.8, 633.963, 60.051, -0.946, 0.0, 0.048, , , , , , , , 
3607113067.01, 455.871, 4.404, 220.215, 8.955, 1975.434, 1977.26, 1869.8, 633.963, 60.051, -0.946, 0.0, 0.048, 220.215, 633.963, 220.2, 900.0, 500.0, 1300.0, 400.0, 400.0
3607113067.35, 455.799, 4.405, 222.112, 8.882, 1975.311, 1977.094, 1865.257, 638.705, 60.05, -0.944, 0.0, 0.326, , , , , , , , 
3607113068.35, 454.903, 4.41, 224.433, 8.873, 1974.275, 1992.3, 1880.88, 643.305, 60.05, -0.944, 0.0, 0.049, , , , , , , , 
3607113069.35, 454.803, 4.413, 224.403, 8.83, 1975.28, 1985.773, 1875.824, 638.94, 60.051, -0.945, 0.0, 0.05, , , , , , , , 
3607113069.35, 454.803, 4.413, 224.403, 8.83, 1975.28, 1985.773, 1875.824, 638.94, 60.051, -0.945, 0.0, 0.05, 224.403, 638.94, 224.4, 900.0, 500.0, 1300.0, 400.0, 400.0
3607113069.35, 454.803, 4.413, 224.403, 8.83, 1975.28, 1985.773, 1875.824, 638.94, 60.051, -0.945, 0.0, 0.05, , , , , , , , 
3607113070.35, 454.889, 4.411, 228.588, 8.66, 1974.561, 1985.32, 1877.124, 636.404, 60.05, -0.946, 0.0, 0.048, , , , , , , , 
3607113071.35, 454.729, 4.414, 228.577, 8.689, 1974.122, 1989.447, 1878.421, 641.803, 60.051, -0.944, 0.0, 0.047, , , , , , , , 
3607113072.01, 453.88, 4.419, 228.621, 8.714, 1973.642, 1999.629, 1891.172, 639.468, 60.051, -0.946, 0.0, 0.048, , , , , , , , 
3607113072.01, 453.88, 4.419, 228.621, 8.714, 1973.642, 1999.629, 1891.172, 639.468, 60.051, -0.946, 0.0, 0.048, 228.621, 639.468, 228.6, 900.0, 500.0, 1300.0, 400.0, 400.0
3607113072.35, 453.823, 4.419, 230.537, 8.533, 1973.125, 1969.364, 1860.16, 629.708, 60.05, -0.945, 0.0, 0.334, , , , , , , , 
3607113073.35, 453.885, 4.42, 232.768, 8.053, 1973.969, 1877.208, 1863.687, -165.874, 60.05, 0.993, 0.0, 0.048, , , , , , , , 
3607113074.35, 453.969, 4.42, 232.81, 8.059, 1974.031, 1880.665, 1866.677, -171.071, 60.05, 0.993, 0.0, 0.05, , , , , , , , 
3607113074.35, 453.969, 4.42, 232.81, 8.059, 1974.031, 1880.665, 1866.677, -171.071, 60.05, 0.993, 0.0, 0.05, 232.81, -171.071, 232.8, 896.2, 121.2, 1300.0, 775.0, 403.8
3607113074.35, 453.969, 4.42, 232.81, 8.059, 1974.031, 1880.665, 1866.677, -171.071, 60.05, 0.993, 0.0, 0.05, , , , , , , , 
3607113075.35, 454.743, 4.413, 233.351, 8.044, 1974.525, 1882.326, 1868.704, -178.974, 60.05, 0.993, 0.0, 0.05, , , , , , , , 
3607113076.35, 454.884, 4.411, 233.356, 8.053, 1974.757, 1884.334, 1869.719, -177.158, 60.051, 0.992, 0.0, 0.05, , , , , , , , 
3607113077.01, 454.848, 4.411, 233.368, 8.056, 1974.32, 1886.175, 1872.384, -175.791, 60.051, 0.993, 0.0, 0.05, , , , , , , , 
3607113077.01, 454.848, 4.411, 233.368, 8.056, 1974.32, 1886.175, 1872.384, -175.791, 60.051, 0.993, 0.0, 0.05, 233.368, -175.791, 233.4, 687.0, -88.0, 1300.0, 775.0, 613.0
3607113077.35, 454.967, 4.412, 233.624, 8.054, 1974.584, 1884.892, 1870.975, -168.579, 60.05, 0.993, 0.0, 0.332, , , , , , , , 
3607113078.35, 453.934, 4.42, 233.993, 8.044, 1973.978, 1885.088, 1871.268, -167.669, 60.051, 0.993, 0.0, 0.049, , , , , , , , 
3607113079.35, 453.786, 4.42, 234.016, 8.056, 1973.427, 1889.26, 1875.313, -169.546, 60.05, 0.993, 0.0, 0.05, , , , , , , , 
3607113079.35, 453.786, 4.42, 234.016, 8.056, 1973.427, 1889.26, 1875.313, -169.546, 60.05, 0.993, 0.0, 0.05, 234.016, -169.546, 234.0, 444.0, -331.0, 1219.0, 775.0, 775.0
3607113079.35, 453.786, 4.42, 234.016, 8.056, 1973.427, 1889.26, 1875.313, -169.546, 60.05, 0.993, 0.0, 0.05, , , , , , , , 
3607113080.35, 453.854, 4.419, 234.577, 8.001, 1973.724, 1882.407, 1868.408, -179.072, 60.05, 0.993, 0.0, 0.049, , , , , , , , 
3607113081.35, 453.708, 4.423, 234.603, 7.997, 1973.342, 1881.933, 1866.881, -178.26, 60.05, 0.992, 0.0, 0.049, , , , , , , , 
3607113082.01, 452.73, 4.429, 234.608, 8.036, 1973.182, 1891.258, 1878.039, -174.417, 60.05, 0.993, 0.0, 0.049, , , , , , , , 
3607113082.01, 452.73, 4.429, 234.608, 8.036, 1973.182, 1891.258, 1878.039, -174.417, 60.05, 0.993, 0.0, 0.049, 234.608, -174.417, 234.6, 222.0, -400.0, 997.0, 622.0, 775.0
3607113082.35, 452.699, 4.428, 234.816, 7.977, 1972.81, 1878.63, 1863.616, -177.193, 60.05, 0.992, 0.0, 0.329, , , , , , , , 
3607113083.35, 452.822, 4.428, 235.173, 7.965, 1972.938, 1876.141, 1861.763, -172.396, 60.051, 0.992, 0.0, 0.049, , , , , , , , 
3607113084.35, 452.83, 4.428, 235.157, 7.987, 1973.153, 1881.245, 1867.005, -171.013, 60.051, 0.993, 0.0, 0.049, , , , , , , , 
3607113084.35, 452.83, 4.428, 235.157, 7.987, 1973.153, 1881.245, 1867.005, -171.013, 60.051, 0.993, 0.0, 0.049, 235.157, -171.013, 235.2, 16.1, -400.0, 791.1, 416.1, 775.0
3607113084.35, 452.83, 4.428, 235.157, 7.987, 1973.153, 1881.245, 1867.005, -171.013, 60.051, 0.993, 0.0, 0.049, , , , , , , , 
3607113085.35, 453.845, 4.42, 237.626, 7.936, 1973.876, 1889.848, 1875.916, -178.727, 60.051, 0.993, 0.0, 0.05, , , , , , , , 
3607113086.35, 453.882, 4.418, 237.597, 7.924, 1973.714, 1887.177, 1871.948, -180.652, 60.051, 0.992, 0.0, 0.049, , , , , , , , 
3607113087.01, 453.905, 4.419, 237.604, 7.943, 1974.238, 1892.457, 1878.454, -178.217, 60.051, 0.993, 0.0, 0.05, , , , , , , , 
3607113087.01, 453.905, 4.419, 237.604, 7.943, 1974.238, 1892.457, 1878.454, -178.217, 60.051, 0.993, 0.0, 0.05, 237.604, -178.217, 237.6, 0.0, -400.0, 400.0, 400.0, 400.0
3607113087.35, 453.834, 4.422, 238.581, 7.838, 1974.184, 1875.61, 1859.118, -182.584, 60.05, 0.991, 0.0, 0.333, , , , , , , , 
3607113088.35, 452.768, 4.429, 240.032, 7.836, 1973.022, 1882.419, 1867.46, -175.068, 60.051, 0.992, 0.0, 0.05, , , , , , , , 
3607113089.35, 452.865, 4.427, 240.003, 7.853, 1972.469, 1887.535, 1872.578, -174.777, 60.051, 0.992, 0.0, 0.049, , , , , , , , 
3607113089.35, 452.865, 4.427, 240.003, 7.853, 1972.469, 1887.535, 1872.578, -174.777, 60.051, 0.992, 0.0, 0.049, 240.003, -174.777, 240.0, 0.0, -400.0, 400.0, 400.0, 400.0
3607113089.35, 452.865, 4.427, 240.003, 7.853, 1972.469, 1887.535, 1872.578, -174.777, 60.051, 0.992, 0.0, 0.049, , , , , , , , 
3607113090.35, 452.959, 4.425, 242.274, 7.917, 1973.499, 1921.726, 1870.267, -395.621, 60.051, 0.973, 0.0, 0.05, , , , , , , , 
3607113091.35, 453.449, 4.424, 242.337, 8.039, 1973.253, 1952.013, 1865.889, -545.877, 60.05, 0.956, 0.0, 0.051, , , , , , , , 
3607113092.01, 453.852, 4.42, 242.331, 8.055, 1973.621, 1957.098, 1866.412, -566.033, 60.05, 0.954, 0.0, 0.049, , , , , , , , 
3607113092.01, 453.852, 4.42, 242.331, 8.055, 1973.621, 1957.098, 1866.412, -566.033, 60.05, 0.954, 0.0, 0.049, 242.331, -566.033, 242.4, 0.0, -400.0, 400.0, 400.0, 400.0
3607113092.35, 453.865, 4.42, 243.275, 8.041, 1973.628, 1959.975, 1863.98, -579.282, 60.05, 0.951, 0.0, 0.335, , , , , , , , 
3607113093.35, 453.929, 4.42, 244.697, 8.549, 1973.943, 2097.201, 1847.997, -973.597, 60.05, 0.881, 0.0, 0.049, , , , , , , , 
