TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607112682.68, 454.924, 6.668, 220.459, 13.109, 2996.217, 2893.168, 2824.391, 611.596, 60.051, -0.976, 0.0, 0.05, , , , , , , , 
3607112683.68, 455.467, 6.661, 220.482, 13.115, 2996.005, 2897.694, 2828.383, 615.863, 60.05, -0.976, 0.0, 0.05, , , , , , , , 
3607112684.35, 456.135, 6.655, 220.457, 13.123, 2997.713, 2895.724, 2824.799, 621.337, 60.051, -0.976, 0.0, 0.053, , , , , , , , 
3607112684.35, 456.135, 6.655, 220.457, 13.123, 2997.713, 2895.724, 2824.799, 621.337, 60.051, -0.976, 0.0, 0.053, 220.457, 621.337, 220.2, 900.0, 500.0, 1300.0, 400.0, 400.0
3607112684.68, 455.889, 6.655, 221.671, 13.025, 2997.289, 2891.183, 2820.218, 616.672, 60.05, -0.976, 0.0, 0.335, , , , , , , , 
3607112685.68, 455.91, 6.656, 224.679, 12.91, 2997.657, 2899.742, 2829.441, 619.327, 60.051, -0.976, 0.0, 0.05, , , , , , , , 
3607112686.68, 455.847, 6.656, 224.663, 12.891, 2997.56, 2900.219, 2830.312, 616.508, 60.05, -0.976, 0.0, 0.05, , , , , , , , 
3607112686.68, 455.847, 6.656, 224.663, 12.891, 2997.56, 2900.219, 2830.312, 616.508, 60.05, -0.976, 0.0, 0.05, 224.663, 616.508, 224.4, 900.0, 500.0, 1300.0, 400.0, 400.0
3607112686.68, 455.847, 6.656, 224.663, 12.891, 2997.56, 2900.219, 2830.312, 616.508, 60.05, -0.976, 0.0, 0.05, , , , , , , , 
3607112687.68, 455.728, 6.655, 228.802, 12.619, 2997.0, 2892.192, 2832.996, 557.242, 60.051, -0.98, 0.0, 0.047, , , , , , , , 
3607112688.68, 456.768, 6.644, 228.813, 12.547, 2998.681, 2876.337, 2842.247, 418.078, 60.051, -0.988, 0.0, 0.054, , , , , , , , 
3607112689.35, 456.801, 6.642, 228.809, 12.517, 2997.962, 2866.936, 2832.51, 416.783, 60.051, -0.988, 0.0, 0.052, , , , , , , , 
