TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607112969.68, 462.807, 4.343, 220.313, 9.021, 1977.579, 1990.283, 1880.881, 638.588, 60.051, -0.945, 0.0, 0.048, , , , , , , , 
3607112970.68, 462.863, 4.342, 220.291, 9.006, 1977.591, 1986.394, 1875.639, 641.958, 60.05, -0.944, 0.0, 0.048, , , , , , , , 
3607112971.35, 463.39, 4.339, 220.278, 8.952, 1977.715, 1977.457, 1868.97, 633.576, 60.05, -0.945, 0.0, 0.048, , , , , , , , 
3607112971.35, 463.39, 4.339, 220.278, 8.952, 1977.715, 1977.457, 1868.97, 633.576, 60.05, -0.945, 0.0, 0.048, 220.278, 633.576, 220.2, 900.0, 500.0, 1300.0, 400.0, 400.0
3607112971.68, 463.814, 4.332, 220.92, 8.97, 1977.143, 1981.286, 1868.407, 643.996, 60.051, -0.943, 0.0, 0.329, , , , , , , , 
3607112972.68, 463.826, 4.334, 224.435, 8.826, 1977.812, 1984.981, 1875.9, 636.517, 60.051, -0.945, 0.0, 0.049, , , , , , , , 
3607112973.68, 463.749, 4.333, 224.44, 8.831, 1977.331, 1985.828, 1877.842, 636.902, 60.05, -0.946, 0.0, 0.049, , , , , , , , 
3607112973.68, 463.749, 4.333, 224.44, 8.831, 1977.331, 1985.828, 1877.842, 636.902, 60.05, -0.946, 0.0, 0.049, 224.44, 636.902, 224.4, 900.0, 500.0, 1300.0, 400.0, 400.0
3607112974.01, 463.826, 4.334, 224.438, 8.855, 1978.071, 1989.938, 1878.692, 642.147, 60.05, -0.944, 0.0, 0.05, , , , , , , , 
3607112974.68, 463.513, 4.338, 228.634, 8.664, 1977.593, 1984.605, 1875.559, 634.769, 60.051, -0.945, 0.0, 0.049, , , , , , , , 
3607112975.68, 462.789, 4.344, 228.69, 8.706, 1978.068, 1994.596, 1884.131, 640.7, 60.051, -0.945, 0.0, 0.048, , , , , , , , 
3607112976.35, 462.798, 4.343, 228.652, 8.718, 1977.307, 1995.898, 1885.097, 642.255, 60.051, -0.945, 0.0, 0.05, , , , , , , , 
3607112976.35, 462.798, 4.343, 228.652, 8.718, 1977.307, 1995.898, 1885.097, 642.255, 60.051, -0.945, 0.0, 0.05, 228.652, 642.255, 228.6, 900.0, 500.0, 1300.0, 400.0, 400.0
3607112976.68, 462.83, 4.342, 229.057, 8.627, 1977.852, 1979.995, 1868.158, 638.81, 60.05, -0.944, 0.0, 0.328, , , , , , , , 
3607112977.68, 462.821, 4.344, 232.875, 8.094, 1977.552, 1888.683, 1874.468, -173.258, 60.05, 0.993, 0.0, 0.05, , , , , , , , 
3607112978.68, 461.809, 4.353, 232.839, 8.12, 1977.586, 1893.812, 1880.695, -172.808, 60.05, 0.993, 0.0, 0.05, , , , , , , , 
3607112978.68, 461.809, 4.353, 232.839, 8.12, 1977.586, 1893.812, 1880.695, -172.808, 60.05, 0.993, 0.0, 0.05, 232.839, -172.808, 232.8, 885.4, 110.4, 1300.0, 775.0, 414.6
3607112979.01, 461.858, 4.351, 232.844, 8.075, 1977.464, 1884.552, 1870.25, -172.677, 60.05, 0.993, 0.0, 0.049, , , , , , , , 
3607112979.68, 461.761, 4.354, 233.407, 8.062, 1977.81, 1886.265, 1871.519, -178.525, 60.05, 0.992, 0.0, 0.05, , , , , , , , 
3607112980.68, 461.896, 4.351, 233.44, 8.049, 1977.457, 1882.95, 1867.97, -180.667, 60.05, 0.992, 0.0, 0.05, , , , , , , , 
3607112981.35, 462.437, 4.348, 233.453, 8.043, 1977.125, 1881.364, 1866.321, -180.472, 60.05, 0.992, 0.0, 0.05, , , , , , , , 
3607112981.35, 462.437, 4.348, 233.453, 8.043, 1977.125, 1881.364, 1866.321, -180.472, 60.05, 0.992, 0.0, 0.05, 233.453, -180.472, 233.4, 655.1, -119.9, 1300.0, 775.0, 644.9
3607112981.68, 462.953, 4.343, 233.495, 8.047, 1977.44, 1882.97, 1868.318, -174.785, 60.051, 0.992, 0.0, 0.325, , , , , , , , 
3607112982.68, 462.802, 4.343, 234.059, 8.059, 1977.586, 1888.878, 1875.322, -165.194, 60.051, 0.993, 0.0, 0.049, , , , , , , , 
3607112983.68, 462.757, 4.344, 234.055, 8.073, 1977.481, 1891.196, 1878.64, -166.515, 60.051, 0.993, 0.0, 0.049, , , , , , , , 
3607112983.68, 462.757, 4.344, 234.055, 8.073, 1977.481, 1891.196, 1878.64, -166.515, 60.051, 0.993, 0.0, 0.049, 234.055, -166.515, 234.0, 429.4, -345.6, 1204.4, 775.0, 775.0
3607112984.01, 462.814, 4.343, 234.032, 8.043, 1977.305, 1886.27, 1871.887, -173.275, 60.05, 0.992, 0.0, 0.049, , , , , , , , 
3607112984.68, 463.369, 4.339, 234.615, 8.008, 1977.334, 1882.912, 1867.935, -179.821, 60.051, 0.992, 0.0, 0.05, , , , , , , , 
3607112985.68, 463.79, 4.334, 234.612, 8.027, 1977.608, 1887.315, 1872.389, -178.863, 60.051, 0.992, 0.0, 0.049, , , , , , , , 
3607112986.35, 463.815, 4.333, 234.625, 8.05, 1976.866, 1891.555, 1877.5, -170.804, 60.051, 0.993, 0.0, 0.051, , , , , , , , 
3607112986.35, 463.815, 4.333, 234.625, 8.05, 1976.866, 1891.555, 1877.5, -170.804, 60.051, 0.993, 0.0, 0.051, 234.625, -170.804, 234.6, 215.6, -400.0, 990.6, 615.6, 775.0
3607112987.01, 463.834, 4.331, 235.234, 8.008, 1977.155, 1886.56, 1873.47, -168.01, 60.05, 0.993, 0.0, 0.051, , , , , , , , 
3607112988.01, 464.389, 4.331, 235.194, 7.961, 1977.084, 1876.249, 1861.675, -171.362, 60.05, 0.992, 0.0, 0.048, , , , , , , , 
3607112989.01, 464.81, 4.323, 235.252, 8.001, 1976.847, 1885.86, 1871.622, -169.753, 60.051, 0.993, 0.0, 0.048, , , , , , , , 
3607112989.01, 464.81, 4.323, 235.252, 8.001, 1976.847, 1885.86, 1871.622, -169.753, 60.051, 0.993, 0.0, 0.048, 235.252, -169.753, 235.2, 0.0, -400.0, 755.5, 400.0, 755.5
3607112989.01, 464.81, 4.323, 235.252, 8.001, 1976.847, 1885.86, 1871.622, -169.753, 60.051, 0.993, 0.0, 0.048, , , , , , , , 
3607112989.68, 464.842, 4.325, 237.61, 7.911, 1977.498, 1884.253, 1868.814, -181.313, 60.05, 0.992, 0.0, 0.05, , , , , , , , 
3607112991.01, 464.911, 4.324, 237.63, 7.954, 1977.611, 1892.604, 1877.818, -175.985, 60.051, 0.992, 0.0, 0.05, , , , , , , , 
3607112991.35, 464.58, 4.33, 237.592, 7.89, 1977.665, 1879.552, 1863.99, -183.901, 60.05, 0.992, 0.0, 0.049, , , , , , , , 
3607112991.35, 464.58, 4.33, 237.592, 7.89, 1977.665, 1879.552, 1863.99, -183.901, 60.05, 0.992, 0.0, 0.049, 237.592, -183.901, 237.6, 0.0, -400.0, 400.0, 400.0, 400.0
3607112992.01, 463.771, 4.334, 240.003, 7.861, 1977.394, 1890.236, 1876.139, -177.857, 60.051, 0.993, 0.0, 0.049, , , , , , , , 
3607112993.01, 463.8, 4.334, 240.065, 7.89, 1978.032, 1896.647, 1881.562, -174.507, 60.051, 0.992, 0.0, 0.049, , , , , , , , 
3607112993.68, 463.792, 4.334, 239.984, 7.862, 1977.577, 1889.476, 1875.5, -177.098, 60.051, 0.993, 0.0, 0.05, , , , , , , , 
3607112994.01, 463.917, 4.334, 240.044, 7.878, 1977.905, 1893.445, 1878.299, -178.571, 60.05, 0.992, 0.0, 0.05, 239.984, -177.098, 240.0, 0.0, -400.0, 400.0, 400.0, 400.0
3607112994.01, 463.917, 4.334, 240.044, 7.878, 1977.905, 1893.445, 1878.299, -178.571, 60.05, 0.992, 0.0, 0.05, , , , , , , , 
3607112994.68, 463.443, 4.338, 242.36, 7.826, 1977.175, 1902.943, 1871.533, -285.736, 60.051, 0.984, 0.0, 0.051, , , , , , , , 
3607112995.68, 462.833, 4.344, 242.379, 8.035, 1977.501, 1950.868, 1866.863, -537.944, 60.051, 0.957, 0.0, 0.049, , , , , , , , 
3607112996.35, 462.809, 4.341, 242.378, 8.071, 1977.201, 1959.438, 1871.707, -551.953, 60.05, 0.955, 0.0, 0.049, , , , , , , , 
3607112996.35, 462.809, 4.341, 242.378, 8.071, 1977.201, 1959.438, 1871.707, -551.953, 60.05, 0.955, 0.0, 0.049, 242.378, -551.953, 242.4, 0.0, -400.0, 400.0, 400.0, 400.0
3607112996.68, 462.889, 4.343, 242.507, 7.994, 1977.531, 1943.339, 1854.935, -552.013, 60.051, 0.955, 0.0, 0.331, , , , , , , , 
3607112998.01, 463.589, 4.339, 244.718, 8.558, 1977.583, 2097.807, 1850.578, -969.965, 60.05, 0.882, 0.0, 0.049, , , , , , , , 
3607112998.68, 463.871, 4.333, 244.691, 8.593, 1977.189, 2106.115, 1858.749, -974.736, 60.05, 0.883, 0.0, 0.048, , , , , , , , 
3607112999.01, 463.955, 4.332, 244.7, 8.563, 1977.455, 2099.46, 1851.43, -971.575, 60.05, 0.882, 0.0, 0.049, 244.691, -974.736, 244.8, 0.0, -734.1, 400.0, 734.1, 400.0
3607112999.01, 463.955, 4.332, 244.7, 8.563, 1977.455, 2099.46, 1851.43, -971.575, 60.05, 0.882, 0.0, 0.049, , , , , , , , 
3607113000.01, 463.939, 4.332, 245.264, 8.524, 1978.065, 2095.178, 1848.215, -968.593, 60.051, 0.882, 0.0, 0.05, , , , , , , , 
3607113001.01, 463.968, 4.331, 245.322, 8.534, 1977.134, 2097.488, 1850.514, -969.039, 60.051, 0.882, 0.0, 0.05, , , , , , , , 
3607113001.35, 463.67, 4.338, 245.291, 8.529, 1977.74, 2095.393, 1850.258, -965.661, 60.05, 0.883, 0.0, 0.05, , , , , , , , 
3607113001.35, 463.67, 4.338, 245.291, 8.529, 1977.74, 2095.393, 1850.258, -965.661, 60.05, 0.883, 0.0, 0.05, 245.291, -965.661, 245.4, -184.1, -959.1, 400.0, 775.0, 584.1
3607113002.01, 462.856, 4.343, 245.924, 8.538, 1977.708, 2103.608, 1859.57, -967.348, 60.051, 0.884, 0.0, 0.051, , , , , , , , 
3607113002.68, 462.815, 4.344, 245.896, 8.533, 1977.728, 2101.982, 1853.371, -973.508, 60.05, 0.882, 0.0, 0.049, , , , , , , , 
3607113004.01, 462.928, 4.344, 245.905, 8.534, 1977.576, 2101.593, 1854.981, -969.288, 60.051, 0.883, 0.0, 0.051, , , , , , , , 
3607113004.01, 462.928, 4.344, 245.905, 8.534, 1977.576, 2101.593, 1854.981, -969.288, 60.051, 0.883, 0.0, 0.051, 245.905, -969.288, 246.0, -414.4, -1189.4, 360.6, 775.0, 775.0
