TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607113285.68, 458.027, 4.388, 244.701, 8.572, 1976.629, 2101.496, 1854.014, -971.355, 60.051, 0.882, 0.0, 0.051, , , , , , , , 
3607113285.68, 458.027, 4.388, 244.701, 8.572, 1976.629, 2101.496, 1854.014, -971.355, 60.051, 0.882, 0.0, 0.051, 244.701, -971.355, 244.8, 0.0, -737.9, 400.0, 737.9, 400.0
3607113285.68, 458.027, 4.388, 244.701, 8.572, 1976.629, 2101.496, 1854.014, -971.355, 60.051, 0.882, 0.0, 0.051, , , , , , , , 
3607113286.68, 457.982, 4.386, 245.29, 8.576, 1976.39, 2107.37, 1863.913, -965.825, 60.05, 0.885, 0.0, 0.05, , , , , , , , 
3607113287.68, 457.93, 4.387, 245.304, 8.535, 1976.767, 2098.203, 1848.705, -975.155, 60.05, 0.881, 0.0, 0.05, , , , , , , , 
3607113288.01, 457.802, 4.391, 245.315, 8.561, 1977.034, 2103.417, 1859.503, -964.559, 60.051, 0.884, 0.0, 0.051, , , , , , , , 
3607113288.01, 457.802, 4.391, 245.315, 8.561, 1977.034, 2103.417, 1859.503, -964.559, 60.051, 0.884, 0.0, 0.051, 245.315, -964.559, 245.4, -193.1, -968.1, 400.0, 775.0, 593.1
3607113288.68, 456.978, 4.397, 245.754, 8.476, 1976.179, 2087.922, 1836.036, -977.161, 60.051, 0.879, 0.0, 0.324, , , , , , , , 
3607113289.68, 457.07, 4.397, 245.928, 8.537, 1976.611, 2102.38, 1853.465, -973.824, 60.051, 0.882, 0.0, 0.05, , , , , , , , 
3607113290.68, 456.838, 4.395, 245.898, 8.527, 1975.655, 2100.518, 1851.146, -974.603, 60.051, 0.881, 0.0, 0.052, , , , , , , , 
3607113290.68, 456.838, 4.395, 245.898, 8.527, 1975.655, 2100.518, 1851.146, -974.603, 60.051, 0.881, 0.0, 0.052, 245.898, -974.603, 246.0, -411.7, -1186.7, 363.3, 775.0, 775.0
3607113290.68, 456.838, 4.395, 245.898, 8.527, 1975.655, 2100.518, 1851.146, -974.603, 60.051, 0.881, 0.0, 0.052, , , , , , , , 
3607113291.68, 457.993, 4.388, 246.485, 8.548, 1977.123, 2110.061, 1859.375, -980.41, 60.051, 0.881, 0.0, 0.049, , , , , , , , 
3607113292.68, 458.068, 4.386, 246.482, 8.488, 1976.068, 2096.885, 1842.978, -981.316, 60.05, 0.879, 0.0, 0.05, , , , , , , , 
3607113293.01, 457.968, 4.389, 246.503, 8.52, 1976.767, 2103.397, 1855.679, -971.927, 60.051, 0.882, 0.0, 0.052, , , , , , , , 
3607113293.01, 457.968, 4.389, 246.503, 8.52, 1976.767, 2103.397, 1855.679, -971.927, 60.051, 0.882, 0.0, 0.052, 246.503, -971.927, 246.6, -638.6, -1300.0, 136.4, 661.4, 775.0
3607113293.68, 458.031, 4.387, 246.945, 8.452, 1976.535, 2091.669, 1838.903, -978.711, 60.05, 0.879, 0.0, 0.334, , , , , , , , 
3607113294.68, 458.267, 4.386, 247.123, 8.478, 1976.518, 2098.745, 1848.821, -974.774, 60.05, 0.881, 0.0, 0.052, , , , , , , , 
3607113295.68, 458.864, 4.378, 247.105, 8.478, 1976.796, 2098.953, 1848.549, -975.229, 60.051, 0.881, 0.0, 0.049, , , , , , , , 
3607113295.68, 458.864, 4.378, 247.105, 8.478, 1976.796, 2098.953, 1848.549, -975.229, 60.051, 0.881, 0.0, 0.049, 247.105, -975.229, 247.2, -864.4, -1300.0, -89.4, 435.6, 775.0
3607113295.68, 458.864, 4.378, 247.105, 8.478, 1976.796, 2098.953, 1848.549, -975.229, 60.051, 0.881, 0.0, 0.049, , , , , , , , 
3607113296.68, 458.948, 4.38, 251.36, 8.41, 1977.326, 2117.387, 1864.244, -984.138, 60.05, 0.881, 0.0, 0.048, , , , , , , , 
3607113297.68, 458.932, 4.379, 251.4, 8.395, 1976.863, 2113.885, 1862.748, -979.188, 60.05, 0.881, 0.0, 0.051, , , , , , , , 
3607113298.01, 458.961, 4.379, 251.404, 8.375, 1976.677, 2109.924, 1855.735, -983.984, 60.05, 0.88, 0.0, 0.051, , , , , , , , 
3607113298.01, 458.961, 4.379, 251.404, 8.375, 1976.677, 2109.924, 1855.735, -983.984, 60.05, 0.88, 0.0, 0.051, 251.404, -983.984, 251.4, -900.0, -1300.0, -500.0, 400.0, 400.0
3607113298.68, 457.839, 4.388, 254.469, 8.238, 1976.688, 2099.696, 1844.128, -983.21, 60.051, 0.878, 0.0, 0.33, , , , , , , , 
3607113299.68, 457.926, 4.387, 255.552, 8.263, 1976.617, 2115.344, 1860.284, -985.392, 60.05, 0.88, 0.0, 0.05, , , , , , , , 
3607113300.68, 457.894, 4.389, 255.547, 8.266, 1976.905, 2116.592, 1861.722, -985.657, 60.051, 0.88, 0.0, 0.051, , , , , , , , 
3607113300.68, 457.894, 4.389, 255.547, 8.266, 1976.905, 2116.592, 1861.722, -985.657, 60.051, 0.88, 0.0, 0.051, 255.547, -985.657, 255.6, -900.0, -1300.0, -500.0, 400.0, 400.0
3607113300.68, 457.894, 4.389, 255.547, 8.266, 1976.905, 2116.592, 1861.722, -985.657, 60.051, 0.88, 0.0, 0.051, , , , , , , , 
3607113301.68, 458.865, 4.379, 259.729, 8.162, 1977.343, 2123.608, 1867.995, -988.781, 60.05, 0.88, 0.0, 0.05, , , , , , , , 
3607113302.68, 459.072, 4.377, 259.698, 8.132, 1976.81, 2115.704, 1857.665, -989.717, 60.051, 0.878, 0.0, 0.049, , , , , , , , 
3607113303.01, 458.988, 4.379, 259.777, 8.137, 1977.155, 2117.921, 1859.978, -990.08, 60.05, 0.878, 0.0, 0.048, , , , , , , , 
3607113303.35, 458.875, 4.379, 259.771, 8.152, 1976.804, 2122.597, 1865.961, -990.606, 60.05, 0.879, 0.0, 0.049, 259.777, -990.08, 259.8, -900.0, -1300.0, -500.0, 400.0, 400.0
