TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607112874.01, 461.991, 6.575, 220.525, 13.173, 3001.173, 2905.659, 2835.51, 619.041, 60.05, -0.976, 0.0, 0.05, , , , , , , , 
3607112875.01, 462.043, 6.576, 220.479, 13.122, 3001.461, 2894.952, 2825.138, 615.84, 60.051, -0.976, 0.0, 0.051, , , , , , , , 
3607112875.35, 461.795, 6.577, 220.512, 13.154, 3000.32, 2901.99, 2833.414, 613.477, 60.051, -0.976, 0.0, 0.052, , , , , , , , 
3607112875.35, 461.795, 6.577, 220.512, 13.154, 3000.32, 2901.99, 2833.414, 613.477, 60.051, -0.976, 0.0, 0.052, 220.512, 613.477, 220.2, 900.0, 500.0, 1300.0, 400.0, 400.0
3607112876.01, 461.689, 6.581, 224.162, 12.913, 3001.112, 2895.922, 2825.304, 615.699, 60.05, -0.976, 0.0, 0.332, , , , , , , , 
3607112877.01, 461.847, 6.577, 224.675, 12.938, 3001.282, 2908.224, 2836.918, 625.908, 60.05, -0.976, 0.0, 0.05, , , , , , , , 
3607112878.01, 461.901, 6.576, 224.711, 12.915, 3000.419, 2903.475, 2832.903, 620.368, 60.051, -0.976, 0.0, 0.05, , , , , , , , 
3607112878.01, 461.901, 6.576, 224.711, 12.915, 3000.419, 2903.475, 2832.903, 620.368, 60.051, -0.976, 0.0, 0.05, 224.711, 620.368, 224.4, 900.0, 500.0, 1300.0, 400.0, 400.0
3607112878.01, 461.901, 6.576, 224.711, 12.915, 3000.419, 2903.475, 2832.903, 620.368, 60.051, -0.976, 0.0, 0.05, , , , , , , , 
3607112879.01, 460.812, 6.59, 228.778, 12.547, 3000.592, 2873.49, 2833.637, 450.09, 60.051, -0.986, 0.0, 0.05, , , , , , , , 
