TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607113639.01, 465.376, 1.329, 219.982, 3.58, 589.039, 790.879, 569.252, 539.871, 60.05, -0.72, 0.0, 0.051, , , , , , , , 
3607113640.01, 465.499, 1.328, 219.966, 3.58, 588.708, 790.691, 569.303, 539.812, 60.05, -0.72, 0.0, 0.052, , , , , , , , 
3607113640.68, 465.466, 1.331, 220.021, 3.545, 588.806, 783.623, 564.746, 533.702, 60.051, -0.721, 0.0, 0.051, , , , , , , , 
3607113640.68, 465.466, 1.331, 220.021, 3.545, 588.806, 783.623, 564.746, 533.702, 60.051, -0.721, 0.0, 0.051, 220.021, 533.702, 220.2, 900.0, 500.0, 1300.0, 400.0, 400.0
3607113641.01, 465.579, 1.328, 219.956, 3.582, 588.806, 790.739, 567.941, 539.935, 60.051, -0.719, 0.0, 0.052, , , , , , , , 
3607113642.35, 464.481, 1.33, 224.193, 3.531, 588.721, 794.923, 569.303, 544.19, 60.05, -0.717, 0.0, 0.051, , , , , , , , 
3607113643.01, 464.555, 1.328, 224.21, 3.478, 587.856, 783.809, 564.598, 532.894, 60.051, -0.721, 0.0, 0.053, , , , , , , , 
3607113643.01, 464.555, 1.328, 224.21, 3.478, 587.856, 783.809, 564.598, 532.894, 60.051, -0.721, 0.0, 0.053, 224.21, 532.894, 224.4, 900.0, 500.0, 1300.0, 400.0, 400.0
3607113643.35, 464.538, 1.331, 224.208, 3.527, 588.895, 793.948, 569.977, 543.162, 60.05, -0.718, 0.0, 0.051, , , , , , , , 
3607113644.35, 464.541, 1.331, 228.402, 3.433, 588.986, 788.174, 566.094, 537.624, 60.05, -0.719, 0.0, 0.052, , , , , , , , 
3607113645.35, 463.492, 1.333, 228.377, 3.459, 588.485, 792.605, 569.592, 539.962, 60.05, -0.719, 0.0, 0.052, , , , , , , , 
3607113645.68, 463.659, 1.334, 228.339, 3.437, 588.509, 789.092, 565.397, 537.935, 60.051, -0.717, 0.0, 0.051, , , , , , , , 
3607113645.68, 463.659, 1.334, 228.339, 3.437, 588.509, 789.092, 565.397, 537.935, 60.051, -0.717, 0.0, 0.051, 228.339, 537.935, 228.6, 900.0, 500.0, 1300.0, 400.0, 400.0
3607113646.01, 463.493, 1.333, 228.375, 3.489, 588.553, 800.576, 573.559, 548.079, 60.05, -0.717, 0.0, 0.051, , , , , , , , 
3607113647.01, 463.595, 1.335, 232.476, 2.429, 588.665, 568.675, 555.483, -11.792, 60.051, 0.978, 0.0, 0.053, , , , , , , , 
3607113648.01, 463.936, 1.333, 232.622, 2.465, 588.667, 578.242, 563.031, -39.707, 60.051, 0.976, 0.0, 0.053, , , , , , , , 
3607113648.01, 463.936, 1.333, 232.622, 2.465, 588.667, 578.242, 563.031, -39.707, 60.051, 0.976, 0.0, 0.053, 232.622, -39.707, 232.8, 900.0, 191.7, 1300.0, 708.3, 400.0
3607113648.35, 464.698, 1.328, 232.561, 2.474, 587.951, 577.838, 563.425, -37.972, 60.05, 0.977, 0.0, 0.05, , , , , , , , 
3607113649.01, 464.549, 1.331, 233.108, 2.491, 588.402, 584.412, 562.75, -96.393, 60.051, 0.964, 0.0, 0.051, , , , , , , , 
3607113650.01, 464.609, 1.329, 233.208, 2.478, 588.131, 581.251, 558.159, -106.454, 60.051, 0.962, 0.0, 0.053, , , , , , , , 
3607113650.68, 464.451, 1.33, 233.186, 2.469, 588.581, 580.826, 557.686, -4.483, 60.05, 0.604, 0.0, 0.053, , , , , , , , 
3607113650.68, 464.451, 1.33, 233.186, 2.469, 588.581, 580.826, 557.686, -4.483, 60.05, 0.604, 0.0, 0.053, 233.186, -4.483, 233.4, 755.2, -19.8, 1300.0, 775.0, 544.8
3607113651.01, 464.492, 1.331, 233.21, 2.483, 588.7, 582.401, 559.434, -105.959, 60.051, 0.962, 0.0, 0.051, , , , , , , , 
3607113652.01, 463.558, 1.335, 233.741, 2.476, 588.96, 582.421, 557.709, -113.176, 60.051, 0.959, 0.0, 0.052, , , , , , , , 
3607113653.35, 463.711, 1.335, 233.788, 2.471, 589.41, 582.02, 557.318, -113.665, 60.051, 0.959, 0.0, 0.051, , , , , , , , 
3607113653.35, 463.711, 1.335, 233.788, 2.471, 589.41, 582.02, 557.318, -113.665, 60.051, 0.959, 0.0, 0.051, 233.788, -113.665, 234.0, 529.5, -245.5, 1300.0, 775.0, 770.5
3607113653.35, 463.711, 1.335, 233.788, 2.471, 589.41, 582.02, 557.318, -113.665, 60.051, 0.959, 0.0, 0.051, , , , , , , , 
3607113654.35, 463.482, 1.335, 234.376, 2.452, 589.053, 578.447, 555.442, -106.612, 60.05, 0.961, 0.0, 0.052, , , , , , , , 
3607113655.35, 462.932, 1.336, 234.385, 2.481, 588.787, 584.654, 561.717, -104.485, 60.05, 0.962, 0.0, 0.053, , , , , , , , 
3607113655.68, 462.611, 1.336, 234.349, 2.465, 588.551, 581.266, 557.391, -107.891, 60.051, 0.96, 0.0, 0.05, , , , , , , , 
3607113655.68, 462.611, 1.336, 234.349, 2.465, 588.551, 581.266, 557.391, -107.891, 60.051, 0.96, 0.0, 0.05, 234.349, -107.891, 234.6, 319.1, -400.0, 1094.1, 719.1, 775.0
3607113656.01, 462.544, 1.336, 234.409, 2.45, 588.759, 579.435, 555.476, -109.02, 60.05, 0.96, 0.0, 0.054, , , , , , , , 
3607113657.01, 462.529, 1.337, 234.97, 2.452, 588.854, 579.557, 554.376, -113.43, 60.051, 0.958, 0.0, 0.05, , , , , , , , 
3607113658.35, 463.593, 1.333, 234.985, 2.463, 588.766, 583.438, 558.374, -115.15, 60.05, 0.958, 0.0, 0.052, , , , , , , , 
3607113658.35, 463.593, 1.333, 234.985, 2.463, 588.766, 583.438, 558.374, -115.15, 60.05, 0.958, 0.0, 0.052, 234.985, -115.15, 235.2, 80.6, -400.0, 855.6, 480.6, 775.0
3607113658.35, 463.593, 1.333, 234.985, 2.463, 588.766, 583.438, 558.374, -115.15, 60.05, 0.958, 0.0, 0.052, , , , , , , , 
3607113659.01, 463.507, 1.334, 237.356, 2.448, 588.504, 584.458, 558.895, -111.562, 60.05, 0.958, 0.0, 0.051, , , , , , , , 
3607113660.35, 463.627, 1.333, 237.361, 2.412, 589.231, 577.642, 551.417, -116.121, 60.05, 0.957, 0.0, 0.053, , , , , , , , 
3607113660.68, 463.672, 1.334, 237.377, 2.447, 589.223, 584.208, 558.681, -111.6, 60.05, 0.958, 0.0, 0.052, , , , , , , , 
3607113660.68, 463.672, 1.334, 237.377, 2.447, 589.223, 584.208, 558.681, -111.6, 60.05, 0.958, 0.0, 0.052, 237.377, -111.6, 237.6, 0.0, -400.0, 400.0, 400.0, 400.0
3607113661.35, 463.48, 1.335, 239.378, 2.387, 588.751, 575.509, 546.256, -121.537, 60.051, 0.951, 0.0, 0.332, , , , , , , , 
3607113662.01, 462.611, 1.337, 239.756, 2.421, 588.632, 583.643, 555.625, -120.956, 60.051, 0.953, 0.0, 0.052, , , , , , , , 
3607113663.35, 462.572, 1.336, 239.809, 2.44, 588.668, 587.839, 561.474, -118.941, 60.051, 0.956, 0.0, 0.052, , , , , , , , 
3607113663.35, 462.572, 1.336, 239.809, 2.44, 588.668, 587.839, 561.474, -118.941, 60.051, 0.956, 0.0, 0.052, 239.809, -118.941, 240.0, 0.0, -400.0, 400.0, 400.0, 400.0
3607113663.35, 462.572, 1.336, 239.809, 2.44, 588.668, 587.839, 561.474, -118.941, 60.051, 0.956, 0.0, 0.052, , , , , , , , 
3607113664.01, 463.154, 1.335, 242.174, 2.362, 588.731, 576.358, 546.944, -119.668, 60.05, 0.951, 0.0, 0.053, , , , , , , , 
3607113665.35, 462.005, 1.339, 242.137, 2.384, 588.793, 581.285, 551.477, -119.519, 60.05, 0.95, 0.0, 0.053, , , , , , , , 
3607113665.68, 461.967, 1.339, 242.189, 2.424, 588.548, 590.341, 563.405, -116.401, 60.051, 0.956, 0.0, 0.051, , , , , , , , 
3607113665.68, 461.967, 1.339, 242.189, 2.424, 588.548, 590.341, 563.405, -116.401, 60.051, 0.956, 0.0, 0.051, 242.189, -116.401, 242.4, 0.0, -400.0, 400.0, 400.0, 400.0
3607113666.01, 461.861, 1.339, 242.151, 2.397, 588.6, 586.023, 558.047, -120.705, 60.051, 0.954, 0.0, 0.05, , , , , , , , 
3607113667.01, 462.053, 1.339, 244.415, 3.856, 588.453, 947.162, 528.078, -768.055, 60.05, 0.558, 0.0, 0.058, , , , , , , , 
3607113668.35, 463.707, 1.337, 244.469, 3.887, 588.62, 952.766, 526.681, -774.145, 60.051, 0.553, 0.0, 0.053, , , , , , , , 
3607113668.35, 463.707, 1.337, 244.469, 3.887, 588.62, 952.766, 526.681, -774.145, 60.051, 0.553, 0.0, 0.053, 244.469, -774.145, 244.8, 0.0, -650.9, 400.0, 650.9, 400.0
3607113668.35, 463.707, 1.337, 244.469, 3.887, 588.62, 952.766, 526.681, -774.145, 60.051, 0.553, 0.0, 0.053, , , , , , , , 
3607113669.35, 462.93, 1.337, 245.107, 3.992, 588.82, 982.823, 538.742, -803.621, 60.05, 0.548, 0.0, 0.051, , , , , , , , 
3607113670.01, 462.98, 1.336, 245.033, 4.042, 588.856, 994.934, 545.965, -813.558, 60.051, 0.549, 0.0, 0.056, , , , , , , , 
3607113670.68, 463.315, 1.336, 245.089, 3.939, 589.003, 966.4, 528.51, -789.486, 60.05, 0.547, 0.0, 0.056, , , , , , , , 
3607113670.68, 463.315, 1.336, 245.089, 3.939, 589.003, 966.4, 528.51, -789.486, 60.05, 0.547, 0.0, 0.056, 245.089, -789.486, 245.4, -108.4, -883.4, 400.0, 775.0, 508.4
3607113671.01, 463.737, 1.337, 245.056, 3.954, 588.422, 972.727, 525.824, -798.092, 60.051, 0.541, 0.0, 0.052, , , , , , , , 
3607113672.35, 462.15, 1.34, 245.655, 4.084, 588.926, 1007.51, 550.869, -823.23, 60.05, 0.547, 0.0, 0.054, , , , , , , , 
3607113673.01, 461.998, 1.339, 245.648, 3.931, 588.568, 971.319, 527.628, -796.089, 60.051, 0.544, 0.0, 0.051, , , , , , , , 
3607113673.35, 462.25, 1.339, 245.662, 3.982, 588.375, 980.755, 533.926, -804.297, 60.051, 0.545, 0.0, 0.053, 245.648, -796.089, 246.0, -318.0, -1093.0, 400.0, 775.0, 718.0
3607113673.35, 462.25, 1.339, 245.662, 3.982, 588.375, 980.755, 533.926, -804.297, 60.051, 0.545, 0.0, 0.053, , , , , , , , 
3607113674.01, 463.026, 1.337, 246.309, 3.893, 588.35, 961.895, 528.539, -782.033, 60.051, 0.55, 0.0, 0.051, , , , , , , , 
3607113675.35, 461.583, 1.341, 246.269, 3.893, 588.542, 962.529, 525.114, -787.631, 60.051, 0.546, 0.0, 0.051, , , , , , , , 
3607113675.68, 461.461, 1.341, 246.24, 4.062, 588.605, 1004.147, 550.736, -821.309, 60.051, 0.549, 0.0, 0.053, , , , , , , , 
3607113675.68, 461.461, 1.341, 246.24, 4.062, 588.605, 1004.147, 550.736, -821.309, 60.051, 0.549, 0.0, 0.053, 246.24, -821.309, 246.6, -540.0, -1300.0, 235.0, 760.0, 775.0
3607113676.01, 461.514, 1.341, 246.255, 3.909, 588.344, 967.985, 529.851, -791.074, 60.051, 0.548, 0.0, 0.051, , , , , , , , 
3607113677.01, 461.461, 1.343, 246.884, 3.984, 588.989, 987.083, 536.496, -809.632, 60.051, 0.544, 0.0, 0.052, , , , , , , , 
3607113678.01, 461.997, 1.341, 246.873, 3.941, 588.448, 979.373, 526.938, -804.985, 60.051, 0.539, 0.0, 0.051, , , , , , , , 
3607113678.35, 463.11, 1.339, 246.864, 3.833, 588.443, 950.463, 513.368, -779.6, 60.05, 0.541, 0.0, 0.053, 246.873, -804.985, 247.2, -777.4, -1300.0, -2.4, 522.6, 775.0
3607113678.35, 463.11, 1.339, 246.864, 3.833, 588.443, 950.463, 513.368, -779.6, 60.05, 0.541, 0.0, 0.053, , , , , , , , 
3607113679.35, 462.104, 1.339, 251.185, 3.868, 588.525, 975.026, 530.071, -796.917, 60.051, 0.544, 0.0, 0.05, , , , , , , , 
3607113680.35, 461.892, 1.339, 251.188, 3.855, 588.799, 973.067, 529.079, -796.469, 60.051, 0.544, 0.0, 0.054, , , , , , , , 
3607113680.68, 462.66, 1.339, 251.153, 3.789, 588.437, 956.693, 510.639, -785.762, 60.051, 0.534, 0.0, 0.052, , , , , , , , 
3607113680.68, 462.66, 1.339, 251.153, 3.789, 588.437, 956.693, 510.639, -785.762, 60.051, 0.534, 0.0, 0.052, 251.153, -785.762, 251.4, -900.0, -1300.0, -500.0, 400.0, 400.0
3607113681.35, 462.34, 1.34, 254.679, 3.827, 588.868, 979.731, 534.087, -799.403, 60.051, 0.545, 0.0, 0.336, , , , , , , , 
3607113682.35, 463.496, 1.335, 255.33, 3.885, 588.607, 996.846, 543.523, -811.665, 60.051, 0.546, 0.0, 0.051, , , , , , , , 
3607113683.01, 463.602, 1.335, 255.331, 3.882, 588.262, 994.848, 538.02, -812.621, 60.051, 0.541, 0.0, 0.052, , , , , , , , 
3607113683.35, 463.766, 1.336, 255.315, 3.655, 588.905, 940.727, 503.305, -771.829, 60.05, 0.535, 0.0, 0.055, 255.331, -812.621, 255.6, -900.0, -1300.0, -500.0, 400.0, 400.0
3607113683.35, 463.766, 1.336, 255.315, 3.655, 588.905, 940.727, 503.305, -771.829, 60.05, 0.535, 0.0, 0.055, , , , , , , , 
3607113684.35, 464.209, 1.335, 259.506, 3.752, 588.63, 977.063, 520.538, -799.789, 60.051, 0.533, 0.0, 0.053, , , , , , , , 
3607113685.35, 463.575, 1.336, 259.524, 3.91, 588.584, 1020.617, 548.348, -835.157, 60.05, 0.538, 0.0, 0.05, , , , , , , , 
3607113685.68, 463.206, 1.34, 259.528, 3.867, 588.713, 1005.666, 550.791, -815.32, 60.051, 0.548, 0.0, 0.053, , , , , , , , 
3607113685.68, 463.206, 1.34, 259.528, 3.867, 588.713, 1005.666, 550.791, -815.32, 60.051, 0.548, 0.0, 0.053, 259.528, -815.32, 259.8, -900.0, -1300.0, -500.0, 400.0, 400.0
