TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607112922.01, 462.783, 5.473, 259.659, 9.621, 2423.426, 2505.262, 2292.409, -982.302, 60.05, 0.915, 0.0, 0.05, , , , , , , , 
3607112923.01, 464.79, 4.324, 259.672, 8.103, 1977.464, 2110.139, 1850.043, -991.869, 60.051, 0.877, 0.0, 0.05, , , , , , , , 
3607112923.68, 464.926, 4.323, 259.693, 8.134, 1976.913, 2116.611, 1860.977, -988.025, 60.05, 0.879, 0.0, 0.049, , , , , , , , 
3607112923.68, 464.926, 4.323, 259.693, 8.134, 1976.913, 2116.611, 1860.977, -988.025, 60.05, 0.879, 0.0, 0.049, 259.693, -988.025, 259.8, -900.0, -1300.0, -500.0, 400.0, 400.0
3607112924.01, 465.047, 4.322, 258.933, 8.166, 1976.714, 2119.547, 1861.028, -991.318, 60.05, 0.878, 0.0, 0.33, , , , , , , , 
3607112925.01, 464.004, 4.332, 255.476, 8.213, 1977.305, 2103.846, 1844.141, -992.525, 60.05, 0.877, 0.0, 0.049, , , , , , , , 
3607112926.01, 463.931, 4.332, 255.483, 8.249, 1977.166, 2113.166, 1855.354, -991.888, 60.05, 0.878, 0.0, 0.048, , , , , , , , 
3607112926.01, 463.931, 4.332, 255.483, 8.249, 1977.166, 2113.166, 1855.354, -991.888, 60.05, 0.878, 0.0, 0.048, 255.483, -991.888, 255.6, -900.0, -1300.0, -500.0, 400.0, 400.0
3607112926.01, 463.931, 4.332, 255.483, 8.249, 1977.166, 2113.166, 1855.354, -991.888, 60.05, 0.878, 0.0, 0.048, , , , , , , , 
3607112927.01, 463.828, 4.333, 251.369, 8.346, 1977.142, 2103.444, 1850.144, -984.465, 60.051, 0.88, 0.0, 0.05, , , , , , , , 
3607112928.01, 464.548, 4.328, 251.284, 8.341, 1977.32, 2102.05, 1848.362, -981.411, 60.05, 0.879, 0.0, 0.047, , , , , , , , 
3607112928.68, 464.87, 4.324, 251.293, 8.383, 1977.345, 2111.415, 1861.65, -979.011, 60.05, 0.882, 0.0, 0.05, , , , , , , , 
3607112928.68, 464.87, 4.324, 251.293, 8.383, 1977.345, 2111.415, 1861.65, -979.011, 60.05, 0.882, 0.0, 0.05, 251.293, -979.011, 251.4, -900.0, -1300.0, -500.0, 400.0, 400.0
3607112929.01, 464.838, 4.323, 250.698, 8.414, 1977.08, 2115.442, 1859.722, -987.638, 60.05, 0.879, 0.0, 0.334, , , , , , , , 
