TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1
3607113113.01, 453.931, 4.42, 259.826, 8.146, 1974.294, 2120.404, 1862.257, -990.711, 60.05, 0.878, 0.0, 0.048, , , , , , , , 
3607113114.01, 454.056, 4.42, 259.805, 8.132, 1973.96, 2114.981, 1859.748, -984.854, 60.051, 0.879, 0.0, 0.049, , , , , , , , 
3607113114.68, 454.448, 4.418, 259.809, 8.114, 1974.768, 2112.031, 1856.697, -982.37, 60.05, 0.879, 0.0, 0.048, , , , , , , , 
3607113114.68, 454.448, 4.418, 259.809, 8.114, 1974.768, 2112.031, 1856.697, -982.37, 60.05, 0.879, 0.0, 0.048, 259.809, -982.37, 259.8, -900.0, -1300.0, -500.0, 400.0, 400.0
3607113115.01, 454.986, 4.412, 259.136, 8.165, 1974.519, 2117.536, 1861.798, -986.273, 60.05, 0.879, 0.0, 0.335, , , , , , , , 
3607113116.01, 455.008, 4.411, 255.555, 8.251, 1974.405, 2111.88, 1858.401, -982.888, 60.05, 0.88, 0.0, 0.05, , , , , , , , 
3607113117.01, 455.031, 4.413, 255.584, 8.26, 1975.239, 2114.617, 1860.292, -986.428, 60.051, 0.88, 0.0, 0.05, , , , , , , , 
3607113117.01, 455.031, 4.413, 255.584, 8.26, 1975.239, 2114.617, 1860.292, -986.428, 60.051, 0.88, 0.0, 0.05, 255.584, -986.428, 255.6, -900.0, -1300.0, -500.0, 400.0, 400.0
3607113117.35, 455.049, 4.412, 255.591, 8.249, 1975.103, 2112.012, 1856.586, -985.663, 60.05, 0.879, 0.0, 0.05, , , , , , , , 
3607113118.01, 455.671, 4.408, 251.408, 8.38, 1976.071, 2108.924, 1859.745, -975.787, 60.05, 0.882, 0.0, 0.05, , , , , , , , 
3607113119.01, 455.929, 4.403, 251.383, 8.377, 1975.663, 2108.638, 1857.781, -977.92, 60.05, 0.881, 0.0, 0.05, , , , , , , , 
3607113119.68, 455.965, 4.403, 251.36, 8.349, 1975.479, 2102.867, 1850.646, -978.862, 60.051, 0.88, 0.0, 0.049, , , , , , , , 
3607113119.68, 455.965, 4.403, 251.36, 8.349, 1975.479, 2102.867, 1850.646, -978.862, 60.051, 0.88, 0.0, 0.049, 251.36, -978.862, 251.4, -900.0, -1300.0, -500.0, 400.0, 400.0
3607113120.35, 455.973, 4.403, 247.183, 8.511, 1975.859, 2107.343, 1863.406, -968.527, 60.05, 0.884, 0.0, 0.05, , , , , , , , 
3607113121.35, 456.218, 4.403, 247.114, 8.485, 1975.24, 2099.443, 1852.111, -969.434, 60.05, 0.882, 0.0, 0.049, , , , , , , , 
3607113122.01, 456.943, 4.395, 247.129, 8.498, 1975.938, 2103.827, 1858.544, -969.318, 60.05, 0.884, 0.0, 0.05, , , , , , , , 
3607113122.35, 456.959, 4.396, 247.115, 8.501, 1976.249, 2103.888, 1857.327, -969.374, 60.051, 0.883, 0.0, 0.049, 247.129, -969.318, 247.2, -873.4, -1300.0, -98.4, 426.6, 775.0
3607113122.35, 456.959, 4.396, 247.115, 8.501, 1976.249, 2103.888, 1857.327, -969.374, 60.051, 0.883, 0.0, 0.049, , , , , , , , 
3607113123.01, 457.006, 4.395, 246.485, 8.52, 1976.331, 2103.406, 1855.74, -971.531, 60.05, 0.882, 0.0, 0.049, , , , , , , , 
3607113124.01, 457.008, 4.396, 246.513, 8.496, 1976.212, 2098.181, 1846.939, -976.897, 60.051, 0.88, 0.0, 0.049, , , , , , , , 
3607113124.68, 457.408, 4.393, 246.504, 8.533, 1976.529, 2106.485, 1857.235, -975.14, 60.05, 0.882, 0.0, 0.05, , , , , , , , 
3607113124.68, 457.408, 4.393, 246.504, 8.533, 1976.529, 2106.485, 1857.235, -975.14, 60.05, 0.882, 0.0, 0.05, 246.504, -975.14, 246.6, -639.0, -1300.0, 136.0, 661.0, 775.0
3607113125.01, 458.081, 4.386, 246.424, 8.508, 1976.544, 2100.726, 1849.979, -977.113, 60.051, 0.881, 0.0, 0.327, , , , , , , , 
3607113126.35, 458.034, 4.389, 245.903, 8.542, 1977.476, 2103.693, 1857.344, -969.197, 60.051, 0.883, 0.0, 0.05, , , , , , , , 
3607113127.35, 458.014, 4.387, 245.883, 8.532, 1976.833, 2101.295, 1854.658, -969.185, 60.05, 0.883, 0.0, 0.05, , , , , , , , 
3607113127.35, 458.014, 4.387, 245.883, 8.532, 1976.833, 2101.295, 1854.658, -969.185, 60.05, 0.883, 0.0, 0.05, 245.883, -969.185, 246.0, -406.1, -1181.1, 368.9, 775.0, 775.0
3607113127.35, 458.014, 4.387, 245.883, 8.532, 1976.833, 2101.295, 1854.658, -969.185, 60.05, 0.883, 0.0, 0.05, , , , , , , , 
3607113128.01, 457.694, 4.391, 245.311, 8.547, 1975.853, 2100.396, 1852.316, -971.835, 60.051, 0.882, 0.0, 0.051, , , , , , , , 
3607113129.35, 457.0, 4.396, 245.29, 8.53, 1976.078, 2096.568, 1848.303, -971.557, 60.051, 0.882, 0.0, 0.05, , , , , , , , 
3607113129.68, 457.137, 4.395, 245.327, 8.549, 1976.227, 2100.538, 1856.885, -962.986, 60.05, 0.884, 0.0, 0.05, , , , , , , , 
3607113129.68, 457.137, 4.395, 245.327, 8.549, 1976.227, 2100.538, 1856.885, -962.986, 60.05, 0.884, 0.0, 0.05, 245.327, -962.986, 245.4, -197.6, -972.6, 400.0, 775.0, 597.6
3607113130.35, 456.991, 4.396, 244.7, 8.557, 1976.528, 2099.094, 1849.739, -976.898, 60.05, 0.881, 0.0, 0.05, , , , , , , , 
3607113131.35, 457.404, 4.393, 244.74, 8.56, 1976.275, 2098.792, 1848.791, -975.625, 60.051, 0.881, 0.0, 0.051, , , , , , , , 
3607113132.35, 457.981, 4.388, 244.702, 8.588, 1977.31, 2105.031, 1855.079, -976.558, 60.05, 0.881, 0.0, 0.049, , , , , , , , 
3607113132.35, 457.981, 4.388, 244.702, 8.588, 1977.31, 2105.031, 1855.079, -976.558, 60.05, 0.881, 0.0, 0.049, 244.702, -976.558, 244.8, 0.0, -738.2, 400.0, 738.2, 400.0
3607113132.35, 457.981, 4.388, 244.702, 8.588, 1977.31, 2105.031, 1855.079, -976.558, 60.05, 0.881, 0.0, 0.049, , , , , , , , 
3607113133.01, 458.038, 4.387, 242.456, 8.42, 1977.268, 2039.839, 1860.088, -805.757, 60.051, 0.912, 0.0, 0.05, , , , , , , , 
3607113134.35, 457.832, 4.388, 242.35, 8.07, 1976.598, 1958.258, 1870.097, -553.355, 60.051, 0.955, 0.0, 0.049, , , , , , , , 
3607113134.68, 458.393, 4.385, 242.36, 8.018, 1976.796, 1947.826, 1860.863, -548.303, 60.05, 0.956, 0.0, 0.049, , , , , , , , 
3607113134.68, 458.393, 4.385, 242.36, 8.018, 1976.796, 1947.826, 1860.863, -548.303, 60.05, 0.956, 0.0, 0.049, 242.36, -548.303, 242.4, 0.0, -400.0, 400.0, 400.0, 400.0
3607113135.01, 458.922, 4.377, 242.124, 8.053, 1976.433, 1953.078, 1865.447, -551.778, 60.051, 0.955, 0.0, 0.336, , , , , , , , 
3607113136.35, 458.851, 4.381, 240.026, 7.875, 1977.204, 1893.231, 1878.304, -175.988, 60.05, 0.992, 0.0, 0.051, , , , , , , , 
3607113137.35, 458.928, 4.38, 240.014, 7.857, 1977.465, 1888.905, 1873.999, -177.102, 60.05, 0.992, 0.0, 0.048, , , , , , , , 
3607113137.35, 458.928, 4.38, 240.014, 7.857, 1977.465, 1888.905, 1873.999, -177.102, 60.05, 0.992, 0.0, 0.048, 240.014, -177.102, 240.0, 0.0, -400.0, 400.0, 400.0, 400.0
3607113137.35, 458.928, 4.38, 240.014, 7.857, 1977.465, 1888.905, 1873.999, -177.102, 60.05, 0.992, 0.0, 0.048, , , , , , , , 
3607113138.35, 459.793, 4.371, 237.614, 7.914, 1977.352, 1884.119, 1868.863, -182.148, 60.05, 0.992, 0.0, 0.049, , , , , , , , 
3607113139.35, 459.923, 4.37, 237.608, 7.921, 1977.229, 1885.788, 1869.843, -184.774, 60.05, 0.992, 0.0, 0.049, , , , , , , , 
3607113139.68, 459.851, 4.37, 237.653, 7.951, 1977.183, 1893.278, 1878.098, -177.223, 60.05, 0.992, 0.0, 0.049, , , , , , , , 
3607113139.68, 459.851, 4.37, 237.653, 7.951, 1977.183, 1893.278, 1878.098, -177.223, 60.05, 0.992, 0.0, 0.049, 237.653, -177.223, 237.6, 0.0, -400.0, 400.0, 400.0, 400.0
3607113140.35, 459.946, 4.37, 235.236, 8.03, 1977.089, 1892.478, 1879.146, -176.046, 60.05, 0.993, 0.0, 0.051, , , , , , , , 
3607113141.35, 460.197, 4.368, 235.223, 7.989, 1977.802, 1883.479, 1869.158, -172.605, 60.05, 0.993, 0.0, 0.051, , , , , , , , 
3607113142.35, 460.785, 4.361, 235.259, 7.996, 1977.7, 1884.645, 1870.401, -169.685, 60.05, 0.993, 0.0, 0.05, , , , , , , , 
3607113142.35, 460.785, 4.361, 235.259, 7.996, 1977.7, 1884.645, 1870.401, -169.685, 60.05, 0.993, 0.0, 0.05, 235.259, -169.685, 235.2, 0.0, -400.0, 752.9, 400.0, 752.9
3607113142.35, 460.785, 4.361, 235.259, 7.996, 1977.7, 1884.645, 1870.401, -169.685, 60.05, 0.993, 0.0, 0.05, , , , , , , , 
3607113143.35, 460.906, 4.359, 234.662, 8.03, 1977.162, 1887.36, 1872.973, -174.047, 60.05, 0.992, 0.0, 0.05, , , , , , , , 
3607113144.35, 460.964, 4.362, 234.644, 8.048, 1977.97, 1891.385, 1877.06, -172.88, 60.051, 0.993, 0.0, 0.05, , , , , , , , 
3607113144.68, 460.723, 4.365, 234.628, 8.03, 1977.926, 1887.027, 1871.783, -179.704, 60.05, 0.992, 0.0, 0.05, , , , , , , , 
3607113144.68, 460.723, 4.365, 234.628, 8.03, 1977.926, 1887.027, 1871.783, -179.704, 60.05, 0.992, 0.0, 0.05, 234.628, -179.704, 234.6, 214.5, -400.0, 989.5, 614.5, 775.0
3607113145.35, 459.671, 4.368, 234.017, 8.076, 1977.052, 1892.803, 1880.083, -170.908, 60.05, 0.993, 0.0, 0.05, , , , , , , , 
3607113146.35, 459.901, 4.37, 234.026, 8.072, 1977.113, 1892.167, 1878.55, -166.788, 60.05, 0.993, 0.0, 0.05, , , , , , , , 
3607113147.35, 459.861, 4.37, 234.039, 8.037, 1977.435, 1884.451, 1870.308, -170.04, 60.051, 0.993, 0.0, 0.05, , , , , , , , 
3607113147.35, 459.861, 4.37, 234.039, 8.037, 1977.435, 1884.451, 1870.308, -170.04, 60.051, 0.993, 0.0, 0.05, 234.039, -170.04, 234.0, 435.4, -339.6, 1210.4, 775.0, 775.0
3607113147.35, 459.861, 4.37, 234.039, 8.037, 1977.435, 1884.451, 1870.308, -170.04, 60.051, 0.993, 0.0, 0.05, , , , , , , , 
3607113148.35, 458.79, 4.379, 233.465, 8.082, 1976.851, 1890.113, 1875.737, -172.109, 60.051, 0.993, 0.0, 0.05, , , , , , , , 
3607113149.35, 458.783, 4.379, 233.411, 8.103, 1976.691, 1894.199, 1880.336, -171.689, 60.051, 0.993, 0.0, 0.05, , , , , , , , 
3607113149.68, 458.946, 4.377, 233.42, 8.054, 1976.838, 1883.746, 1869.007, -178.723, 60.051, 0.992, 0.0, 0.049, , , , , , , , 
3607113149.68, 458.946, 4.377, 233.42, 8.054, 1976.838, 1883.746, 1869.007, -178.723, 60.051, 0.992, 0.0, 0.049, 233.42, -178.723, 233.4, 667.5, -107.5, 1300.0, 775.0, 632.5
3607113150.35, 458.951, 4.378, 232.869, 8.137, 1976.48, 1897.908, 1885.708, -162.502, 60.051, 0.994, 0.0, 0.05, , , , , , , , 
3607113151.35, 459.254, 4.377, 232.856, 8.097, 1977.244, 1888.072, 1874.024, -168.681, 60.05, 0.993, 0.0, 0.05, , , , , , , , 
3607113152.35, 459.806, 4.371, 232.815, 8.109, 1976.465, 1891.053, 1877.06, -170.113, 60.05, 0.993, 0.0, 0.049, , , , , , , , 
3607113152.35, 459.806, 4.371, 232.815, 8.109, 1976.465, 1891.053, 1877.06, -170.113, 60.05, 0.993, 0.0, 0.049, 232.815, -170.113, 232.8, 894.4, 119.4, 1300.0, 775.0, 405.6
