TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111955.35, 454.562, 6.676, 240.296, 12.529, 2996.407, 3013.248, 2843.935, 986.135, 60.051, -0.944, 0.0, 0.052, -0.925, -0.895, -0.955
3607111956.35, 496.953, 6.322, 240.196, 11.997, 2930.853, 2886.076, 2731.737, 915.714, 60.05, -0.947, 0.0, 0.053, -0.925, -0.895, -0.955
3607111957.35, 482.46, 6.679, 240.319, 12.673, 2975.096, 3048.121, 2874.268, 1003.751, 60.05, -0.943, 0.0, 0.057, -0.925, -0.895, -0.955
3607111958.35, 499.76, 6.512, 240.27, 12.055, 2921.304, 2900.782, 2744.3, 918.531, 60.051, -0.946, 0.0, 0.055, -0.925, -0.895, -0.955
3607111959.35, 493.84, 6.614, 240.281, 12.393, 2944.129, 2979.216, 2807.685, 980.98, 60.05, -0.943, 0.0, 0.057, -0.925, -0.895, -0.955
