TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607112001.01, 444.985, 1.44, 239.677, 2.417, 600.432, 580.925, 550.669, -124.228, 60.05, 0.95, 0.0, 0.052, 1.0, 0.97, -0.97
3607112002.01, 446.912, 1.374, 239.657, 2.384, 585.131, 576.019, 546.315, -124.089, 60.051, 0.95, 0.0, 0.056, 1.0, 0.97, -0.97
3607112003.01, 446.62, 1.373, 239.69, 2.39, 585.192, 577.731, 547.21, -125.281, 60.05, 0.949, 0.0, 0.055, 1.0, 0.97, -0.97
3607112004.01, 448.01, 1.374, 239.683, 2.237, 585.366, 541.905, 507.554, -131.735, 60.051, 0.94, 0.0, 0.053, 1.0, 0.97, -0.97
3607112005.01, 447.856, 1.375, 239.692, 2.431, 585.003, 592.505, 560.76, -121.766, 60.051, 0.948, 0.0, 0.051, 1.0, 0.97, -0.97
