TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111948.68, 451.47, 6.707, 240.052, 11.948, 2991.969, 2871.754, 2859.703, -202.37, 60.05, 0.996, 0.0, 0.041, 1.0, 0.97, -0.97
3607111949.68, 450.771, 6.716, 240.041, 11.826, 2991.736, 2842.814, 2830.412, -199.413, 60.051, 0.996, 0.0, 0.054, 1.0, 0.97, -0.97
3607111950.68, 450.699, 6.712, 240.194, 11.826, 2989.753, 2842.909, 2830.613, -205.325, 60.05, 0.996, 0.0, 0.058, 1.0, 0.97, -0.97
3607111951.68, 451.884, 6.706, 240.176, 11.786, 2993.684, 2833.786, 2821.406, -204.268, 60.05, 0.996, 0.0, 0.047, 1.0, 0.97, -0.97
3607111952.68, 451.839, 6.703, 240.237, 11.801, 2991.708, 2837.211, 2825.812, -192.738, 60.051, 0.996, 0.0, 0.057, 1.0, 0.97, -0.97
