TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111942.35, 453.065, 6.691, 240.192, 12.548, 2994.018, 3017.105, 2850.285, 979.897, 60.051, -0.945, 0.0, 0.049, -0.925, -0.895, -0.955
3607111943.35, 494.308, 6.355, 240.253, 12.185, 2943.407, 2930.626, 2767.19, 947.638, 60.05, -0.944, 0.0, 0.059, -0.925, -0.895, -0.955
3607111944.35, 479.332, 6.707, 240.344, 12.42, 2977.561, 2985.91, 2820.541, 961.236, 60.051, -0.945, 0.0, 0.049, -0.925, -0.895, -0.955
3607111945.35, 504.522, 6.323, 240.339, 12.109, 2896.819, 2912.714, 2747.841, 945.225, 60.05, -0.943, 0.0, 0.061, -0.925, -0.895, -0.955
3607111946.35, 484.484, 6.67, 240.312, 12.386, 2969.314, 2978.741, 2814.02, 957.195, 60.051, -0.945, 0.0, 0.048, -0.925, -0.895, -0.955
