TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607112013.68, 443.651, 1.379, 239.698, 2.405, 583.463, 581.162, 552.504, -120.783, 60.051, 0.952, 0.0, 0.057, 1.0, 0.97, -0.97
3607112014.68, 443.521, 1.38, 239.703, 2.403, 583.72, 579.607, 551.201, -122.835, 60.051, 0.952, 0.0, 0.053, 1.0, 0.97, -0.97
3607112015.68, 445.103, 1.378, 239.752, 2.373, 584.579, 575.95, 547.025, -120.999, 60.051, 0.951, 0.0, 0.049, 1.0, 0.97, -0.97
3607112016.68, 445.162, 1.377, 239.726, 2.405, 583.697, 581.252, 552.671, -123.437, 60.051, 0.952, 0.0, 0.053, 1.0, 0.97, -0.97
3607112017.68, 444.769, 1.378, 239.741, 2.362, 583.961, 568.992, 539.207, -124.869, 60.05, 0.949, 0.0, 0.054, 1.0, 0.97, -0.97
