TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111600.35, 458.691, 3.328, 240.003, 5.952, 1494.432, 1432.7, 1415.195, -168.541, 60.05, 0.988, 0.0, 0.052, 1.0, 0.97, -0.97
3607111601.35, 458.66, 3.328, 239.887, 5.964, 1494.986, 1436.959, 1418.739, -169.914, 60.05, 0.988, 0.0, 0.052, 1.0, 0.97, -0.97
3607111602.35, 458.709, 3.326, 239.967, 5.974, 1494.543, 1436.577, 1419.292, -165.953, 60.051, 0.988, 0.0, 0.055, 1.0, 0.97, -0.97
3607111603.35, 459.731, 3.32, 239.853, 5.962, 1494.609, 1433.367, 1416.219, -164.694, 60.051, 0.988, 0.0, 0.055, 1.0, 0.97, -0.97
3607111604.35, 459.69, 3.319, 239.875, 5.974, 1493.936, 1435.335, 1418.857, -165.75, 60.051, 0.989, 0.0, 0.057, 1.0, 0.97, -0.97
