TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111606.68, 459.911, 3.319, 239.712, 7.415, 1494.426, 1780.267, 1386.86, -1102.505, 60.051, 0.779, 0.0, 0.056, 0.85, 0.88, 0.82
3607111607.68, 459.95, 3.32, 239.748, 7.422, 1495.072, 1783.605, 1391.002, -1103.572, 60.051, 0.78, 0.0, 0.057, 0.85, 0.88, 0.82
3607111608.68, 459.824, 3.321, 239.784, 7.411, 1494.6, 1781.086, 1389.287, -1100.938, 60.051, 0.78, 0.0, 0.056, 0.85, 0.88, 0.82
3607111609.68, 459.902, 3.319, 239.771, 7.429, 1494.7, 1785.531, 1389.623, -1107.124, 60.051, 0.778, 0.0, 0.054, 0.85, 0.88, 0.82
3607111610.68, 460.0, 3.318, 239.774, 7.384, 1494.467, 1774.895, 1378.859, -1104.27, 60.05, 0.777, 0.0, 0.056, 0.85, 0.88, 0.82
