TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111640.35, 462.486, 1.336, 239.801, 2.435, 588.574, 586.882, 559.439, -119.2, 60.051, 0.955, 0.0, 0.053, 1.0, 0.97, -0.97
3607111641.35, 462.786, 1.337, 239.77, 2.439, 588.571, 587.82, 559.966, -119.78, 60.051, 0.954, 0.0, 0.057, 1.0, 0.97, -0.97
3607111642.35, 462.661, 1.335, 239.72, 2.427, 588.223, 584.666, 556.664, -119.8, 60.051, 0.953, 0.0, 0.052, 1.0, 0.97, -0.97
3607111643.35, 464.271, 1.333, 239.71, 2.373, 588.171, 572.989, 543.57, -121.07, 60.051, 0.95, 0.0, 0.054, 1.0, 0.97, -0.97
3607111644.35, 463.604, 1.334, 239.676, 2.423, 588.715, 584.424, 556.257, -120.506, 60.051, 0.954, 0.0, 0.054, 1.0, 0.97, -0.97
3607111645.35, 463.53, 1.334, 239.693, 2.422, 588.639, 583.973, 556.307, -121.482, 60.051, 0.954, 0.0, 0.051, 1.0, 0.97, -0.97
