TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111560.01, 461.601, 6.584, 240.238, 12.051, 3002.2, 2896.902, 2885.316, -194.137, 60.05, 0.996, 0.0, 0.058, 1.0, 0.97, -0.97
3607111561.01, 460.778, 6.594, 240.244, 11.853, 3001.076, 2849.125, 2837.019, -204.183, 60.05, 0.996, 0.0, 0.066, 1.0, 0.97, -0.97
3607111562.01, 460.825, 6.592, 240.136, 11.831, 3001.375, 2844.085, 2831.809, -202.598, 60.05, 0.996, 0.0, 0.057, 1.0, 0.97, -0.97
3607111563.01, 459.871, 6.605, 240.177, 11.87, 3000.262, 2853.106, 2840.858, -199.027, 60.051, 0.996, 0.0, 0.051, 1.0, 0.97, -0.97
3607111564.01, 459.79, 6.606, 240.144, 11.803, 2999.901, 2837.605, 2824.551, -209.975, 60.051, 0.995, 0.0, 0.059, 1.0, 0.97, -0.97
3607111565.01, 459.787, 6.605, 240.123, 11.88, 2999.211, 2855.782, 2843.243, -203.037, 60.051, 0.996, 0.0, 0.055, 1.0, 0.97, -0.97
