TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111587.68, 460.732, 3.314, 239.834, 5.978, 1494.472, 1437.519, 1421.306, -163.41, 60.051, 0.989, 0.0, 0.055, 1.0, 0.97, -0.97
3607111588.68, 460.743, 3.313, 239.82, 5.965, 1494.23, 1435.115, 1417.388, -164.738, 60.051, 0.988, 0.0, 0.056, 1.0, 0.97, -0.97
3607111589.68, 460.748, 3.314, 239.925, 5.969, 1495.463, 1435.772, 1418.349, -163.23, 60.05, 0.988, 0.0, 0.053, 1.0, 0.97, -0.97
3607111590.68, 459.752, 3.321, 239.893, 5.94, 1494.284, 1428.774, 1411.304, -165.66, 60.05, 0.988, 0.0, 0.055, 1.0, 0.97, -0.97
3607111591.68, 459.662, 3.321, 239.895, 5.978, 1494.998, 1438.492, 1421.412, -163.731, 60.051, 0.988, 0.0, 0.055, 1.0, 0.97, -0.97
