TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111567.01, 515.074, 5.363, 239.808, 12.698, 2687.399, 3052.231, 2448.918, -1807.424, 60.05, 0.802, 0.0, 0.049, 0.85, 0.88, 0.82
3607111568.01, 511.278, 5.501, 239.782, 13.157, 2741.108, 3158.976, 2544.636, -1858.726, 60.051, 0.806, 0.0, 0.051, 0.85, 0.88, 0.82
3607111569.01, 509.234, 5.635, 239.849, 13.312, 2777.275, 3194.76, 2570.16, -1883.836, 60.051, 0.805, 0.0, 0.057, 0.85, 0.88, 0.82
3607111570.01, 509.263, 5.478, 239.864, 13.145, 2748.039, 3155.445, 2539.056, -1860.836, 60.051, 0.805, 0.0, 0.057, 0.85, 0.88, 0.82
3607111571.01, 510.135, 5.518, 239.821, 13.127, 2750.815, 3151.239, 2534.249, -1861.531, 60.05, 0.804, 0.0, 0.053, 0.85, 0.88, 0.82
3607111572.01, 509.021, 5.485, 239.913, 13.191, 2750.776, 3168.613, 2548.553, -1870.072, 60.051, 0.804, 0.0, 0.058, 0.85, 0.88, 0.82
