TIME, DC_V, DC_I, AC_VRMS_1, AC_VRMS_2, AC_VRMS_3, AC_IRMS_1, AC_IRMS_2, AC_IRMS_3, DC_P, AC_S_1, AC_S_2, AC_S_3, AC_P_1, AC_P_2, AC_P_3, AC_Q_1, AC_Q_2, AC_Q_3, AC_FREQ_1, AC_FREQ_2, AC_FREQ_3, AC_PF_1, AC_PF_2, AC_PF_3, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1, V_ACT_2, Q_ACT_2, V_TARGET_2, Q_TARGET_2, Q_MIN_2, Q_MAX_2, Q_MIN_ERROR_2, Q_MAX_ERROR_2, V_ACT_3, Q_ACT_3, V_TARGET_3, Q_TARGET_3, Q_MIN_3, Q_MAX_3, Q_MIN_ERROR_3, Q_MAX_ERROR_3
1524256505.97, 799.220397949, 28.3910751343, 248.840530396, 248.854171753, 248.855667114, 38.3740615845, 38.4331169128, 38.5342597961, 22690.726367, 9615.77604167, 9615.77604167, 9615.77604167, 7634.30664062, 7634.30664062, 7634.30664062, -5761.57942708, -5761.57942708, -5761.57942708, 50.0, 50.0, 50.0, 0.795323967934, 0.795323967934, 0.795323967934, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256506.51, 810.664611816, 27.9490699768, 248.90737915, 248.916900635, 248.90612793, 38.1255493164, 38.3036651611, 38.3637390137, 22657.3219634, 9571.71940104, 9571.71940104, 9571.71940104, 7520.92773438, 7520.92773438, 7520.92773438, -5815.28385417, -5815.28385417, -5815.28385417, 50.0, 50.0, 50.0, 0.796836614609, 0.796836614609, 0.796836614609, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256506.55, 818.752075195, 27.657459259, 248.90737915, 248.916900635, 248.902664185, 38.1314964294, 38.2385368347, 38.3517875671, 22644.602163, 9555.640625, 9555.640625, 9555.640625, 7481.40625, 7481.40625, 7481.40625, -5808.91210938, -5808.91210938, -5808.91210938, 50.0, 50.0, 50.0, 0.796356737614, 0.796356737614, 0.796356737614, 0.0, 0.0, 248.90737915, -5815.28385417, 248.88125, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 248.916900635, -5815.28385417, 248.88125, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 248.90612793, -5815.28385417, 248.88125, -5750.0, -6250.0, -5250.0, 500.0, 500.0
1524256506.97, 818.847839355, 27.6771430969, 244.750488281, 244.738265991, 244.728240967, 38.6626625061, 38.8309593201, 39.0125007629, 22663.3688244, 9555.72330729, 9555.72330729, 9555.72330729, 7595.30338542, 7595.30338542, 7595.30338542, -5766.61914062, -5766.61914062, -5766.61914062, 50.0, 50.0, 50.0, 0.797176659107, 0.797176659107, 0.797176659107, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256507.97, 817.303466797, 27.7422523499, 244.785003662, 244.783355713, 244.786254883, 38.8616790771, 38.9460525513, 39.0169296265, 22673.8390223, 9529.58984375, 9529.58984375, 9529.58984375, 7572.43880208, 7572.43880208, 7572.43880208, -5770.07552083, -5770.07552083, -5770.07552083, 50.0, 50.0, 50.0, 0.793876171112, 0.793876171112, 0.793876171112, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256508.0, 812.236816406, 28.0570926666, 244.787628174, 244.780807495, 244.781860352, 38.7859954834, 38.8759269714, 38.9888114929, 22789.0036252, 9485.34895833, 9485.34895833, 9485.34895833, 7501.87825521, 7501.87825521, 7501.87825521, -5764.08463542, -5764.08463542, -5764.08463542, 50.0, 50.0, 50.0, 0.794204115868, 0.794204115868, 0.794204115868, 0.0, 0.0, 244.785003662, -5770.07552083, 244.7625, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 244.783355713, -5770.07552083, 244.7625, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 244.786254883, -5770.07552083, 244.7625, -5750.0, -6250.0, -5250.0, 500.0, 500.0
1524256508.04, 805.850097656, 28.1613578796, 244.787628174, 244.759597778, 244.7784729, 38.8106994629, 38.848865509, 39.0073928833, 22693.8329974, 9516.87760417, 9516.87760417, 9516.87760417, 7494.72070312, 7494.72070312, 7494.72070312, -5787.36197917, -5787.36197917, -5787.36197917, 50.0, 50.0, 50.0, 0.798611164093, 0.798611164093, 0.798611164093, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256508.98, 803.742126465, 28.4230594635, 240.614578247, 240.632415771, 240.634475708, 39.6170730591, 39.8032836914, 39.8051834106, 22844.8102538, 9505.75716146, 9505.75716146, 9505.75716146, 7560.40885417, 7560.40885417, 7560.40885417, -5799.67903646, -5799.67903646, -5799.67903646, 50.0, 50.0, 50.0, 0.797947764397, 0.797947764397, 0.797947764397, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256509.52, 809.372009277, 28.1325931549, 240.670150757, 240.664672852, 240.65776062, 39.4189834595, 39.4197425842, 39.4007148743, 22769.733448, 9456.40559896, 9456.40559896, 9456.40559896, 7494.64648438, 7494.64648438, 7494.64648438, -5769.46549479, -5769.46549479, -5769.46549479, 50.0, 50.0, 50.0, 0.795026242733, 0.795026242733, 0.795026242733, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256509.56, 805.533203125, 28.3860759735, 240.668228149, 240.658508301, 240.652603149, 39.4079475403, 39.5355911255, 39.6473274231, 22865.9267031, 9518.57942708, 9518.57942708, 9518.57942708, 7545.82291667, 7545.82291667, 7545.82291667, -5753.38606771, -5753.38606771, -5753.38606771, 50.0, 50.0, 50.0, 0.793804943562, 0.793804943562, 0.793804943562, 0.0, 0.0, 240.670150757, -5769.46549479, 240.64375, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 240.664672852, -5769.46549479, 240.64375, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 240.65776062, -5769.46549479, 240.64375, -5750.0, -6250.0, -5250.0, 500.0, 500.0
1524256509.97, 801.800048828, 28.3352451324, 236.498382568, 236.486663818, 236.482025146, 36.1123123169, 36.2284889221, 36.435256958, 22719.2009308, 8589.59505208, 8589.59505208, 8589.59505208, 7599.73177083, 7599.73177083, 7599.73177083, -4015.96223958, -4015.96223958, -4015.96223958, 50.0, 50.0, 50.0, 0.88402557373, 0.88402557373, 0.88402557373, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256510.97, 804.74798584, 28.1985836029, 236.549606323, 236.543304443, 236.54447937, 36.1743202209, 36.2666931152, 36.3959007263, 22692.753358, 8684.30403646, 8684.30403646, 8684.30403646, 7622.01106771, 7622.01106771, 7622.01106771, -3985.79720052, -3985.79720052, -3985.79720052, 50.0, 50.0, 50.0, 0.882729232311, 0.882729232311, 0.882729232311, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256511.0, 800.097961426, 28.4177112579, 236.54826355, 236.539382935, 236.537796021, 36.1089363098, 36.1708374023, 36.3379325867, 22736.9528459, 8576.40494792, 8576.40494792, 8576.40494792, 7479.56119792, 7479.56119792, 7479.56119792, -4073.16373698, -4073.16373698, -4073.16373698, 50.0, 50.0, 50.0, 0.880847811699, 0.880847811699, 0.880847811699, 0.0, 0.0, 236.549606323, -3985.79720052, 236.525, -5750.0, -6250.0, -3624.33333333, 500.0, 2125.66666667, 236.543304443, -3985.79720052, 236.525, -5750.0, -6250.0, -3613.83333333, 500.0, 2136.16666667, 236.54447937, -3985.79720052, 236.525, -5750.0, -6250.0, -3615.8, 500.0, 2134.2
1524256511.05, 803.227600098, 28.3555908203, 236.547821045, 236.533966064, 236.531784058, 36.1601982117, 36.2253227234, 36.3325614929, 22775.993164, 8550.16861979, 8550.16861979, 8550.16861979, 7573.37044271, 7573.37044271, 7573.37044271, -3963.83658854, -3963.83658854, -3963.83658854, 50.0, 50.0, 50.0, 0.888494968414, 0.888494968414, 0.888494968414, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256512.0, 808.94543457, 28.3892612457, 235.647888184, 235.670532227, 235.671844482, 34.6332550049, 34.7188110352, 34.8508148193, 22965.3632756, 8258.69856771, 8258.69856771, 8258.69856771, 7674.34765625, 7674.34765625, 7674.34765625, -2924.57128906, -2924.57128906, -2924.57128906, 50.0, 50.0, 50.0, 0.933605790138, 0.933605790138, 0.933605790138, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256512.56, 798.846435547, 28.6720600128, 235.691375732, 235.684356689, 235.677993774, 34.4304771423, 34.4602851868, 34.5549354553, 22904.572941, 8172.16015625, 8172.16015625, 8172.16015625, 7486.12434896, 7486.12434896, 7486.12434896, -2925.31705729, -2925.31705729, -2925.31705729, 50.0, 50.0, 50.0, 0.930711567402, 0.930711567402, 0.930711567402, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256512.61, 798.656860352, 28.3989906311, 235.694412231, 235.679870605, 235.661026001, 34.3312263489, 34.3577041626, 34.4913825989, 22681.0486946, 8080.32877604, 8080.32877604, 8080.32877604, 7498.41536458, 7498.41536458, 7498.41536458, -3020.34928385, -3020.34928385, -3020.34928385, 50.0, 50.0, 50.0, 0.928883552551, 0.928883552551, 0.928883552551, 0.0, 0.0, 235.691375732, -2925.31705729, 235.6625, -4360.63333333, -6250.0, -2193.96666667, 1889.36666667, 2166.66666667, 235.684356689, -2925.31705729, 235.6625, -4348.93333333, -6250.0, -2182.26666667, 1901.06666667, 2166.66666667, 235.677993774, -2925.31705729, 235.6625, -4338.33333333, -6250.0, -2171.66666667, 1911.66666667, 2166.66666667
1524256512.99, 799.964660645, 28.3342647552, 234.775802612, 234.76008606, 234.756195068, 33.1651496887, 33.2619552612, 33.4374847412, 22666.4104895, 7897.42252604, 7897.42252604, 7897.42252604, 7556.68619792, 7556.68619792, 7556.68619792, -1994.26188151, -1994.26188151, -1994.26188151, 50.0, 50.0, 50.0, 0.96867108345, 0.96867108345, 0.96867108345, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256513.97, 812.365539551, 27.8533344269, 234.826751709, 234.82182312, 234.818328857, 33.1980628967, 33.2631072998, 33.2650718689, 22627.08905, 7856.30013021, 7856.30013021, 7856.30013021, 7582.67643229, 7582.67643229, 7582.67643229, -1903.73925781, -1903.73925781, -1903.73925781, 50.0, 50.0, 50.0, 0.968877255917, 0.968877255917, 0.968877255917, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256514.0, 801.922485352, 28.3770046234, 234.82484436, 234.813293457, 234.814331055, 33.2121734619, 33.1281013489, 33.3292999268, 22756.1580744, 7823.90364583, 7823.90364583, 7823.90364583, 7529.18684896, 7529.18684896, 7529.18684896, -1954.10693359, -1954.10693359, -1954.10693359, 50.0, 50.0, 50.0, 0.967229187489, 0.967229187489, 0.967229187489, 0.0, 0.0, 234.826751709, -1903.73925781, 234.8, -2919.6, -5086.26666667, -752.933333333, 2166.66666667, 2166.66666667, 234.82182312, -1903.73925781, 234.8, -2911.36666667, -5078.03333333, -744.7, 2166.66666667, 2166.66666667, 234.818328857, -1903.73925781, 234.8, -2905.53333333, -5072.2, -738.866666667, 2166.66666667, 2166.66666667
1524256514.05, 804.148620605, 28.2737236023, 234.821777344, 234.80796814, 234.806213379, 33.2170562744, 33.1828575134, 33.3943367004, 22736.2758342, 7822.5078125, 7822.5078125, 7822.5078125, 7574.51171875, 7574.51171875, 7574.51171875, -1894.95524089, -1894.95524089, -1894.95524089, 50.0, 50.0, 50.0, 0.970944881439, 0.970944881439, 0.970944881439, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256514.98, 808.607666016, 28.1709861755, 233.936157227, 233.956619263, 233.956542969, 32.6484832764, 32.7883758545, 32.8158721924, 22779.2753808, 7638.07161458, 7638.07161458, 7638.07161458, 7586.12434896, 7586.12434896, 7586.12434896, -878.590901693, -878.590901693, -878.590901693, 50.0, 50.0, 50.0, 0.992590844631, 0.992590844631, 0.992590844631, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256515.54, 795.129089355, 28.7605819702, 233.973571777, 233.958740234, 233.947341919, 32.5153884888, 32.5162849426, 32.5937347412, 22868.3753513, 7609.97265625, 7609.97265625, 7609.97265625, 7583.49869792, 7583.49869792, 7583.49869792, -866.317789714, -866.317789714, -866.317789714, 50.0, 50.0, 50.0, 0.993393242359, 0.993393242359, 0.993393242359, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256515.57, 795.114196777, 28.7150611877, 233.965591431, 233.950942993, 233.939743042, 32.6641235352, 32.4443511963, 32.7940063477, 22831.7528117, 7602.81119792, 7602.81119792, 7602.81119792, 7592.48111979, 7592.48111979, 7592.48111979, -867.544270833, -867.544270833, -867.544270833, 50.0, 50.0, 50.0, 0.993307173252, 0.993307173252, 0.993307173252, 0.0, 0.0, 233.973571777, -866.317789714, 233.9375, -1497.63333333, -3664.3, 500.0, 2166.66666667, 1997.63333333, 233.958740234, -866.317789714, 233.9375, -1472.9, -3639.56666667, 500.0, 2166.66666667, 1972.9, 233.947341919, -866.317789714, 233.9375, -1453.9, -3620.56666667, 500.0, 2166.66666667, 1953.9
1524256515.99, 806.020080566, 28.1383686066, 233.039871216, 233.031417847, 233.031280518, 32.3621635437, 32.266418457, 32.4005088806, 22680.0901313, 7547.01106771, 7547.01106771, 7547.01106771, 7589.24153646, 7589.24153646, 7589.24153646, -27.2773234049, -27.2773234049, -27.2773234049, 50.0, 50.0, 50.0, 0.999994874001, 0.999994874001, 0.999994874001, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256516.98, 809.591003418, 28.2268447876, 233.102478027, 233.092102051, 233.090148926, 32.2730941772, 32.4042549133, 32.5080337524, 22852.1995949, 7522.32421875, 7522.32421875, 7522.32421875, 7586.859375, 7586.859375, 7586.859375, 17.3683573405, 17.3683573405, 17.3683573405, 50.0, 50.0, 50.0, 0.999973714352, 0.999973714352, 0.999973714352, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256517.02, 802.707702637, 28.4692668915, 233.097427368, 233.088104248, 233.082565308, 32.4025230408, 32.3475952148, 32.4647445679, 22852.4998222, 7608.52083333, 7608.52083333, 7608.52083333, 7526.94140625, 7526.94140625, 7526.94140625, 17.8207473755, 17.8207473755, 17.8207473755, 50.0, 50.0, 50.0, 0.999966442585, 0.999966442585, 0.999966442585, 0.0, 0.0, 233.102478027, 17.3683573405, 233.075, -45.8, -2212.46666667, 500.0, 2166.66666667, 545.8, 233.092102051, 17.3683573405, 233.075, -28.5, -2195.16666667, 500.0, 2166.66666667, 528.5, 233.090148926, 17.3683573405, 233.075, -25.2333333333, -2191.9, 500.0, 2166.66666667, 525.233333333
1524256517.06, 800.375427246, 28.4399814606, 233.092605591, 233.077407837, 233.073043823, 32.4161376953, 32.506072998, 32.4720420837, 22762.6623124, 7502.10611979, 7502.10611979, 7502.10611979, 7483.59114583, 7483.59114583, 7483.59114583, -27.1962458293, -27.1962458293, -27.1962458293, 50.0, 50.0, 50.0, 0.999966204166, 0.999966204166, 0.999966204166, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256517.97, 809.794372559, 28.066619873, 231.547393799, 231.563796997, 231.564056396, 32.8946228027, 32.8298072815, 32.9294319153, 22728.1908299, 7641.74804688, 7641.74804688, 7641.74804688, 7637.20247396, 7637.20247396, 7637.20247396, 9.6146736145, 9.6146736145, 9.6146736145, 50.0, 50.0, 50.0, 0.999999046326, 0.999999046326, 0.999999046326, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256518.54, 813.99609375, 28.1809501648, 231.56288147, 231.552368164, 231.536392212, 32.6141853333, 32.5693130493, 32.7298927307, 22939.1833523, 7569.18294271, 7569.18294271, 7569.18294271, 7507.07421875, 7507.07421875, 7507.07421875, 4.89091300964, 4.89091300964, 4.89091300964, 50.0, 50.0, 50.0, 0.999997198582, 0.999997198582, 0.999997198582, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256518.6, 809.547424316, 28.2177867889, 231.556228638, 231.54234314, 231.529815674, 32.5629119873, 32.5876197815, 32.7119560242, 22843.6366149, 7586.99609375, 7586.99609375, 7586.99609375, 7595.52083333, 7595.52083333, 7595.52083333, 41.4308013916, 41.4308013916, 41.4308013916, 50.0, 50.0, 50.0, 0.999999582767, 0.999999582767, 0.999999582767, 0.0, 0.0, 231.56288147, 4.89091300964, 231.5375, 0.0, -500.0, 500.0, 500.0, 500.0, 231.552368164, 4.89091300964, 231.5375, 0.0, -500.0, 500.0, 500.0, 500.0, 231.536392212, 4.89091300964, 231.5375, 0.0, -500.0, 500.0, 500.0, 500.0
1524256518.97, 816.104248047, 27.9497203827, 229.960845947, 229.960998535, 229.964004517, 32.8289031982, 32.9043464661, 33.0911903381, 22809.885536, 7626.29231771, 7626.29231771, 7626.29231771, 7646.36002604, 7646.36002604, 7646.36002604, 24.1803512573, 24.1803512573, 24.1803512573, 50.0, 50.0, 50.0, 0.999996483326, 0.999996483326, 0.999996483326, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256520.02, 795.364257812, 28.6625938416, 230.021728516, 230.012191772, 230.009857178, 32.8231697083, 32.6909179688, 32.8808441162, 22797.2026778, 7528.13997396, 7528.13997396, 7528.13997396, 7509.72135417, 7509.72135417, 7509.72135417, -77.7779744466, -77.7779744466, -77.7779744466, 50.0, 50.0, 50.0, 0.999998629093, 0.999998629093, 0.999998629093, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256520.06, 798.91204834, 28.5683021545, 230.015106201, 229.992431641, 229.99130249, 32.7651824951, 32.7560882568, 32.8626594543, 22823.5607919, 7511.88736979, 7511.88736979, 7511.88736979, 7554.81705729, 7554.81705729, 7554.81705729, 21.5622304281, 21.5622304281, 21.5622304281, 50.0, 50.0, 50.0, 0.99994623661, 0.99994623661, 0.99994623661, 0.0, 0.0, 230.021728516, -77.7779744466, 230.0, 0.0, -500.0, 500.0, 500.0, 500.0, 230.012191772, -77.7779744466, 230.0, 0.0, -500.0, 500.0, 500.0, 500.0, 230.009857178, -77.7779744466, 230.0, 0.0, -500.0, 500.0, 500.0, 500.0
1524256520.1, 797.631469727, 28.6031036377, 230.014160156, 229.986907959, 229.978805542, 32.6373291016, 32.79662323, 32.9468955994, 22814.7355933, 7496.61132812, 7496.61132812, 7496.61132812, 7500.14257812, 7500.14257812, 7500.14257812, -44.7890218099, -44.7890218099, -44.7890218099, 50.0, 50.0, 50.0, 0.999973773956, 0.999973773956, 0.999973773956, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256520.97, 812.253173828, 28.0176963806, 228.476699829, 228.490356445, 228.488952637, 33.2969284058, 33.2648010254, 33.340007782, 22757.4628085, 7650.43619792, 7650.43619792, 7650.43619792, 7641.48111979, 7641.48111979, 7641.48111979, 186.796264648, 186.796264648, 186.796264648, 50.0, 50.0, 50.0, 0.999742686749, 0.999742686749, 0.999742686749, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256521.51, 802.130493164, 28.2929058075, 228.481704712, 228.469604492, 228.452865601, 32.7254981995, 32.8378639221, 33.1145057678, 22694.6024884, 7599.67773438, 7599.67773438, 7599.67773438, 7544.90494792, 7544.90494792, 7544.90494792, 85.6032816569, 85.6032816569, 85.6032816569, 50.0, 50.0, 50.0, 0.999874651432, 0.999874651432, 0.999874651432, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256521.55, 795.51965332, 28.5766658783, 228.481704712, 228.469604492, 228.452865601, 33.0786743164, 33.0801048279, 33.1545410156, 22733.2993326, 7538.11914062, 7538.11914062, 7538.11914062, 7498.45442708, 7498.45442708, 7498.45442708, 7.09008344014, 7.09008344014, 7.09008344014, 50.0, 50.0, 50.0, 0.999959826469, 0.999959826469, 0.999959826469, 0.0, 0.0, 228.481704712, 85.6032816569, 228.4625, 0.0, -500.0, 500.0, 500.0, 500.0, 228.469604492, 85.6032816569, 228.4625, 0.0, -500.0, 500.0, 500.0, 500.0, 228.452865601, 85.6032816569, 228.4625, 0.0, -500.0, 500.0, 500.0, 500.0
1524256522.0, 812.809936523, 28.1748924255, 226.890396118, 226.887527466, 226.895385742, 34.5004920959, 34.4777793884, 34.4168167114, 22900.832524, 7912.51041667, 7912.51041667, 7912.51041667, 7592.75846354, 7592.75846354, 7592.75846354, 2018.90820312, 2018.90820312, 2018.90820312, 50.0, 50.0, 50.0, 0.966465950012, 0.966465950012, 0.966465950012, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256522.99, 807.36517334, 28.0682735443, 226.946929932, 226.934616089, 226.92930603, 34.462436676, 34.4165306091, 34.4960136414, 22661.3465355, 7837.39453125, 7837.39453125, 7837.39453125, 7487.24869792, 7487.24869792, 7487.24869792, 1892.93473307, 1892.93473307, 1892.93473307, 50.0, 50.0, 50.0, 0.965852320194, 0.965852320194, 0.965852320194, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256523.04, 809.18560791, 28.2300796509, 226.942642212, 226.930435181, 226.919113159, 34.3900985718, 34.2291183472, 34.284538269, 22843.3741636, 7817.12044271, 7817.12044271, 7817.12044271, 7617.84440104, 7617.84440104, 7617.84440104, 2034.06266276, 2034.06266276, 2034.06266276, 50.0, 50.0, 50.0, 0.963644862175, 0.963644862175, 0.963644862175, 0.0, 0.0, 226.946929932, 1892.93473307, 226.925, 0.0, -500.0, 2130.13333333, 500.0, 2130.13333333, 226.934616089, 1892.93473307, 226.925, 0.0, -500.0, 2150.63333333, 500.0, 2150.63333333, 226.92930603, 1892.93473307, 226.925, 0.0, -500.0, 2159.5, 500.0, 2159.5
1524256523.08, 795.640930176, 28.6081790924, 226.93800354, 226.917251587, 226.911300659, 34.4622116089, 34.4168281555, 34.5337486267, 22761.8382237, 7798.71744792, 7798.71744792, 7798.71744792, 7518.80859375, 7518.80859375, 7518.80859375, 2173.12597656, 2173.12597656, 2173.12597656, 50.0, 50.0, 50.0, 0.959946334362, 0.959946334362, 0.959946334362, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256523.98, 811.004577637, 28.1900920868, 226.086959839, 226.095825195, 226.095809937, 36.1790924072, 36.1781158447, 36.1968269348, 22862.2937264, 8214.69140625, 8214.69140625, 8214.69140625, 7680.98046875, 7680.98046875, 7680.98046875, 3104.10123698, 3104.10123698, 3104.10123698, 50.0, 50.0, 50.0, 0.927155673504, 0.927155673504, 0.927155673504, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256524.53, 801.151794434, 28.2376708984, 226.081848145, 226.06703186, 226.048583984, 35.9943847656, 36.0487937927, 36.1237487793, 22622.6607109, 8142.50390625, 8142.50390625, 8142.50390625, 7486.41927083, 7486.41927083, 7486.41927083, 3042.24251302, 3042.24251302, 3042.24251302, 50.0, 50.0, 50.0, 0.928256690502, 0.928256690502, 0.928256690502, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
