TIME, DC_V, DC_I, AC_VRMS_1, AC_VRMS_2, AC_VRMS_3, AC_IRMS_1, AC_IRMS_2, AC_IRMS_3, DC_P, AC_S_1, AC_S_2, AC_S_3, AC_P_1, AC_P_2, AC_P_3, AC_Q_1, AC_Q_2, AC_Q_3, AC_FREQ_1, AC_FREQ_2, AC_FREQ_3, AC_PF_1, AC_PF_2, AC_PF_3, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1, V_ACT_2, Q_ACT_2, V_TARGET_2, Q_TARGET_2, Q_MIN_2, Q_MAX_2, Q_MIN_ERROR_2, Q_MAX_ERROR_2, V_ACT_3, Q_ACT_3, V_TARGET_3, Q_TARGET_3, Q_MIN_3, Q_MAX_3, Q_MIN_ERROR_3, Q_MAX_ERROR_3
1524256592.62, 792.73449707, 28.7261123657, 211.115905762, 211.137115479, 211.142837524, 45.0756607056, 45.0959281921, 45.1126213074, 22772.180239, 9543.44921875, 9543.44921875, 9543.44921875, 7660.45247396, 7660.45247396, 7660.45247396, 5751.43684896, 5751.43684896, 5751.43684896, 50.0, 50.0, 50.0, 0.798620820045, 0.798620820045, 0.798620820045, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256593.17, 798.387634277, 28.4190921783, 211.14390564, 211.141784668, 211.139343262, 45.0188713074, 45.2602462769, 45.0596046448, 22689.4517726, 9449.8125, 9449.8125, 9449.8125, 7501.93489583, 7501.93489583, 7501.93489583, 5756.57226562, 5756.57226562, 5756.57226562, 50.0, 50.0, 50.0, 0.802034378052, 0.802034378052, 0.802034378052, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256593.21, 797.766357422, 28.4347667694, 211.144668579, 211.138290405, 211.132919312, 45.0099716187, 44.9986839294, 45.0185585022, 22684.3003098, 9422.29622396, 9422.29622396, 9422.29622396, 7500.53125, 7500.53125, 7500.53125, 5789.38085938, 5789.38085938, 5789.38085938, 50.0, 50.0, 50.0, 0.801432788372, 0.801432788372, 0.801432788372, 0.0, 0.0, 211.14390564, 5756.57226562, 211.11875, 5750.0, 5250.0, 6250.0, 500.0, 500.0, 211.141784668, 5756.57226562, 211.11875, 5750.0, 5250.0, 6250.0, 500.0, 500.0, 211.139343262, 5756.57226562, 211.11875, 5750.0, 5250.0, 6250.0, 500.0, 500.0
1524256593.62, 818.8828125, 28.1618671417, 215.225631714, 215.212219238, 215.212509155, 44.1437759399, 44.1865005493, 44.173915863, 23061.2689703, 9596.56901042, 9596.56901042, 9596.56901042, 7623.23502604, 7623.23502604, 7623.23502604, 5696.52864583, 5696.52864583, 5696.52864583, 50.0, 50.0, 50.0, 0.791413426399, 0.791413426399, 0.791413426399, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256594.6, 818.426025391, 27.90691185, 215.273452759, 215.264541626, 215.261611938, 44.1788482666, 44.0870323181, 44.1850814819, 22839.7429463, 9497.75, 9497.75, 9497.75, 7532.35286458, 7532.35286458, 7532.35286458, 5815.96223958, 5815.96223958, 5815.96223958, 50.0, 50.0, 50.0, 0.792078137398, 0.792078137398, 0.792078137398, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256594.63, 814.249450684, 28.0188903809, 215.272720337, 215.264541626, 215.261611938, 44.1788482666, 44.0870323181, 44.1850814819, 22814.3661014, 9540.07617188, 9540.07617188, 9540.07617188, 7586.88802083, 7586.88802083, 7586.88802083, 5778.33854167, 5778.33854167, 5778.33854167, 50.0, 50.0, 50.0, 0.793838381767, 0.793838381767, 0.793838381767, 0.0, 0.0, 215.273452759, 5815.96223958, 215.2375, 5750.0, 5250.0, 6250.0, 500.0, 500.0, 215.264541626, 5815.96223958, 215.2375, 5750.0, 5250.0, 6250.0, 500.0, 500.0, 215.261611938, 5815.96223958, 215.2375, 5750.0, 5250.0, 6250.0, 500.0, 500.0
1524256594.68, 811.641662598, 28.1683940887, 215.272903442, 215.260360718, 215.25567627, 44.1136550903, 44.1713180542, 44.1882019043, 22862.6422109, 9561.94075521, 9561.94075521, 9561.94075521, 7538.73958333, 7538.73958333, 7538.73958333, 5811.06966146, 5811.06966146, 5811.06966146, 50.0, 50.0, 50.0, 0.785408914089, 0.785408914089, 0.785408914089, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256595.6, 797.975097656, 28.6306419373, 219.356109619, 219.376358032, 219.385253906, 43.532081604, 43.409198761, 43.4609260559, 22846.5392958, 9508.69596354, 9508.69596354, 9508.69596354, 7570.77669271, 7570.77669271, 7570.77669271, 5771.52213542, 5771.52213542, 5771.52213542, 50.0, 50.0, 50.0, 0.796290814877, 0.796290814877, 0.796290814877, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256596.13, 809.442871094, 28.1949977875, 219.382614136, 219.381286621, 219.375076294, 43.5871200562, 43.3677940369, 43.3322982788, 22822.2399596, 9552.24023438, 9552.24023438, 9552.24023438, 7590.55273438, 7590.55273438, 7590.55273438, 5719.42447917, 5719.42447917, 5719.42447917, 50.0, 50.0, 50.0, 0.789699137211, 0.789699137211, 0.789699137211, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256596.17, 812.627563477, 27.9872131348, 219.382705688, 219.372512817, 219.371841431, 43.3371200562, 43.3112754822, 43.3322982788, 22743.1808182, 9544.36067708, 9544.36067708, 9544.36067708, 7510.36848958, 7510.36848958, 7510.36848958, 5677.61328125, 5677.61328125, 5677.61328125, 50.0, 50.0, 50.0, 0.795885384083, 0.795885384083, 0.795885384083, 0.0, 0.0, 219.382614136, 5719.42447917, 219.35625, 5750.0, 5250.0, 6250.0, 500.0, 500.0, 219.381286621, 5719.42447917, 219.35625, 5750.0, 5250.0, 6250.0, 500.0, 500.0, 219.375076294, 5719.42447917, 219.35625, 5750.0, 5250.0, 6250.0, 500.0, 500.0
