TIME, DC_V, DC_I, AC_VRMS_1, AC_VRMS_2, AC_VRMS_3, AC_IRMS_1, AC_IRMS_2, AC_IRMS_3, DC_P, AC_S_1, AC_S_2, AC_S_3, AC_P_1, AC_P_2, AC_P_3, AC_Q_1, AC_Q_2, AC_Q_3, AC_FREQ_1, AC_FREQ_2, AC_FREQ_3, AC_PF_1, AC_PF_2, AC_PF_3, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1, V_ACT_2, Q_ACT_2, V_TARGET_2, Q_TARGET_2, Q_MIN_2, Q_MAX_2, Q_MIN_ERROR_2, Q_MAX_ERROR_2, V_ACT_3, Q_ACT_3, V_TARGET_3, Q_TARGET_3, Q_MIN_3, Q_MAX_3, Q_MIN_ERROR_3, Q_MAX_ERROR_3
1524256621.36, 768.425415039, 8.45341300964, 248.89894104, 248.882003784, 248.869400024, 24.5710010529, 24.7547969818, 24.8161525726, 6495.81740043, 6128.23372396, 6128.23372396, 6128.23372396, 2073.86360677, 2073.86360677, 2073.86360677, -5810.32617188, -5810.32617188, -5810.32617188, 50.0, 50.0, 50.0, 0.343527495861, 0.343527495861, 0.343527495861, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256621.89, 769.048461914, 8.51679229736, 248.845626831, 248.845718384, 248.851013184, 24.6840705872, 24.840637207, 24.9610481262, 6549.82601673, 6189.015625, 6189.015625, 6189.015625, 2204.48811849, 2204.48811849, 2204.48811849, -5763.16796875, -5763.16796875, -5763.16796875, 50.0, 50.0, 50.0, 0.357653468847, 0.357653468847, 0.357653468847, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256621.92, 763.986450195, 8.56171417236, 248.843978882, 248.845718384, 248.851013184, 24.6840705872, 24.840637207, 24.9610481262, 6541.03361813, 6159.15169271, 6159.15169271, 6159.15169271, 2197.7569987, 2197.7569987, 2197.7569987, -5758.48242188, -5758.48242188, -5758.48242188, 50.0, 50.0, 50.0, 0.358019649982, 0.358019649982, 0.358019649982, 0.0, 0.0, 248.845626831, -5763.16796875, 248.88125, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 248.845718384, -5763.16796875, 248.88125, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 248.851013184, -5763.16796875, 248.88125, -5750.0, -6250.0, -5250.0, 500.0, 500.0
1524256622.36, 771.453979492, 8.45492649078, 244.762054443, 244.776229858, 244.788391113, 25.1490020752, 25.315536499, 25.3486824036, 6522.58668763, 6143.12890625, 6143.12890625, 6143.12890625, 2082.08854167, 2082.08854167, 2082.08854167, -5784.74934896, -5784.74934896, -5784.74934896, 50.0, 50.0, 50.0, 0.352847874165, 0.352847874165, 0.352847874165, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256623.37, 752.050109863, 8.63717556, 244.721969604, 244.725799561, 244.730194092, 25.2124729156, 25.2967910767, 25.3404808044, 6495.5888288, 6219.52018229, 6219.52018229, 6219.52018229, 2357.72363281, 2357.72363281, 2357.72363281, -5756.140625, -5756.140625, -5756.140625, 50.0, 50.0, 50.0, 0.359412819147, 0.359412819147, 0.359412819147, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256623.4, 751.957763672, 8.69793987274, 244.721603394, 244.729919434, 244.734329224, 25.3719329834, 25.1398773193, 25.4973678589, 6540.48341526, 6156.83723958, 6156.83723958, 6156.83723958, 2203.33789062, 2203.33789062, 2203.33789062, -5754.49544271, -5754.49544271, -5754.49544271, 50.0, 50.0, 50.0, 0.361507982016, 0.361507982016, 0.361507982016, 0.0, 0.0, 244.721969604, -5756.140625, 244.7625, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 244.725799561, -5756.140625, 244.7625, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 244.730194092, -5756.140625, 244.7625, -5750.0, -6250.0, -5250.0, 500.0, 500.0
1524256623.45, 753.174865723, 8.62756443024, 244.721603394, 244.647064209, 244.737762451, 25.1765174866, 25.349609375, 25.2498264313, 6498.06468126, 6199.32096354, 6199.32096354, 6199.32096354, 2219.33902995, 2219.33902995, 2219.33902995, -5748.96875, -5748.96875, -5748.96875, 50.0, 50.0, 50.0, 0.367542147636, 0.367542147636, 0.367542147636, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256624.37, 785.907287598, 8.22751045227, 240.652404785, 240.632858276, 240.62387085, 25.4562416077, 25.5702362061, 25.6100120544, 6466.06042323, 6138.44075521, 6138.44075521, 6138.44075521, 2093.60579427, 2093.60579427, 2093.60579427, -5813.83072917, -5813.83072917, -5813.83072917, 50.0, 50.0, 50.0, 0.334491044283, 0.334491044283, 0.334491044283, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256624.89, 785.319396973, 8.26338005066, 240.605300903, 240.612075806, 240.623413086, 25.5977420807, 25.7584381104, 25.8340644836, 6489.39263834, 6214.79361979, 6214.79361979, 6214.79361979, 2163.97949219, 2163.97949219, 2163.97949219, -5802.07942708, -5802.07942708, -5802.07942708, 50.0, 50.0, 50.0, 0.352681070566, 0.352681070566, 0.352681070566, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256624.93, 780.467346191, 8.24495220184, 240.610565186, 240.612075806, 240.623413086, 25.5977420807, 25.7584381104, 25.8340644836, 6434.91596445, 6221.68424479, 6221.68424479, 6221.68424479, 2167.61425781, 2167.61425781, 2167.61425781, -5793.20182292, -5793.20182292, -5793.20182292, 50.0, 50.0, 50.0, 0.360385596752, 0.360385596752, 0.360385596752, 0.0, 0.0, 240.605300903, -5802.07942708, 240.64375, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 240.612075806, -5802.07942708, 240.64375, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 240.623413086, -5802.07942708, 240.64375, -5750.0, -6250.0, -5250.0, 500.0, 500.0
