TIME, DC_V, DC_I, AC_VRMS_1, AC_VRMS_2, AC_VRMS_3, AC_IRMS_1, AC_IRMS_2, AC_IRMS_3, DC_P, AC_S_1, AC_S_2, AC_S_3, AC_P_1, AC_P_2, AC_P_3, AC_Q_1, AC_Q_2, AC_Q_3, AC_FREQ_1, AC_FREQ_2, AC_FREQ_3, AC_PF_1, AC_PF_2, AC_PF_3, TRIG, TRIG_GRID, V_ACT_1, Q_ACT_1, V_TARGET_1, Q_TARGET_1, Q_MIN_1, Q_MAX_1, Q_MIN_ERROR_1, Q_MAX_ERROR_1, V_ACT_2, Q_ACT_2, V_TARGET_2, Q_TARGET_2, Q_MIN_2, Q_MAX_2, Q_MIN_ERROR_2, Q_MAX_ERROR_2, V_ACT_3, Q_ACT_3, V_TARGET_3, Q_TARGET_3, Q_MIN_3, Q_MAX_3, Q_MIN_ERROR_3, Q_MAX_ERROR_3
1524256563.65, 812.921386719, 27.9972896576, 248.896743774, 248.905227661, 248.91178894, 38.2584114075, 38.3615913391, 38.4354057312, 22759.5955328, 9532.19401042, 9532.19401042, 9532.19401042, 7630.16210938, 7630.16210938, 7630.16210938, -5796.79166667, -5796.79166667, -5796.79166667, 50.0, 50.0, 50.0, 0.793586850166, 0.793586850166, 0.793586850166, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256564.2, 811.988220215, 28.1117725372, 248.882553101, 248.858108521, 248.857391357, 38.1299552917, 38.230381012, 38.3159065247, 22826.4281496, 9391.76171875, 9391.76171875, 9391.76171875, 7667.16927083, 7667.16927083, 7667.16927083, -5793.20442708, -5793.20442708, -5793.20442708, 50.0, 50.0, 50.0, 0.793657898903, 0.793657898903, 0.793657898903, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256564.25, 813.052490234, 27.9346256256, 248.876251221, 248.853866577, 248.850875854, 38.1038322449, 38.2462005615, 38.2512931824, 22712.3169287, 9508.08138021, 9508.08138021, 9508.08138021, 7492.19075521, 7492.19075521, 7492.19075521, -5839.74739583, -5839.74739583, -5839.74739583, 50.0, 50.0, 50.0, 0.797257423401, 0.797257423401, 0.797257423401, 0.0, 0.0, 248.882553101, -5793.20442708, 248.88125, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 248.858108521, -5793.20442708, 248.88125, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 248.857391357, -5793.20442708, 248.88125, -5750.0, -6250.0, -5250.0, 500.0, 500.0
1524256564.67, 794.989990234, 28.6282196045, 244.720779419, 244.732116699, 244.733901978, 38.951171875, 39.0710334778, 39.3844108582, 22759.1480238, 9463.52408854, 9463.52408854, 9463.52408854, 7615.06119792, 7615.06119792, 7615.06119792, -5777.55859375, -5777.55859375, -5777.55859375, 50.0, 50.0, 50.0, 0.794806063175, 0.794806063175, 0.794806063175, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256565.66, 812.053833008, 28.2485656738, 244.761520386, 244.741989136, 244.731719971, 38.4598579407, 38.7243614197, 38.8789634705, 22939.3560324, 9492.69075521, 9492.69075521, 9492.69075521, 7589.76953125, 7589.76953125, 7589.76953125, -5783.16992188, -5783.16992188, -5783.16992188, 50.0, 50.0, 50.0, 0.793885171413, 0.793885171413, 0.793885171413, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256565.69, 809.935852051, 28.0086631775, 244.761520386, 244.741989136, 244.731719971, 38.6831359863, 38.8439445496, 39.010471344, 22685.2204755, 9572.13932292, 9572.13932292, 9572.13932292, 7649.43098958, 7649.43098958, 7649.43098958, -5748.54101562, -5748.54101562, -5748.54101562, 50.0, 50.0, 50.0, 0.796158373356, 0.796158373356, 0.796158373356, 0.0, 0.0, 244.761520386, -5783.16992188, 244.7625, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 244.741989136, -5783.16992188, 244.7625, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 244.731719971, -5783.16992188, 244.7625, -5750.0, -6250.0, -5250.0, 500.0, 500.0
1524256565.73, 804.470092773, 28.4491996765, 244.752212524, 244.738967896, 244.728652954, 38.6831359863, 38.8439445496, 39.2147483826, 22886.5303031, 9509.10807292, 9509.10807292, 9509.10807292, 7578.84179688, 7578.84179688, 7578.84179688, -5749.89192708, -5749.89192708, -5749.89192708, 50.0, 50.0, 50.0, 0.795160055161, 0.795160055161, 0.795160055161, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256566.65, 815.660644531, 27.8533267975, 240.661987305, 240.665435791, 240.667633057, 39.6836929321, 39.7639160156, 39.6850547791, 22718.862488, 9532.20507812, 9532.20507812, 9532.20507812, 7586.2265625, 7586.2265625, 7586.2265625, -5778.14322917, -5778.14322917, -5778.14322917, 50.0, 50.0, 50.0, 0.793084442616, 0.793084442616, 0.793084442616, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256567.22, 794.978515625, 28.6459941864, 240.630981445, 240.614685059, 240.611236572, 39.458896637, 39.5901260376, 39.7013816833, 22772.9499369, 9539.85807292, 9539.85807292, 9539.85807292, 7615.78385417, 7615.78385417, 7615.78385417, -5745.17382812, -5745.17382812, -5745.17382812, 50.0, 50.0, 50.0, 0.792106568813, 0.792106568813, 0.792106568813, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256567.27, 798.773254395, 28.3493404388, 240.616638184, 240.60269165, 240.602142334, 39.4914169312, 39.7059707642, 39.7010383606, 22644.6949223, 9553.37044271, 9553.37044271, 9553.37044271, 7600.62239583, 7600.62239583, 7600.62239583, -5709.19010417, -5709.19010417, -5709.19010417, 50.0, 50.0, 50.0, 0.791171312332, 0.791171312332, 0.791171312332, 0.0, 0.0, 240.630981445, -5745.17382812, 240.64375, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 240.614685059, -5745.17382812, 240.64375, -5750.0, -6250.0, -5250.0, 500.0, 500.0, 240.611236572, -5745.17382812, 240.64375, -5750.0, -6250.0, -5250.0, 500.0, 500.0
1524256567.65, 815.080749512, 27.8083629608, 236.493911743, 236.509979248, 236.513671875, 36.5988121033, 36.4693260193, 36.7997970581, 22666.0613248, 8668.65299479, 8668.65299479, 8668.65299479, 7698.38346354, 7698.38346354, 7698.38346354, -4180.22526042, -4180.22526042, -4180.22526042, 50.0, 50.0, 50.0, 0.877287745476, 0.877287745476, 0.877287745476, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256568.67, 793.813903809, 28.608373642, 236.512176514, 236.497543335, 236.489578247, 36.333065033, 36.3980331421, 36.5803108215, 22709.7247623, 8593.20052083, 8593.20052083, 8593.20052083, 7550.69661458, 7550.69661458, 7550.69661458, -4163.08463542, -4163.08463542, -4163.08463542, 50.0, 50.0, 50.0, 0.876403510571, 0.876403510571, 0.876403510571, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256568.72, 796.908325195, 28.6837406158, 236.504699707, 236.493438721, 236.482971191, 36.3428649902, 36.4759063721, 36.6282272339, 22858.3116945, 8618.17057292, 8618.17057292, 8618.17057292, 7617.18098958, 7617.18098958, 7617.18098958, -4093.58170573, -4093.58170573, -4093.58170573, 50.0, 50.0, 50.0, 0.877013027668, 0.877013027668, 0.877013027668, 0.0, 0.0, 236.512176514, -4163.08463542, 236.525, -5728.63333333, -6250.0, -3561.96666667, 521.366666667, 2166.66666667, 236.497543335, -4163.08463542, 236.525, -5704.23333333, -6250.0, -3537.56666667, 545.766666667, 2166.66666667, 236.489578247, -4163.08463542, 236.525, -5690.96666667, -6250.0, -3524.3, 559.033333333, 2166.66666667
1524256568.77, 808.495605469, 28.2198638916, 236.498840332, 236.486297607, 236.480865479, 36.2729301453, 36.4350395203, 36.5836753845, 22815.6359433, 8556.02148438, 8556.02148438, 8556.02148438, 7647.77734375, 7647.77734375, 7647.77734375, -3917.94824219, -3917.94824219, -3917.94824219, 50.0, 50.0, 50.0, 0.894774377346, 0.894774377346, 0.894774377346, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256569.68, 800.86315918, 28.5471992493, 235.688308716, 235.688064575, 235.688064575, 34.6716918945, 34.7721443176, 34.8230705261, 22862.4001765, 8195.76627604, 8195.76627604, 8195.76627604, 7593.0, 7593.0, 7593.0, -3165.94433594, -3165.94433594, -3165.94433594, 50.0, 50.0, 50.0, 0.922703623772, 0.922703623772, 0.922703623772, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256570.21, 807.788146973, 28.2731628418, 235.635635376, 235.621002197, 235.619400024, 34.6564750671, 34.7069549561, 34.8541488647, 22838.725821, 8162.44466146, 8162.44466146, 8162.44466146, 7671.81510417, 7671.81510417, 7671.81510417, -3125.57226562, -3125.57226562, -3125.57226562, 50.0, 50.0, 50.0, 0.923947811127, 0.923947811127, 0.923947811127, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256570.25, 812.014831543, 27.9233913422, 235.635635376, 235.616943359, 235.617477417, 34.6640052795, 34.788444519, 35.0338134766, 22674.2079168, 8186.92317708, 8186.92317708, 8186.92317708, 7540.93684896, 7540.93684896, 7540.93684896, -3148.58951823, -3148.58951823, -3148.58951823, 50.0, 50.0, 50.0, 0.926921308041, 0.926921308041, 0.926921308041, 0.0, 0.0, 235.635635376, -3125.57226562, 235.6625, -4267.73333333, -6250.0, -2101.06666667, 1982.26666667, 2166.66666667, 235.621002197, -3125.57226562, 235.6625, -4243.33333333, -6250.0, -2076.66666667, 2006.66666667, 2166.66666667, 235.619400024, -3125.57226562, 235.6625, -4240.66666667, -6250.0, -2074.0, 2009.33333333, 2166.66666667
1524256570.67, 790.458496094, 28.6691913605, 234.773193359, 234.796875, 234.801849365, 33.6078071594, 33.6525917053, 33.7683448792, 22661.805887, 7816.07877604, 7816.07877604, 7816.07877604, 7607.87565104, 7607.87565104, 7607.87565104, -2010.26057943, -2010.26057943, -2010.26057943, 50.0, 50.0, 50.0, 0.964544951916, 0.964544951916, 0.964544951916, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256571.65, 818.09765625, 27.8912277222, 234.784622192, 234.763473511, 234.75920105, 33.2829017639, 33.3723449707, 33.4791526794, 22817.7480294, 7797.39908854, 7797.39908854, 7797.39908854, 7511.62369792, 7511.62369792, 7511.62369792, -2068.88769531, -2068.88769531, -2068.88769531, 50.0, 50.0, 50.0, 0.963665902615, 0.963665902615, 0.963665902615, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256571.69, 812.150817871, 27.9670906067, 234.784622192, 234.763473511, 234.75920105, 33.2829017639, 33.1325111389, 33.45677948, 22713.4955097, 7901.26367188, 7901.26367188, 7901.26367188, 7537.50976562, 7537.50976562, 7537.50976562, -2094.52148438, -2094.52148438, -2094.52148438, 50.0, 50.0, 50.0, 0.965019702911, 0.965019702911, 0.965019702911, 0.0, 0.0, 234.784622192, -2068.88769531, 234.8, -2849.36666667, -5016.03333333, -682.7, 2166.66666667, 2166.66666667, 234.763473511, -2068.88769531, 234.8, -2814.13333333, -4980.8, -647.466666667, 2166.66666667, 2166.66666667, 234.75920105, -2068.88769531, 234.8, -2807.0, -4973.66666667, -640.333333333, 2166.66666667, 2166.66666667
1524256571.74, 817.842041016, 27.9874343872, 234.775619507, 234.758728027, 234.755355835, 33.2817993164, 33.1325111389, 33.6122665405, 22889.300462, 7865.546875, 7865.546875, 7865.546875, 7604.24023438, 7604.24023438, 7604.24023438, -1840.95019531, -1840.95019531, -1840.95019531, 50.0, 50.0, 50.0, 0.973032832146, 0.973032832146, 0.973032832146, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256572.66, 808.857299805, 28.0507240295, 233.96723938, 233.962341309, 233.96244812, 32.6174583435, 32.568195343, 32.7180900574, 22689.0328961, 7484.40559896, 7484.40559896, 7484.40559896, 7523.14192708, 7523.14192708, 7523.14192708, -992.688557943, -992.688557943, -992.688557943, 50.0, 50.0, 50.0, 0.990099430084, 0.990099430084, 0.990099430084, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256573.2, 801.103393555, 28.5352745056, 233.903259277, 233.893249512, 233.893676758, 32.5788803101, 32.5894126892, 32.6992149353, 22859.7052425, 7639.09114583, 7639.09114583, 7639.09114583, 7567.0546875, 7567.0546875, 7567.0546875, -997.592122396, -997.592122396, -997.592122396, 50.0, 50.0, 50.0, 0.990212023258, 0.990212023258, 0.990212023258, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256573.23, 800.120788574, 28.4043521881, 233.903259277, 233.893249512, 233.893676758, 32.5788803101, 32.5894126892, 32.6992149353, 22726.9126717, 7707.90039062, 7707.90039062, 7707.90039062, 7626.58007812, 7626.58007812, 7626.58007812, -1092.48803711, -1092.48803711, -1092.48803711, 50.0, 50.0, 50.0, 0.991584718227, 0.991584718227, 0.991584718227, 0.0, 0.0, 233.903259277, -997.592122396, 233.9375, -1380.43333333, -3547.1, 500.0, 2166.66666667, 1880.43333333, 233.893249512, -997.592122396, 233.9375, -1363.73333333, -3530.4, 500.0, 2166.66666667, 1863.73333333, 233.893676758, -997.592122396, 233.9375, -1364.46666667, -3531.13333333, 500.0, 2166.66666667, 1864.46666667
1524256573.65, 804.920288086, 28.3858184814, 233.06729126, 233.086959839, 233.089126587, 32.699924469, 32.6984901428, 32.8037986755, 22848.3211896, 7624.35807292, 7624.35807292, 7624.35807292, 7674.47135417, 7674.47135417, 7674.47135417, -19.6687049866, -19.6687049866, -19.6687049866, 50.0, 50.0, 50.0, 0.999969959259, 0.999969959259, 0.999969959259, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256574.66, 802.209411621, 28.1334152222, 233.050811768, 233.035888672, 233.030731201, 32.3769073486, 32.4065895081, 32.6163787842, 22568.8904723, 7521.60742188, 7521.60742188, 7521.60742188, 7539.45182292, 7539.45182292, 7539.45182292, -16.3746439616, -16.3746439616, -16.3746439616, 50.0, 50.0, 50.0, 0.999992311001, 0.999992311001, 0.999992311001, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , , , , , 
1524256574.7, 810.901916504, 28.1081962585, 233.043930054, 233.033676147, 233.030914307, 32.3826599121, 32.4405403137, 32.6230316162, 22792.9902155, 7544.50846354, 7544.50846354, 7544.50846354, 7561.60026042, 7561.60026042, 7561.60026042, 33.5470911662, 33.5470911662, 33.5470911662, 50.0, 50.0, 50.0, 0.999978542328, 0.999978542328, 0.999978542328, 0.0, 0.0, 233.050811768, -16.3746439616, 233.075, 0.0, -2126.36666667, 500.0, 2126.36666667, 500.0, 233.035888672, -16.3746439616, 233.075, 0.0, -2101.46666667, 500.0, 2101.46666667, 500.0, 233.030731201, -16.3746439616, 233.075, 0.0, -2092.9, 500.0, 2092.9, 500.0
