TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111872.68, 458.465, 1.778, 239.628, 2.958, 722.028, 711.596, 683.522, -123.858, 60.05, 0.962, 0.0, 0.054, 1.0, 0.97, -0.97
3607111873.68, 460.844, 1.343, 239.72, 2.414, 589.17, 583.528, 554.942, -120.324, 60.05, 0.952, 0.0, 0.052, 1.0, 0.97, -0.97
3607111874.68, 460.588, 1.341, 239.75, 2.412, 588.42, 582.323, 554.65, -120.783, 60.051, 0.954, 0.0, 0.056, 1.0, 0.97, -0.97
3607111875.68, 460.551, 1.341, 239.675, 2.427, 588.373, 584.44, 557.474, -119.106, 60.051, 0.955, 0.0, 0.053, 1.0, 0.97, -0.97
3607111876.68, 459.539, 1.345, 239.739, 2.417, 588.041, 583.651, 555.391, -121.308, 60.05, 0.953, 0.0, 0.052, 1.0, 0.97, -0.97
3607111877.68, 459.508, 1.345, 239.743, 2.407, 588.634, 582.258, 554.867, -122.201, 60.051, 0.954, 0.0, 0.052, 1.0, 0.97, -0.97
