TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111724.68, 464.675, 3.286, 239.728, 6.686, 1494.79, 1607.985, 1390.252, -790.434, 60.05, 0.865, 0.0, 0.054, 0.925, 0.955, 0.895
3607111725.68, 464.681, 3.286, 239.777, 6.688, 1495.14, 1609.637, 1392.388, -790.195, 60.05, 0.865, 0.0, 0.051, 0.925, 0.955, 0.895
3607111726.68, 464.741, 3.286, 239.785, 6.707, 1495.025, 1615.02, 1395.483, -796.468, 60.05, 0.864, 0.0, 0.066, 0.925, 0.955, 0.895
3607111727.68, 464.406, 3.289, 239.745, 6.726, 1494.368, 1618.215, 1403.024, -789.977, 60.05, 0.867, 0.0, 0.054, 0.925, 0.955, 0.895
3607111728.68, 463.715, 3.292, 239.769, 6.745, 1494.636, 1623.208, 1404.426, -796.161, 60.051, 0.865, 0.0, 0.049, 0.925, 0.955, 0.895
