TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111738.01, 462.775, 3.299, 239.825, 6.692, 1494.829, 1609.719, 1391.391, -792.443, 60.05, 0.865, 0.0, 0.056, 0.925, 0.955, 0.895
3607111739.01, 462.713, 3.3, 239.774, 6.692, 1494.662, 1610.984, 1391.843, -794.098, 60.051, 0.864, 0.0, 0.052, 0.925, 0.955, 0.895
3607111739.68, 462.844, 3.301, 239.804, 6.733, 1495.616, 1617.346, 1401.565, -790.412, 60.051, 0.867, 0.0, 0.056, 0.925, 0.955, 0.895
3607111741.01, 462.326, 3.306, 239.789, 6.726, 1495.75, 1618.442, 1402.065, -792.046, 60.051, 0.867, 0.0, 0.056, 0.925, 0.955, 0.895
3607111742.01, 461.723, 3.306, 239.811, 6.748, 1495.373, 1621.079, 1402.376, -795.412, 60.051, 0.865, 0.0, 0.058, 0.925, 0.955, 0.895
