TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111770.68, 459.667, 1.346, 239.794, 2.404, 588.965, 579.926, 550.828, -120.751, 60.051, 0.951, 0.0, 0.055, 1.0, 0.97, -0.97
3607111771.68, 458.617, 1.346, 239.649, 2.413, 587.766, 581.494, 552.047, -122.793, 60.05, 0.951, 0.0, 0.041, 1.0, 0.97, -0.97
3607111772.68, 458.517, 1.347, 239.759, 2.413, 588.266, 582.206, 554.645, -122.063, 60.051, 0.954, 0.0, 0.059, 1.0, 0.97, -0.97
3607111773.68, 458.579, 1.349, 239.765, 2.409, 588.733, 581.162, 553.306, -119.226, 60.05, 0.953, 0.0, 0.063, 1.0, 0.97, -0.97
3607111774.68, 457.769, 1.349, 239.709, 2.386, 588.051, 575.477, 546.592, -123.025, 60.051, 0.952, 0.0, 0.054, 1.0, 0.97, -0.97
