TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111705.01, 461.935, 3.894, 239.818, 6.611, 1658.046, 1592.183, 1570.991, -163.593, 60.049, 0.987, 0.0, 0.052, 1.0, 0.97, -0.97
3607111706.01, 464.65, 3.286, 239.802, 5.951, 1494.718, 1431.998, 1415.382, -168.169, 60.05, 0.989, 0.0, 0.054, 1.0, 0.97, -0.97
3607111707.01, 464.677, 3.286, 239.805, 5.967, 1494.872, 1434.383, 1417.346, -162.228, 60.05, 0.988, 0.0, 0.054, 1.0, 0.97, -0.97
3607111708.01, 465.722, 3.277, 239.88, 5.966, 1494.131, 1436.654, 1418.643, -168.501, 60.051, 0.988, 0.0, 0.055, 1.0, 0.97, -0.97
3607111709.01, 465.61, 3.279, 239.828, 5.943, 1494.767, 1430.77, 1412.715, -172.127, 60.051, 0.988, 0.0, 0.054, 1.0, 0.97, -0.97
3607111710.01, 465.693, 3.28, 239.867, 5.923, 1495.529, 1425.452, 1407.848, -170.588, 60.051, 0.988, 0.0, 0.051, 1.0, 0.97, -0.97
