TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111698.01, 465.776, 6.523, 239.768, 13.082, 3000.163, 3140.646, 2802.051, -1403.613, 60.051, 0.892, 0.0, 0.046, 0.925, 0.955, 0.895
3607111699.01, 467.581, 6.496, 239.991, 13.045, 2999.14, 3132.724, 2795.009, -1399.81, 60.05, 0.892, 0.0, 0.055, 0.925, 0.955, 0.895
3607111700.01, 469.117, 6.47, 239.882, 13.015, 2997.692, 3125.927, 2789.981, -1395.104, 60.051, 0.893, 0.0, 0.051, 0.925, 0.955, 0.895
3607111701.01, 489.146, 6.361, 239.912, 12.803, 2959.452, 3076.454, 2737.291, -1389.289, 60.051, 0.89, 0.0, 0.051, 0.925, 0.955, 0.895
3607111702.01, 473.331, 6.455, 239.938, 13.121, 2993.908, 3151.643, 2808.632, -1415.177, 60.05, 0.891, 0.0, 0.057, 0.925, 0.955, 0.895
