TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111664.68, 470.931, 6.48, 240.298, 11.617, 2904.579, 2785.096, 2768.2, -201.996, 60.051, 0.994, 0.0, 0.054, 1.0, 0.97, -0.97
3607111665.68, 465.768, 6.524, 240.141, 11.844, 3000.892, 2845.652, 2832.888, -208.054, 60.051, 0.996, 0.0, 0.058, 1.0, 0.97, -0.97
3607111666.68, 465.741, 6.523, 240.194, 11.83, 3001.628, 2844.351, 2831.995, -203.524, 60.05, 0.996, 0.0, 0.056, 1.0, 0.97, -0.97
3607111667.35, 465.631, 6.53, 240.212, 11.817, 3002.203, 2841.522, 2828.826, -204.338, 60.051, 0.996, 0.0, 0.055, 1.0, 0.97, -0.97
3607111668.68, 464.86, 6.535, 240.232, 11.842, 3000.676, 2847.367, 2835.07, -202.284, 60.05, 0.996, 0.0, 0.058, 1.0, 0.97, -0.97
3607111669.68, 464.801, 6.537, 240.2, 11.858, 3001.782, 2850.199, 2837.509, -207.243, 60.05, 0.996, 0.0, 0.057, 1.0, 0.97, -0.97
