TIME, DC_V, DC_I, AC_VRMS_1, AC_IRMS_1, DC_P, AC_S_1, AC_P_1, AC_Q_1, AC_FREQ_1, AC_PF_1, TRIG, TRIG_GRID, PF_TARGET, PF_MAX, PF_MIN
3607111678.68, 465.041, 6.535, 240.28, 11.886, 3001.514, 2858.02, 2846.12, -197.298, 60.05, 0.996, 0.0, 0.063, 1.0, 0.97, -0.97
3607111679.68, 463.817, 6.554, 240.198, 11.868, 3001.81, 2852.735, 2839.917, -208.012, 60.05, 0.996, 0.0, 0.054, 1.0, 0.97, -0.97
3607111680.68, 463.931, 6.55, 240.182, 11.798, 3000.776, 2836.305, 2823.894, -202.834, 60.05, 0.996, 0.0, 0.059, 1.0, 0.97, -0.97
3607111681.68, 463.77, 6.552, 240.157, 11.868, 3002.038, 2852.627, 2840.097, -202.793, 60.05, 0.996, 0.0, 0.051, 1.0, 0.97, -0.97
3607111682.35, 463.858, 6.551, 240.049, 11.873, 3000.526, 2853.69, 2840.792, -205.656, 60.051, 0.996, 0.0, 0.048, 1.0, 0.97, -0.97
